Mes y año	Mes (código)	Mes nombre	Año	CIF	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos	CCAA nombre
Octubre 2008	200810	Octubre	2008	Otros	Mujeres	Temporal	1	9189	836159	90,99564696920230710632277723364892806617	Aragón
Septiembre 2008	200809	Septiembre	2008	A través de una ETT	Hombres	Temporal	0	1507	0	0	Aragón
Septiembre 2008	200809	Septiembre	2008	A través de una ETT	Hombres	Temporal	1	1568	22622	14,42729591836734693877551020408163265306	Aragón
Septiembre 2008	200809	Septiembre	2008	A través de una ETT	Mujeres	Temporal	0	908	0	0	Aragón
Septiembre 2008	200809	Septiembre	2008	A través de una ETT	Mujeres	Temporal	1	968	14247	14,71797520661157024793388429752066115702	Aragón
Septiembre 2008	200809	Septiembre	2008	Otros	Hombres	Temporal	0	8517	0	0	Aragón
Septiembre 2008	200809	Septiembre	2008	Otros	Hombres	Temporal	1	8451	1200038	141,999526683232753520293456395692817418	Aragón
Septiembre 2008	200809	Septiembre	2008	Otros	Mujeres	Temporal	0	6962	0	0	Aragón
Septiembre 2008	200809	Septiembre	2008	Otros	Mujeres	Temporal	1	9837	1047390	106,47453491918267764562366575175358341	Aragón
Agosto 2008	200808	Agosto	2008	A través de una ETT	Hombres	Temporal	0	1352	0	0	Aragón
Agosto 2008	200808	Agosto	2008	A través de una ETT	Hombres	Temporal	1	1560	27645	17,72115384615384615384615384615384615385	Aragón
Agosto 2008	200808	Agosto	2008	A través de una ETT	Mujeres	Temporal	0	866	0	0	Aragón
Agosto 2008	200808	Agosto	2008	A través de una ETT	Mujeres	Temporal	1	907	15059	16,60308710033076074972436604189636163175	Aragón
Agosto 2008	200808	Agosto	2008	Otros	Hombres	Temporal	0	6223	0	0	Aragón
Agosto 2008	200808	Agosto	2008	Otros	Hombres	Temporal	1	6179	629060	101,806117494740249231267195339051626477	Aragón
Agosto 2008	200808	Agosto	2008	Otros	Mujeres	Temporal	0	4203	0	0	Aragón
Agosto 2008	200808	Agosto	2008	Otros	Mujeres	Temporal	1	6813	443991	65,16820783795684720387494495816820783796	Aragón
Julio 2008	200807	Julio	2008	A través de una ETT	Hombres	Temporal	0	1705	0	0	Aragón
Julio 2008	200807	Julio	2008	A través de una ETT	Hombres	Temporal	1	2239	37278	16,64939705225547119249665029030817329165	Aragón
Julio 2008	200807	Julio	2008	A través de una ETT	Mujeres	Temporal	0	1101	0	0	Aragón
Julio 2008	200807	Julio	2008	A través de una ETT	Mujeres	Temporal	1	1224	20597	16,82761437908496732026143790849673202614	Aragón
Julio 2008	200807	Julio	2008	Otros	Hombres	Temporal	0	8996	0	0	Aragón
Julio 2008	200807	Julio	2008	Otros	Hombres	Temporal	1	10204	1162266	113,902979223833790670325362602900823207	Aragón
Julio 2008	200807	Julio	2008	Otros	Mujeres	Temporal	0	6870	0	0	Aragón
Julio 2008	200807	Julio	2008	Otros	Mujeres	Temporal	1	11605	820671	70,71701852649719948298147350280051701853	Aragón
Junio 2008	200806	Junio	2008	A través de una ETT	Hombres	Temporal	0	1833	0	0	Aragón
Junio 2008	200806	Junio	2008	A través de una ETT	Hombres	Temporal	1	1887	35454	18,78855325914149443561208267090620031797	Aragón
Junio 2008	200806	Junio	2008	A través de una ETT	Mujeres	Temporal	0	1884	0	0	Aragón
Junio 2008	200806	Junio	2008	A través de una ETT	Mujeres	Temporal	1	1225	19806	16,16816326530612244897959183673469387755	Aragón
Junio 2008	200806	Junio	2008	Otros	Hombres	Temporal	0	9428	0	0	Aragón
Junio 2008	200806	Junio	2008	Otros	Hombres	Temporal	1	9591	1133790	118,213950578667500781983109164842039412	Aragón
Junio 2008	200806	Junio	2008	Otros	Mujeres	Temporal	0	7259	0	0	Aragón
Junio 2008	200806	Junio	2008	Otros	Mujeres	Temporal	1	10227	795266	77,76141585997848831524396206121052116945	Aragón
Mayo 2008	200805	Mayo	2008	A través de una ETT	Hombres	Temporal	0	1483	0	0	Aragón
Mayo 2008	200805	Mayo	2008	A través de una ETT	Hombres	Temporal	1	1967	36180	18,39349262836807320793085917641077783427	Aragón
Mayo 2008	200805	Mayo	2008	A través de una ETT	Mujeres	Temporal	0	1126	0	0	Aragón
Mayo 2008	200805	Mayo	2008	A través de una ETT	Mujeres	Temporal	1	1169	25952	22,2001710863986313088109495295124037639	Aragón
Mayo 2008	200805	Mayo	2008	Otros	Hombres	Temporal	0	11210	0	0	Aragón
Mayo 2008	200805	Mayo	2008	Otros	Hombres	Temporal	1	8083	991458	122,65965606829147593715204750711369541	Aragón
Mayo 2008	200805	Mayo	2008	Otros	Mujeres	Temporal	0	7868	0	0	Aragón
Mayo 2008	200805	Mayo	2008	Otros	Mujeres	Temporal	1	8579	666168	77,651008276022846485604382795197575475	Aragón
Abril 2008	200804	Abril	2008	A través de una ETT	Hombres	Temporal	0	1396	0	0	Aragón
Abril 2008	200804	Abril	2008	A través de una ETT	Hombres	Temporal	1	2014	34971	17,36395233366434955312810327706057596822	Aragón
Abril 2008	200804	Abril	2008	A través de una ETT	Mujeres	Temporal	0	1031	0	0	Aragón
Abril 2008	200804	Abril	2008	A través de una ETT	Mujeres	Temporal	1	1029	15653	15,21185617103984450923226433430515063168	Aragón
Abril 2008	200804	Abril	2008	Otros	Hombres	Temporal	0	8563	0	0	Aragón
Abril 2008	200804	Abril	2008	Otros	Hombres	Temporal	1	7602	1129701	148,605761641673243883188634569850039463	Aragón
Abril 2008	200804	Abril	2008	Otros	Mujeres	Temporal	0	5002	0	0	Aragón
Abril 2008	200804	Abril	2008	Otros	Mujeres	Temporal	1	8203	712602	86,87090088991832256491527489942703888821	Aragón
Marzo 2008	200803	Marzo	2008	A través de una ETT	Hombres	Temporal	0	1431	0	0	Aragón
Marzo 2008	200803	Marzo	2008	A través de una ETT	Hombres	Temporal	1	2080	36614	17,60288461538461538461538461538461538462	Aragón
Marzo 2008	200803	Marzo	2008	A través de una ETT	Mujeres	Temporal	0	953	0	0	Aragón
Marzo 2008	200803	Marzo	2008	A través de una ETT	Mujeres	Temporal	1	1289	20840	16,16757176105508145849495733126454615981	Aragón
Marzo 2008	200803	Marzo	2008	Otros	Hombres	Temporal	0	6186	0	0	Aragón
Marzo 2008	200803	Marzo	2008	Otros	Hombres	Temporal	1	6465	938044	145,095746326372776488785769528228924981	Aragón
Marzo 2008	200803	Marzo	2008	Otros	Mujeres	Temporal	0	3848	0	0	Aragón
Marzo 2008	200803	Marzo	2008	Otros	Mujeres	Temporal	1	7151	608297	85,06460634876241085162914277723395329325	Aragón
Febrero 2008	200802	Febrero	2008	A través de una ETT	Hombres	Temporal	0	1415	0	0	Aragón
Febrero 2008	200802	Febrero	2008	A través de una ETT	Hombres	Temporal	1	1830	32993	18,02896174863387978142076502732240437158	Aragón
Febrero 2008	200802	Febrero	2008	A través de una ETT	Mujeres	Temporal	0	1013	0	0	Aragón
Febrero 2008	200802	Febrero	2008	A través de una ETT	Mujeres	Temporal	1	1255	17515	13,95617529880478087649402390438247011952	Aragón
Febrero 2008	200802	Febrero	2008	Otros	Hombres	Temporal	0	8192	0	0	Aragón
Febrero 2008	200802	Febrero	2008	Otros	Hombres	Temporal	1	7516	1200229	159,68986162852581160191591271953166578	Aragón
Febrero 2008	200802	Febrero	2008	Otros	Mujeres	Temporal	0	4408	0	0	Aragón
Febrero 2008	200802	Febrero	2008	Otros	Mujeres	Temporal	1	7483	716059	95,69143391687825738340237872511024989977	Aragón
Enero 2008	200801	Enero	2008	A través de una ETT	Hombres	Temporal	0	1752	0	0	Aragón
Enero 2008	200801	Enero	2008	A través de una ETT	Hombres	Temporal	1	2250	53405	23,73555555555555555555555555555555555556	Aragón
Enero 2008	200801	Enero	2008	A través de una ETT	Mujeres	Temporal	0	1106	0	0	Aragón
Enero 2008	200801	Enero	2008	A través de una ETT	Mujeres	Temporal	1	1593	28105	17,642812303829252981795354676710608914	Aragón
Enero 2008	200801	Enero	2008	Otros	Hombres	Temporal	0	7815	0	0	Aragón
Enero 2008	200801	Enero	2008	Otros	Hombres	Temporal	1	7411	1148070	154,914316556470111995682094184320604507	Aragón
Enero 2008	200801	Enero	2008	Otros	Mujeres	Temporal	0	5216	0	0	Aragón
Enero 2008	200801	Enero	2008	Otros	Mujeres	Temporal	1	7928	755482	95,29288597376387487386478304742684157417	Aragón
Diciembre 2007	200712	Diciembre	2007	A través de una ETT	Hombres	Temporal	0	1227	0	0	Aragón
Diciembre 2007	200712	Diciembre	2007	A través de una ETT	Hombres	Temporal	1	1672	24451	14,62380382775119617224880382775119617225	Aragón
Diciembre 2007	200712	Diciembre	2007	A través de una ETT	Mujeres	Temporal	0	874	0	0	Aragón
Diciembre 2007	200712	Diciembre	2007	A través de una ETT	Mujeres	Temporal	1	1147	15085	13,15170008718395815170008718395815170009	Aragón
Diciembre 2007	200712	Diciembre	2007	Otros	Hombres	Temporal	0	4993	0	0	Aragón
Diciembre 2007	200712	Diciembre	2007	Otros	Hombres	Temporal	1	5535	930142	168,047335140018066847335140018066847335	Aragón
Diciembre 2007	200712	Diciembre	2007	Otros	Mujeres	Temporal	0	3850	0	0	Aragón
Diciembre 2007	200712	Diciembre	2007	Otros	Mujeres	Temporal	1	7153	568766	79,51432965189431007968684468055361386831	Aragón
Noviembre 2007	200711	Noviembre	2007	A través de una ETT	Hombres	Temporal	0	1607	0	0	Aragón
Noviembre 2007	200711	Noviembre	2007	A través de una ETT	Hombres	Temporal	1	1933	36092	18,67149508535954474909467149508535954475	Aragón
Noviembre 2007	200711	Noviembre	2007	A través de una ETT	Mujeres	Temporal	0	1355	0	0	Aragón
Noviembre 2007	200711	Noviembre	2007	A través de una ETT	Mujeres	Temporal	1	1451	20359	14,031013094417643004824259131633356306	Aragón
Noviembre 2007	200711	Noviembre	2007	Otros	Hombres	Temporal	0	7923	0	0	Aragón
Noviembre 2007	200711	Noviembre	2007	Otros	Hombres	Temporal	1	7232	1202723	166,305724557522123893805309734513274336	Aragón
Noviembre 2007	200711	Noviembre	2007	Otros	Mujeres	Temporal	0	5070	0	0	Aragón
Noviembre 2007	200711	Noviembre	2007	Otros	Mujeres	Temporal	1	8536	725818	85,03022492970946579194001874414245548266	Aragón
Octubre 2007	200710	Octubre	2007	A través de una ETT	Hombres	Temporal	0	2029	0	0	Aragón
Octubre 2007	200710	Octubre	2007	A través de una ETT	Hombres	Temporal	1	2386	49884	20,90695725062866722548197820620284995809	Aragón
Octubre 2007	200710	Octubre	2007	A través de una ETT	Mujeres	Temporal	0	1334	0	0	Aragón
Octubre 2007	200710	Octubre	2007	A través de una ETT	Mujeres	Temporal	1	1752	30265	17,27454337899543378995433789954337899543	Aragón
Octubre 2007	200710	Octubre	2007	Otros	Hombres	Temporal	0	9619	0	0	Aragón
Octubre 2007	200710	Octubre	2007	Otros	Hombres	Temporal	1	10131	1455599	143,67772184384562234725101174612575264	Aragón
Octubre 2007	200710	Octubre	2007	Otros	Mujeres	Temporal	0	7141	0	0	Aragón
Octubre 2007	200710	Octubre	2007	Otros	Mujeres	Temporal	1	11354	1091005	96,08992425576889202043332746168751100934	Aragón
Septiembre 2007	200709	Septiembre	2007	A través de una ETT	Hombres	Temporal	0	2012	0	0	Aragón
Septiembre 2007	200709	Septiembre	2007	A través de una ETT	Hombres	Temporal	1	1995	39826	19,96290726817042606516290726817042606516	Aragón
Septiembre 2007	200709	Septiembre	2007	A través de una ETT	Mujeres	Temporal	0	1072	0	0	Aragón
Septiembre 2007	200709	Septiembre	2007	A través de una ETT	Mujeres	Temporal	1	1508	21970	14,56896551724137931034482758620689655172	Aragón
Septiembre 2007	200709	Septiembre	2007	Otros	Hombres	Temporal	0	8623	0	0	Aragón
Septiembre 2007	200709	Septiembre	2007	Otros	Hombres	Temporal	1	8646	1225778	141,773999537358315984270182743465186213	Aragón
Septiembre 2007	200709	Septiembre	2007	Otros	Mujeres	Temporal	0	5791	0	0	Aragón
Septiembre 2007	200709	Septiembre	2007	Otros	Mujeres	Temporal	1	9309	1063700	114,265764314104629928026640885164894188	Aragón
Agosto 2007	200708	Agosto	2007	A través de una ETT	Hombres	Temporal	0	1454	0	0	Aragón
Agosto 2007	200708	Agosto	2007	A través de una ETT	Hombres	Temporal	1	1954	46489	23,79170931422722620266120777891504605937	Aragón
Agosto 2007	200708	Agosto	2007	A través de una ETT	Mujeres	Temporal	0	857	0	0	Aragón
Agosto 2007	200708	Agosto	2007	A través de una ETT	Mujeres	Temporal	1	1368	22548	16,48245614035087719298245614035087719298	Aragón
Agosto 2007	200708	Agosto	2007	Otros	Hombres	Temporal	0	7530	0	0	Aragón
Agosto 2007	200708	Agosto	2007	Otros	Hombres	Temporal	1	7379	785869	106,500745358449654424718796584903103402	Aragón
Agosto 2007	200708	Agosto	2007	Otros	Mujeres	Temporal	0	3963	0	0	Aragón
Agosto 2007	200708	Agosto	2007	Otros	Mujeres	Temporal	1	7597	509338	67,04462287745162564170067131762537843886	Aragón
Julio 2007	200707	Julio	2007	A través de una ETT	Hombres	Temporal	0	1692	0	0	Aragón
Julio 2007	200707	Julio	2007	A través de una ETT	Hombres	Temporal	1	2407	52755	21,91732447029497299542999584545076859161	Aragón
Julio 2007	200707	Julio	2007	A través de una ETT	Mujeres	Temporal	0	1038	0	0	Aragón
Julio 2007	200707	Julio	2007	A través de una ETT	Mujeres	Temporal	1	1628	33459	20,5522113022113022113022113022113022113	Aragón
Julio 2007	200707	Julio	2007	Otros	Hombres	Temporal	0	9024	0	0	Aragón
Julio 2007	200707	Julio	2007	Otros	Hombres	Temporal	1	10783	1207478	111,979782991746267272558657145506816285	Aragón
Julio 2007	200707	Julio	2007	Otros	Mujeres	Temporal	0	6011	0	0	Aragón
Julio 2007	200707	Julio	2007	Otros	Mujeres	Temporal	1	11710	799653	68,28804440649017933390264730999146029035	Aragón
Junio 2007	200706	Junio	2007	A través de una ETT	Hombres	Temporal	0	1772	0	0	Aragón
Junio 2007	200706	Junio	2007	A través de una ETT	Hombres	Temporal	1	2197	43762	19,91898042785616750113791533909877105143	Aragón
Junio 2007	200706	Junio	2007	A través de una ETT	Mujeres	Temporal	0	1248	0	0	Aragón
Junio 2007	200706	Junio	2007	A través de una ETT	Mujeres	Temporal	1	1567	25297	16,14358647096362476068921506062539885131	Aragón
Junio 2007	200706	Junio	2007	Otros	Hombres	Temporal	0	9421	0	0	Aragón
Junio 2007	200706	Junio	2007	Otros	Hombres	Temporal	1	9244	1226733	132,705863262656858502812635222847252272	Aragón
Junio 2007	200706	Junio	2007	Otros	Mujeres	Temporal	0	5809	0	0	Aragón
Junio 2007	200706	Junio	2007	Otros	Mujeres	Temporal	1	9531	783984	82,25621655649984261882278879446018256217	Aragón
Mayo 2007	200705	Mayo	2007	A través de una ETT	Hombres	Temporal	0	1741	0	0	Aragón
Mayo 2007	200705	Mayo	2007	A través de una ETT	Hombres	Temporal	1	2256	53209	23,58554964539007092198581560283687943262	Aragón
Mayo 2007	200705	Mayo	2007	A través de una ETT	Mujeres	Temporal	0	1187	0	0	Aragón
Mayo 2007	200705	Mayo	2007	A través de una ETT	Mujeres	Temporal	1	1663	26589	15,98857486470234515935057125676488274203	Aragón
Mayo 2007	200705	Mayo	2007	Otros	Hombres	Temporal	0	11047	0	0	Aragón
Mayo 2007	200705	Mayo	2007	Otros	Hombres	Temporal	1	8754	1113473	127,19591044094128398446424491660954992	Aragón
Mayo 2007	200705	Mayo	2007	Otros	Mujeres	Temporal	0	6145	0	0	Aragón
Mayo 2007	200705	Mayo	2007	Otros	Mujeres	Temporal	1	9542	765372	80,21085726262837979459232865227415636135	Aragón
Abril 2007	200704	Abril	2007	A través de una ETT	Hombres	Temporal	0	1373	0	0	Aragón
Abril 2007	200704	Abril	2007	A través de una ETT	Hombres	Temporal	1	1995	46657	23,38696741854636591478696741854636591479	Aragón
Abril 2007	200704	Abril	2007	A través de una ETT	Mujeres	Temporal	0	687	0	0	Aragón
Abril 2007	200704	Abril	2007	A través de una ETT	Mujeres	Temporal	1	1548	22443	14,49806201550387596899224806201550387597	Aragón
Abril 2007	200704	Abril	2007	Otros	Hombres	Temporal	0	6815	0	0	Aragón
Abril 2007	200704	Abril	2007	Otros	Hombres	Temporal	1	6831	962413	140,889035280339628165715122236861367296	Aragón
Abril 2007	200704	Abril	2007	Otros	Mujeres	Temporal	0	3603	0	0	Aragón
Abril 2007	200704	Abril	2007	Otros	Mujeres	Temporal	1	7692	649417	84,42758710348413936557462298491939677587	Aragón
Marzo 2007	200703	Marzo	2007	A través de una ETT	Hombres	Temporal	0	1815	0	0	Aragón
Marzo 2007	200703	Marzo	2007	A través de una ETT	Hombres	Temporal	1	2129	44948	21,11225927665570690465007045561296383279	Aragón
Marzo 2007	200703	Marzo	2007	A través de una ETT	Mujeres	Temporal	0	1182	0	0	Aragón
Marzo 2007	200703	Marzo	2007	A través de una ETT	Mujeres	Temporal	1	1487	22241	14,95696032279757901815736381977135171486	Aragón
Marzo 2007	200703	Marzo	2007	Otros	Hombres	Temporal	0	7585	0	0	Aragón
Marzo 2007	200703	Marzo	2007	Otros	Hombres	Temporal	1	7363	1078074	146,417764498166508216759473040880076056	Aragón
Marzo 2007	200703	Marzo	2007	Otros	Mujeres	Temporal	0	4231	0	0	Aragón
Marzo 2007	200703	Marzo	2007	Otros	Mujeres	Temporal	1	7791	656419	84,25349762546528045180336285457579258118	Aragón
Febrero 2007	200702	Febrero	2007	A través de una ETT	Hombres	Temporal	0	1638	0	0	Aragón
Febrero 2007	200702	Febrero	2007	A través de una ETT	Hombres	Temporal	1	2012	40927	20,34145129224652087475149105367793240557	Aragón
Febrero 2007	200702	Febrero	2007	A través de una ETT	Mujeres	Temporal	0	906	0	0	Aragón
Febrero 2007	200702	Febrero	2007	A través de una ETT	Mujeres	Temporal	1	1623	22222	13,69192852741836105976586568083795440542	Aragón
Febrero 2007	200702	Febrero	2007	Otros	Hombres	Temporal	0	7531	0	0	Aragón
Febrero 2007	200702	Febrero	2007	Otros	Hombres	Temporal	1	6669	984935	147,688559004348478032688559004348478033	Aragón
Febrero 2007	200702	Febrero	2007	Otros	Mujeres	Temporal	0	4100	0	0	Aragón
Febrero 2007	200702	Febrero	2007	Otros	Mujeres	Temporal	1	7150	614808	85,98713286713286713286713286713286713287	Aragón
Enero 2007	200701	Enero	2007	A través de una ETT	Hombres	Temporal	0	1593	0	0	Aragón
Enero 2007	200701	Enero	2007	A través de una ETT	Hombres	Temporal	1	2171	47090	21,69046522339935513588208198986642100415	Aragón
Enero 2007	200701	Enero	2007	A través de una ETT	Mujeres	Temporal	0	1050	0	0	Aragón
Enero 2007	200701	Enero	2007	A través de una ETT	Mujeres	Temporal	1	1749	28975	16,56660949113779302458547741566609491138	Aragón
Enero 2007	200701	Enero	2007	Otros	Hombres	Temporal	0	7638	0	0	Aragón
Enero 2007	200701	Enero	2007	Otros	Hombres	Temporal	1	7205	1232459	171,056072172102706453851492019430950729	Aragón
Enero 2007	200701	Enero	2007	Otros	Mujeres	Temporal	0	5143	0	0	Aragón
Enero 2007	200701	Enero	2007	Otros	Mujeres	Temporal	1	7934	778964	98,18048903453491303251827577514494580287	Aragón
Diciembre 2006	200612	Diciembre	2006	A través de una ETT	Hombres	Temporal	0	1272	0	0	Aragón
Diciembre 2006	200612	Diciembre	2006	A través de una ETT	Hombres	Temporal	1	1967	28161	14,31672597864768683274021352313167259786	Aragón
Diciembre 2006	200612	Diciembre	2006	A través de una ETT	Mujeres	Temporal	0	842	0	0	Aragón
Diciembre 2006	200612	Diciembre	2006	A través de una ETT	Mujeres	Temporal	1	1729	20763	12,00867553499132446500867553499132446501	Aragón
Diciembre 2006	200612	Diciembre	2006	Otros	Hombres	Temporal	0	4737	0	0	Aragón
Diciembre 2006	200612	Diciembre	2006	Otros	Hombres	Temporal	1	5687	934213	164,271672234921751362757165465095832601	Aragón
Diciembre 2006	200612	Diciembre	2006	Otros	Mujeres	Temporal	0	3694	0	0	Aragón
Diciembre 2006	200612	Diciembre	2006	Otros	Mujeres	Temporal	1	7385	549195	74,36628300609343263371699390656736628301	Aragón
Noviembre 2006	200611	Noviembre	2006	A través de una ETT	Hombres	Temporal	0	1814	0	0	Aragón
Noviembre 2006	200611	Noviembre	2006	A través de una ETT	Hombres	Temporal	1	2250	41535	18,46	Aragón
Noviembre 2006	200611	Noviembre	2006	A través de una ETT	Mujeres	Temporal	0	1175	0	0	Aragón
Noviembre 2006	200611	Noviembre	2006	A través de una ETT	Mujeres	Temporal	1	1795	22255	12,39832869080779944289693593314763231198	Aragón
Noviembre 2006	200611	Noviembre	2006	Otros	Hombres	Temporal	0	7601	0	0	Aragón
Noviembre 2006	200611	Noviembre	2006	Otros	Hombres	Temporal	1	7744	1144810	147,831869834710743801652892561983471074	Aragón
Noviembre 2006	200611	Noviembre	2006	Otros	Mujeres	Temporal	0	5113	0	0	Aragón
Noviembre 2006	200611	Noviembre	2006	Otros	Mujeres	Temporal	1	9161	737988	80,55758105010370046938107193537823381727	Aragón
Octubre 2006	200610	Octubre	2006	A través de una ETT	Hombres	Temporal	0	1631	0	0	Aragón
Octubre 2006	200610	Octubre	2006	A través de una ETT	Hombres	Temporal	1	2820	45015	15,96276595744680851063829787234042553191	Aragón
Octubre 2006	200610	Octubre	2006	A través de una ETT	Mujeres	Temporal	0	992	0	0	Aragón
Octubre 2006	200610	Octubre	2006	A través de una ETT	Mujeres	Temporal	1	2235	28021	12,53736017897091722595078299776286353468	Aragón
Octubre 2006	200610	Octubre	2006	Otros	Hombres	Temporal	0	8175	0	0	Aragón
Octubre 2006	200610	Octubre	2006	Otros	Hombres	Temporal	1	8960	1307858	145,966294642857142857142857142857142857	Aragón
Octubre 2006	200610	Octubre	2006	Otros	Mujeres	Temporal	0	5957	0	0	Aragón
Octubre 2006	200610	Octubre	2006	Otros	Mujeres	Temporal	1	10263	979242	95,41479099678456591639871382636655948553	Aragón
Septiembre 2006	200609	Septiembre	2006	A través de una ETT	Hombres	Temporal	0	1931	0	0	Aragón
Septiembre 2006	200609	Septiembre	2006	A través de una ETT	Hombres	Temporal	1	2523	43840	17,37613951644867221561632976615140705509	Aragón
Septiembre 2006	200609	Septiembre	2006	A través de una ETT	Mujeres	Temporal	0	1129	0	0	Aragón
Septiembre 2006	200609	Septiembre	2006	A través de una ETT	Mujeres	Temporal	1	1762	27540	15,62996594778660612939841089670828603859	Aragón
Septiembre 2006	200609	Septiembre	2006	Otros	Hombres	Temporal	0	8490	0	0	Aragón
Septiembre 2006	200609	Septiembre	2006	Otros	Hombres	Temporal	1	8166	1159638	142,008082292432035268185157972079353417	Aragón
Septiembre 2006	200609	Septiembre	2006	Otros	Mujeres	Temporal	0	5703	0	0	Aragón
Septiembre 2006	200609	Septiembre	2006	Otros	Mujeres	Temporal	1	9579	980599	102,369662804050527194905522497129136653	Aragón
Agosto 2006	200608	Agosto	2006	A través de una ETT	Hombres	Temporal	0	1630	0	0	Aragón
Agosto 2006	200608	Agosto	2006	A través de una ETT	Hombres	Temporal	1	2370	43956	18,54683544303797468354430379746835443038	Aragón
Agosto 2006	200608	Agosto	2006	A través de una ETT	Mujeres	Temporal	0	808	0	0	Aragón
Agosto 2006	200608	Agosto	2006	A través de una ETT	Mujeres	Temporal	1	1570	22723	14,47324840764331210191082802547770700637	Aragón
Agosto 2006	200608	Agosto	2006	Otros	Hombres	Temporal	0	7258	0	0	Aragón
Agosto 2006	200608	Agosto	2006	Otros	Hombres	Temporal	1	7566	737421	97,46510705789056304520222045995241871531	Aragón
Agosto 2006	200608	Agosto	2006	Otros	Mujeres	Temporal	0	3892	0	0	Aragón
Agosto 2006	200608	Agosto	2006	Otros	Mujeres	Temporal	1	7962	496649	62,3774177342376287364983672444109520221	Aragón
Julio 2006	200607	Julio	2006	A través de una ETT	Hombres	Temporal	0	1823	0	0	Aragón
Julio 2006	200607	Julio	2006	A través de una ETT	Hombres	Temporal	1	2847	51724	18,16789603090972953986652616789603090973	Aragón
Julio 2006	200607	Julio	2006	A través de una ETT	Mujeres	Temporal	0	959	0	0	Aragón
Julio 2006	200607	Julio	2006	A través de una ETT	Mujeres	Temporal	1	1540	27989	18,17467532467532467532467532467532467532	Aragón
Julio 2006	200607	Julio	2006	Otros	Hombres	Temporal	0	8688	0	0	Aragón
Julio 2006	200607	Julio	2006	Otros	Hombres	Temporal	1	10233	1120071	109,45675754910583406625622984462034594	Aragón
Julio 2006	200607	Julio	2006	Otros	Mujeres	Temporal	0	5506	0	0	Aragón
Julio 2006	200607	Julio	2006	Otros	Mujeres	Temporal	1	11264	803185	71,30548650568181818181818181818181818182	Aragón
Junio 2006	200606	Junio	2006	A través de una ETT	Hombres	Temporal	0	1676	0	0	Aragón
Junio 2006	200606	Junio	2006	A través de una ETT	Hombres	Temporal	1	2581	46295	17,93684618364974815962805114296784192174	Aragón
Junio 2006	200606	Junio	2006	A través de una ETT	Mujeres	Temporal	0	924	0	0	Aragón
Junio 2006	200606	Junio	2006	A través de una ETT	Mujeres	Temporal	1	1915	30845	16,10704960835509138381201044386422976501	Aragón
Junio 2006	200606	Junio	2006	Otros	Hombres	Temporal	0	9319	0	0	Aragón
Junio 2006	200606	Junio	2006	Otros	Hombres	Temporal	1	10443	1221806	116,997606051900794790768936129464713205	Aragón
Junio 2006	200606	Junio	2006	Otros	Mujeres	Temporal	0	5441	0	0	Aragón
Junio 2006	200606	Junio	2006	Otros	Mujeres	Temporal	1	10478	835192	79,70910479099064707005153655277724756633	Aragón
Mayo 2006	200605	Mayo	2006	A través de una ETT	Hombres	Temporal	0	1660	0	0	Aragón
Mayo 2006	200605	Mayo	2006	A través de una ETT	Hombres	Temporal	1	2591	41820	16,14048629872636047857969895793130065612	Aragón
Mayo 2006	200605	Mayo	2006	A través de una ETT	Mujeres	Temporal	0	794	0	0	Aragón
Mayo 2006	200605	Mayo	2006	A través de una ETT	Mujeres	Temporal	1	1599	22968	14,36397748592870544090056285178236397749	Aragón
Mayo 2006	200605	Mayo	2006	Otros	Hombres	Temporal	0	10972	0	0	Aragón
Mayo 2006	200605	Mayo	2006	Otros	Hombres	Temporal	1	9372	1173783	125,243597951344430217669654289372599232	Aragón
Mayo 2006	200605	Mayo	2006	Otros	Mujeres	Temporal	0	6006	0	0	Aragón
Mayo 2006	200605	Mayo	2006	Otros	Mujeres	Temporal	1	9432	739560	78,40966921119592875318066157760814249364	Aragón
Abril 2006	200604	Abril	2006	A través de una ETT	Hombres	Temporal	0	1225	0	0	Aragón
Abril 2006	200604	Abril	2006	A través de una ETT	Hombres	Temporal	1	2032	28892	14,21850393700787401574803149606299212598	Aragón
Abril 2006	200604	Abril	2006	A través de una ETT	Mujeres	Temporal	0	622	0	0	Aragón
Abril 2006	200604	Abril	2006	A través de una ETT	Mujeres	Temporal	1	1311	17865	13,62700228832951945080091533180778032037	Aragón
Abril 2006	200604	Abril	2006	Otros	Hombres	Temporal	0	6109	0	0	Aragón
Abril 2006	200604	Abril	2006	Otros	Hombres	Temporal	1	6219	892841	143,56665058691107895159993568097764914	Aragón
Abril 2006	200604	Abril	2006	Otros	Mujeres	Temporal	0	3516	0	0	Aragón
Abril 2006	200604	Abril	2006	Otros	Mujeres	Temporal	1	7157	556306	77,72893670532345955009082017605141819198	Aragón
Marzo 2006	200603	Marzo	2006	A través de una ETT	Hombres	Temporal	0	1649	0	0	Aragón
Marzo 2006	200603	Marzo	2006	A través de una ETT	Hombres	Temporal	1	2275	39457	17,34373626373626373626373626373626373626	Aragón
Marzo 2006	200603	Marzo	2006	A través de una ETT	Mujeres	Temporal	0	736	0	0	Aragón
Marzo 2006	200603	Marzo	2006	A través de una ETT	Mujeres	Temporal	1	1401	18196	12,98786581013561741613133476088508208423	Aragón
