Municipio código	Municipio nombre	Año	Orden	Siglas	Concejales
50203	Pastriz	2015	2	PSOE	1
50203	Pastriz	2015	3	ZGZ	3
50203	Pastriz	2015	4	PAR	4
50204	Pedrola	2007	1	PSOE	6
50204	Pedrola	2007	2	PP	1
50204	Pedrola	2007	3	PAR	3
50204	Pedrola	2007	4	CHA	0
50204	Pedrola	2007	5	IU	1
50204	Pedrola	2011	1	PP	1
50204	Pedrola	2011	2	PSOE	7
50204	Pedrola	2011	3	PAR	3
50204	Pedrola	2011	4	CHA	0
50204	Pedrola	2011	5	IU	0
50204	Pedrola	2015	1	PP	1
50204	Pedrola	2015	2	PSOE	7
50204	Pedrola	2015	7	CHA	0
50204	Pedrola	2015	13	ARAGONSIPUEDE	2
50204	Pedrola	2015	17	IU-ZGZ	1
50204	Pedrola	2015	30	BAR	0
50205	Pedrosas (Las)	2007	1	PSOE	3
50205	Pedrosas (Las)	2007	2	PP	0
50205	Pedrosas (Las)	2007	3	PAR	2
50205	Pedrosas (Las)	2007	4	CHA	0
50205	Pedrosas (Las)	2007	5	IU	0
50205	Pedrosas (Las)	2011	1	PP	0
50205	Pedrosas (Las)	2011	2	PSOE	4
50205	Pedrosas (Las)	2011	3	PAR	1
50205	Pedrosas (Las)	2011	5	IU	0
50205	Pedrosas (Las)	2015	1	PP	1
50205	Pedrosas (Las)	2015	2	PSOE	4
50206	Perdiguera	2007	1	PSOE	2
50206	Perdiguera	2007	2	PP	3
50206	Perdiguera	2007	3	PAR	2
50206	Perdiguera	2007	4	CHA	0
50206	Perdiguera	2011	1	PP	5
50206	Perdiguera	2011	2	PSOE	1
50206	Perdiguera	2011	3	PAR	1
50206	Perdiguera	2011	4	CHA	0
50206	Perdiguera	2015	1	PP	6
50206	Perdiguera	2015	2	PSOE	1
50207	Piedratajada	2007	1	PSOE	1
50207	Piedratajada	2007	2	PP	0
50207	Piedratajada	2007	3	PAR	3
50207	Piedratajada	2007	4	CHA	1
50207	Piedratajada	2007	5	IU	0
50207	Piedratajada	2011	1	PP	0
50207	Piedratajada	2011	2	PSOE	4
50207	Piedratajada	2011	3	PAR	1
50207	Piedratajada	2011	5	IU	0
50207	Piedratajada	2015	1	PP	0
50207	Piedratajada	2015	2	PSOE	4
50207	Piedratajada	2015	89	GANAR-ZRZ	1
50208	Pina de Ebro	2007	1	PSOE	4
50208	Pina de Ebro	2007	2	PP	2
50208	Pina de Ebro	2007	3	PAR	1
50208	Pina de Ebro	2007	4	CHA	4
50208	Pina de Ebro	2011	1	PP	3
50208	Pina de Ebro	2011	2	PSOE	4
50208	Pina de Ebro	2011	3	PAR	1
50208	Pina de Ebro	2011	4	CHA	3
50208	Pina de Ebro	2015	1	PP	4
50208	Pina de Ebro	2015	2	PSOE	3
50208	Pina de Ebro	2015	7	CHA	3
50208	Pina de Ebro	2015	59	A.V.P.	1
50209	Pinseque	2007	1	PSOE	4
50209	Pinseque	2007	2	PP	4
50209	Pinseque	2007	3	PAR	2
50209	Pinseque	2007	4	CHA	1
50209	Pinseque	2011	1	PP	6
50209	Pinseque	2011	2	PSOE	3
50209	Pinseque	2011	3	PAR	0
50209	Pinseque	2011	4	CHA	1
50209	Pinseque	2011	6	UPyD	1
50209	Pinseque	2015	1	PP	4
50209	Pinseque	2015	2	PSOE	5
50209	Pinseque	2015	5	C's	1
50209	Pinseque	2015	7	CHA	1
50210	Pintanos (Los)	2007	1	PSOE	0
50210	Pintanos (Los)	2007	2	PP	0
50210	Pintanos (Los)	2007	3	PAR	1
50210	Pintanos (Los)	2011	2	PSOE	0
50210	Pintanos (Los)	2011	3	PAR	1
50210	Pintanos (Los)	2015	1	PP	1
50210	Pintanos (Los)	2015	2	PSOE	0
50210	Pintanos (Los)	2015	4	PAR	2
50210	Pintanos (Los)	2015	28	FIA	0
50211	Plasencia de Jalón	2007	1	PSOE	2
50211	Plasencia de Jalón	2007	2	PP	5
50211	Plasencia de Jalón	2007	3	PAR	0
50211	Plasencia de Jalón	2011	1	PP	5
50211	Plasencia de Jalón	2011	2	PSOE	2
50211	Plasencia de Jalón	2011	3	PAR	0
50211	Plasencia de Jalón	2015	1	PP	4
50211	Plasencia de Jalón	2015	2	PSOE	3
50212	Pleitas	2007	1	PSOE	0
50212	Pleitas	2007	2	PP	1
50212	Pleitas	2007	3	PAR	0
50212	Pleitas	2007	4	CHA	0
50212	Pleitas	2011	1	PP	1
50212	Pleitas	2011	2	PSOE	0
50212	Pleitas	2015	1	PP	1
50212	Pleitas	2015	2	PSOE	0
50213	Plenas	2007	1	PSOE	0
50213	Plenas	2007	2	PP	0
50213	Plenas	2007	3	PAR	5
50213	Plenas	2007	4	CHA	0
50213	Plenas	2007	5	IU	0
50213	Plenas	2011	1	PP	1
50213	Plenas	2011	2	PSOE	0
50213	Plenas	2011	3	PAR	4
50213	Plenas	2015	1	PP	0
50213	Plenas	2015	2	PSOE	0
50213	Plenas	2015	4	PAR	5
50213	Plenas	2015	7	CHA	0
50214	Pomer	2007	1	PSOE	0
50214	Pomer	2007	2	PP	1
50214	Pomer	2007	3	PAR	0
50214	Pomer	2007	4	CHA	0
50214	Pomer	2011	1	PP	1
50214	Pomer	2011	2	PSOE	0
50214	Pomer	2011	3	PAR	0
50214	Pomer	2011	4	CHA	0
50214	Pomer	2015	1	PP	1
50214	Pomer	2015	2	PSOE	0
50215	Pozuel de Ariza	2007	1	PSOE	0
50215	Pozuel de Ariza	2007	2	PP	0
50215	Pozuel de Ariza	2007	3	PAR	1
50215	Pozuel de Ariza	2011	3	PAR	1
50215	Pozuel de Ariza	2011	5	IU	0
50215	Pozuel de Ariza	2015	1	PP	0
50215	Pozuel de Ariza	2015	2	PSOE	0
50215	Pozuel de Ariza	2015	4	PAR	0
50215	Pozuel de Ariza	2015	17	IU-ZGZ	1
50216	Pozuelo de Aragón	2007	1	PSOE	2
50216	Pozuelo de Aragón	2007	2	PP	2
50216	Pozuelo de Aragón	2007	3	PAR	3
50216	Pozuelo de Aragón	2011	1	PP	4
50216	Pozuelo de Aragón	2011	2	PSOE	3
50216	Pozuelo de Aragón	2015	1	PP	5
50216	Pozuelo de Aragón	2015	2	PSOE	2
50217	Pradilla de Ebro	2007	1	PSOE	5
50217	Pradilla de Ebro	2007	2	PP	2
50217	Pradilla de Ebro	2007	3	PAR	0
50217	Pradilla de Ebro	2007	4	CHA	0
50217	Pradilla de Ebro	2011	1	PP	1
50217	Pradilla de Ebro	2011	2	PSOE	5
50217	Pradilla de Ebro	2011	3	PAR	1
50217	Pradilla de Ebro	2015	1	PP	2
50217	Pradilla de Ebro	2015	2	PSOE	5
50218	Puebla de Albortón	2007	1	PSOE	0
50218	Puebla de Albortón	2007	2	PP	0
50218	Puebla de Albortón	2007	3	PAR	4
50218	Puebla de Albortón	2007	4	CHA	1
50218	Puebla de Albortón	2007	5	IU	0
50218	Puebla de Albortón	2011	1	PP	0
50218	Puebla de Albortón	2011	2	PSOE	0
50218	Puebla de Albortón	2011	3	PAR	4
50218	Puebla de Albortón	2011	4	CHA	1
50218	Puebla de Albortón	2015	1	PP	1
50218	Puebla de Albortón	2015	2	PSOE	0
50218	Puebla de Albortón	2015	4	PAR	4
50218	Puebla de Albortón	2015	7	CHA	0
50219	Puebla de Alfindén (La)	2007	1	PSOE	5
50219	Puebla de Alfindén (La)	2007	2	PP	3
50219	Puebla de Alfindén (La)	2007	3	PAR	2
50219	Puebla de Alfindén (La)	2007	4	CHA	1
50219	Puebla de Alfindén (La)	2011	1	PP	4
50219	Puebla de Alfindén (La)	2011	2	PSOE	3
50219	Puebla de Alfindén (La)	2011	3	PAR	4
50219	Puebla de Alfindén (La)	2011	4	CHA	1
50219	Puebla de Alfindén (La)	2011	8	FIA	1
50219	Puebla de Alfindén (La)	2015	1	PP	3
50219	Puebla de Alfindén (La)	2015	2	PSOE	4
50219	Puebla de Alfindén (La)	2015	4	PAR	2
50219	Puebla de Alfindén (La)	2015	5	C's	2
50219	Puebla de Alfindén (La)	2015	7	CHA	1
50219	Puebla de Alfindén (La)	2015	28	FIA	1
50220	Puendeluna	2007	1	PSOE	1
50220	Puendeluna	2007	2	PP	0
50220	Puendeluna	2007	3	PAR	0
50220	Puendeluna	2011	1	PP	0
50220	Puendeluna	2011	2	PSOE	1
50220	Puendeluna	2015	1	PP	0
50220	Puendeluna	2015	2	PSOE	1
50221	Purujosa	2007	1	PSOE	1
50221	Purujosa	2007	2	PP	0
50221	Purujosa	2007	3	PAR	0
50221	Purujosa	2007	4	CHA	0
50221	Purujosa	2011	1	PP	0
50221	Purujosa	2011	2	PSOE	1
50221	Purujosa	2015	1	PP	0
50221	Purujosa	2015	2	PSOE	1
50222	Quinto	2007	1	PSOE	3
50222	Quinto	2007	2	PP	3
50222	Quinto	2007	3	PAR	4
50222	Quinto	2007	4	CHA	1
50222	Quinto	2011	1	PP	3
50222	Quinto	2011	2	PSOE	5
50222	Quinto	2011	3	PAR	3
50222	Quinto	2011	4	CHA	0
50222	Quinto	2015	1	PP	3
50222	Quinto	2015	2	PSOE	6
50222	Quinto	2015	4	PAR	1
50222	Quinto	2015	7	CHA	1
50222	Quinto	2015	10	EB	0
50223	Remolinos	2007	1	PSOE	7
50223	Remolinos	2007	2	PP	2
50223	Remolinos	2007	3	PAR	0
50223	Remolinos	2011	1	PP	3
50223	Remolinos	2011	2	PSOE	6
50223	Remolinos	2011	3	PAR	0
50223	Remolinos	2015	1	PP	3
50223	Remolinos	2015	2	PSOE	6
50224	Retascón	2007	1	PSOE	0
50224	Retascón	2007	3	PAR	1
50224	Retascón	2007	4	CHA	0
50224	Retascón	2011	1	PP	0
50224	Retascón	2011	2	PSOE	0
50224	Retascón	2011	3	PAR	1
50224	Retascón	2011	4	CHA	0
50224	Retascón	2015	1	PP	0
50224	Retascón	2015	2	PSOE	0
50224	Retascón	2015	4	PAR	1
50225	Ricla	2007	1	PSOE	1
50225	Ricla	2007	2	PP	1
50225	Ricla	2007	3	PAR	3
50225	Ricla	2007	4	CHA	6
50225	Ricla	2011	1	PP	1
50225	Ricla	2011	2	PSOE	2
50225	Ricla	2011	3	PAR	3
50225	Ricla	2011	4	CHA	5
50225	Ricla	2015	1	PP	1
50225	Ricla	2015	2	PSOE	5
50225	Ricla	2015	4	PAR	3
50225	Ricla	2015	7	CHA	0
50225	Ricla	2015	17	IU-ZGZ	2
50227	Romanos	2007	1	PSOE	1
50227	Romanos	2007	2	PP	3
50227	Romanos	2007	3	PAR	1
50227	Romanos	2007	4	CHA	0
50227	Romanos	2007	5	IU	0
50227	Romanos	2011	1	PP	2
50227	Romanos	2011	2	PSOE	2
50227	Romanos	2011	3	PAR	1
50227	Romanos	2011	4	CHA	0
50227	Romanos	2015	1	PP	1
50227	Romanos	2015	2	PSOE	3
50227	Romanos	2015	4	PAR	1
50227	Romanos	2015	7	CHA	0
50228	Rueda de Jalón	2007	1	PSOE	2
50228	Rueda de Jalón	2007	2	PP	4
50228	Rueda de Jalón	2007	3	PAR	1
50228	Rueda de Jalón	2011	1	PP	4
50228	Rueda de Jalón	2011	2	PSOE	2
50228	Rueda de Jalón	2011	3	PAR	1
50228	Rueda de Jalón	2015	1	PP	5
50228	Rueda de Jalón	2015	2	PSOE	0
50228	Rueda de Jalón	2015	4	PAR	2
50229	Ruesca	2007	1	PSOE	1
50229	Ruesca	2007	2	PP	0
50229	Ruesca	2007	3	PAR	0
50229	Ruesca	2007	4	CHA	0
50229	Ruesca	2011	1	PP	1
50229	Ruesca	2011	2	PSOE	1
50229	Ruesca	2011	3	PAR	1
50229	Ruesca	2015	1	PP	0
50229	Ruesca	2015	2	PSOE	2
50229	Ruesca	2015	4	PAR	1
50230	Sádaba	2007	1	PSOE	4
50230	Sádaba	2007	2	PP	4
50230	Sádaba	2007	3	PAR	1
50230	Sádaba	2007	5	IU	0
50230	Sádaba	2011	1	PP	3
50230	Sádaba	2011	2	PSOE	4
50230	Sádaba	2011	3	PAR	2
50230	Sádaba	2015	1	PP	3
50230	Sádaba	2015	2	PSOE	5
50230	Sádaba	2015	4	PAR	1
50231	Salillas de Jalón	2007	1	PSOE	4
50231	Salillas de Jalón	2007	2	PP	1
50231	Salillas de Jalón	2007	3	PAR	1
50231	Salillas de Jalón	2007	4	CHA	1
50231	Salillas de Jalón	2011	1	PP	1
50231	Salillas de Jalón	2011	2	PSOE	3
50231	Salillas de Jalón	2011	4	CHA	3
50231	Salillas de Jalón	2015	1	PP	2
50231	Salillas de Jalón	2015	2	PSOE	5
50232	Salvatierra de Esca	2007	1	PSOE	1
50232	Salvatierra de Esca	2007	2	PP	0
50232	Salvatierra de Esca	2007	3	PAR	5
50232	Salvatierra de Esca	2007	4	CHA	1
50232	Salvatierra de Esca	2011	1	PP	0
50232	Salvatierra de Esca	2011	2	PSOE	4
50232	Salvatierra de Esca	2011	5	IU	1
50232	Salvatierra de Esca	2015	1	PP	0
50232	Salvatierra de Esca	2015	2	PSOE	1
50232	Salvatierra de Esca	2015	7	CHA	4
50233	Samper del Salz	2007	1	PSOE	0
50233	Samper del Salz	2007	2	PP	1
50233	Samper del Salz	2007	3	PAR	4
50233	Samper del Salz	2007	4	CHA	0
50233	Samper del Salz	2007	5	IU	0
50233	Samper del Salz	2011	1	PP	1
50233	Samper del Salz	2011	2	PSOE	0
50233	Samper del Salz	2011	3	PAR	4
50233	Samper del Salz	2015	1	PP	4
50233	Samper del Salz	2015	4	PAR	1
50233	Samper del Salz	2015	7	CHA	0
50234	San Martín de la Virgen de Moncayo	2007	1	PSOE	0
50234	San Martín de la Virgen de Moncayo	2007	2	PP	0
50234	San Martín de la Virgen de Moncayo	2007	3	PAR	7
50234	San Martín de la Virgen de Moncayo	2007	4	CHA	0
50234	San Martín de la Virgen de Moncayo	2011	1	PP	0
50234	San Martín de la Virgen de Moncayo	2011	2	PSOE	1
50234	San Martín de la Virgen de Moncayo	2011	3	PAR	6
50234	San Martín de la Virgen de Moncayo	2015	1	PP	6
50234	San Martín de la Virgen de Moncayo	2015	2	PSOE	1
50235	San Mateo de Gállego	2007	1	PSOE	7
50235	San Mateo de Gállego	2007	2	PP	3
50235	San Mateo de Gállego	2007	3	PAR	1
50235	San Mateo de Gállego	2007	4	CHA	0
50235	San Mateo de Gállego	2011	1	PP	3
50235	San Mateo de Gállego	2011	2	PSOE	5
50235	San Mateo de Gállego	2011	3	PAR	1
50235	San Mateo de Gállego	2011	4	CHA	2
50235	San Mateo de Gállego	2015	1	PP	2
50235	San Mateo de Gállego	2015	2	PSOE	6
50235	San Mateo de Gállego	2015	4	PAR	1
50235	San Mateo de Gállego	2015	7	CHA	2
50235	San Mateo de Gállego	2015	28	FIA	0
50236	Santa Cruz de Grío	2007	1	PSOE	1
50236	Santa Cruz de Grío	2007	2	PP	4
50236	Santa Cruz de Grío	2007	3	PAR	0
50236	Santa Cruz de Grío	2007	4	CHA	0
50236	Santa Cruz de Grío	2011	1	PP	4
50236	Santa Cruz de Grío	2011	2	PSOE	1
50236	Santa Cruz de Grío	2011	3	PAR	0
50236	Santa Cruz de Grío	2011	4	CHA	0
50236	Santa Cruz de Grío	2015	1	PP	4
50236	Santa Cruz de Grío	2015	2	PSOE	1
50236	Santa Cruz de Grío	2015	4	PAR	0
50237	Santa Cruz de Moncayo	2007	1	PSOE	1
50237	Santa Cruz de Moncayo	2007	2	PP	4
50237	Santa Cruz de Moncayo	2007	3	PAR	0
50237	Santa Cruz de Moncayo	2007	4	CHA	0
50237	Santa Cruz de Moncayo	2007	5	IU	0
50237	Santa Cruz de Moncayo	2011	1	PP	4
50237	Santa Cruz de Moncayo	2011	2	PSOE	1
50237	Santa Cruz de Moncayo	2011	3	PAR	0
50237	Santa Cruz de Moncayo	2011	4	CHA	0
50237	Santa Cruz de Moncayo	2015	1	PP	4
50237	Santa Cruz de Moncayo	2015	2	PSOE	1
50238	Santa Eulalia de Gállego	2007	1	PSOE	0
50238	Santa Eulalia de Gállego	2007	2	PP	0
50238	Santa Eulalia de Gállego	2007	3	PAR	3
50238	Santa Eulalia de Gállego	2007	4	CHA	2
50238	Santa Eulalia de Gállego	2007	5	IU	0
50238	Santa Eulalia de Gállego	2011	1	PP	0
50238	Santa Eulalia de Gállego	2011	2	PSOE	0
50238	Santa Eulalia de Gállego	2011	3	PAR	3
50238	Santa Eulalia de Gállego	2011	4	CHA	2
50238	Santa Eulalia de Gállego	2015	1	PP	0
50238	Santa Eulalia de Gállego	2015	2	PSOE	0
50238	Santa Eulalia de Gállego	2015	4	PAR	3
50238	Santa Eulalia de Gállego	2015	7	CHA	2
50239	Santed	2007	1	PSOE	0
50239	Santed	2007	2	PP	1
50239	Santed	2007	3	PAR	0
50239	Santed	2007	4	CHA	0
50239	Santed	2011	1	PP	3
50239	Santed	2011	2	PSOE	0
50239	Santed	2011	3	PAR	0
50239	Santed	2015	1	PP	3
50239	Santed	2015	2	PSOE	0
50240	Sástago	2007	1	PSOE	5
50240	Sástago	2007	2	PP	4
50240	Sástago	2011	1	PP	2
50240	Sástago	2011	2	PSOE	4
50240	Sástago	2011	3	PAR	3
50240	Sástago	2015	1	PP	1
50240	Sástago	2015	2	PSOE	4
50240	Sástago	2015	4	PAR	4
50241	Saviñán	2007	1	PSOE	1
50241	Saviñán	2007	2	PP	5
50241	Saviñán	2007	3	PAR	1
50241	Saviñán	2011	1	PP	6
50241	Saviñán	2011	2	PSOE	1
50241	Saviñán	2011	3	PAR	0
50241	Saviñán	2011	35	A E I SABIÑAN	0
50241	Saviñán	2015	1	PP	5
50241	Saviñán	2015	2	PSOE	2
50241	Saviñán	2015	4	PAR	0
50242	Sediles	2007	1	PSOE	0
50242	Sediles	2007	2	PP	0
50242	Sediles	2007	3	PAR	0
50242	Sediles	2007	4	CHA	1
50242	Sediles	2011	1	PP	0
50242	Sediles	2011	2	PSOE	1
50242	Sediles	2011	3	PAR	0
50242	Sediles	2011	4	CHA	4
50242	Sediles	2015	1	PP	0
50242	Sediles	2015	2	PSOE	1
50242	Sediles	2015	4	PAR	0
50242	Sediles	2015	7	CHA	4
50243	Sestrica	2007	1	PSOE	2
50243	Sestrica	2007	2	PP	2
50243	Sestrica	2007	3	PAR	3
50243	Sestrica	2011	1	PP	2
50243	Sestrica	2011	2	PSOE	2
50243	Sestrica	2011	3	PAR	3
50243	Sestrica	2015	1	PP	2
50243	Sestrica	2015	2	PSOE	1
50243	Sestrica	2015	4	PAR	4
50244	Sierra de Luna	2007	1	PSOE	2
50244	Sierra de Luna	2007	2	PP	0
50244	Sierra de Luna	2007	3	PAR	5
50244	Sierra de Luna	2011	1	PP	0
50244	Sierra de Luna	2011	2	PSOE	0
50244	Sierra de Luna	2011	3	PAR	7
50244	Sierra de Luna	2015	1	PP	0
50244	Sierra de Luna	2015	2	PSOE	0
50244	Sierra de Luna	2015	4	PAR	7
50245	Sigüés	2007	1	PSOE	0
50245	Sigüés	2007	2	PP	0
50245	Sigüés	2007	3	PAR	5
50245	Sigüés	2007	5	IU	0
50245	Sigüés	2011	1	PP	0
50245	Sigüés	2011	2	PSOE	0
50245	Sigüés	2011	3	PAR	5
50245	Sigüés	2011	4	CHA	0
50245	Sigüés	2011	5	IU	0
50245	Sigüés	2015	1	PP	1
50245	Sigüés	2015	2	PSOE	0
50245	Sigüés	2015	4	PAR	4
50246	Sisamón	2007	1	PSOE	0
50246	Sisamón	2007	2	PP	0
50246	Sisamón	2007	3	PAR	1
50246	Sisamón	2011	1	PP	0
50246	Sisamón	2011	3	PAR	3
50246	Sisamón	2015	1	PP	0
50246	Sisamón	2015	2	PSOE	0
50246	Sisamón	2015	4	PAR	1
50247	Sobradiel	2007	1	PSOE	2
50247	Sobradiel	2007	2	PP	0
50247	Sobradiel	2007	3	PAR	5
50247	Sobradiel	2011	1	PP	0
50247	Sobradiel	2011	2	PSOE	1
50247	Sobradiel	2011	3	PAR	6
50247	Sobradiel	2015	1	PP	4
50247	Sobradiel	2015	2	PSOE	2
50247	Sobradiel	2015	4	PAR	3
50248	Sos del Rey Católico	2007	1	PSOE	5
50248	Sos del Rey Católico	2007	2	PP	1
50248	Sos del Rey Católico	2007	3	PAR	1
50248	Sos del Rey Católico	2011	1	PP	3
50248	Sos del Rey Católico	2011	2	PSOE	3
50248	Sos del Rey Católico	2011	3	PAR	0
50248	Sos del Rey Católico	2011	5	IU	0
50248	Sos del Rey Católico	2011	25	AISOS	1
50248	Sos del Rey Católico	2015	1	PP	1
50248	Sos del Rey Católico	2015	2	PSOE	4
50248	Sos del Rey Católico	2015	12	COMPROMISO CON ARAGON	2
50249	Tabuenca	2007	1	PSOE	2
50249	Tabuenca	2007	2	PP	5
50249	Tabuenca	2011	1	PP	5
50249	Tabuenca	2011	2	PSOE	1
50249	Tabuenca	2011	3	PAR	1
50249	Tabuenca	2015	1	PP	5
50249	Tabuenca	2015	2	PSOE	0
50249	Tabuenca	2015	4	PAR	2
50250	Talamantes	2007	1	PSOE	0
50250	Talamantes	2007	2	PP	1
50250	Talamantes	2007	3	PAR	0
50250	Talamantes	2007	4	CHA	0
50250	Talamantes	2011	1	PP	3
50250	Talamantes	2011	2	PSOE	0
50250	Talamantes	2015	1	PP	3
50250	Talamantes	2015	2	PSOE	0
50250	Talamantes	2015	7	CHA	0
50251	Tarazona	2007	1	PSOE	6
50251	Tarazona	2007	2	PP	8
50251	Tarazona	2007	3	PAR	1
50251	Tarazona	2007	4	CHA	1
50251	Tarazona	2007	14	CC-IU	1
50251	Tarazona	2011	1	PP	10
50251	Tarazona	2011	2	PSOE	4
50251	Tarazona	2011	3	PAR	0
50251	Tarazona	2011	4	CHA	1
50251	Tarazona	2011	5	IU	2
50251	Tarazona	2011	7	COMPROMISO CON ARAGON	0
50251	Tarazona	2015	1	PP	10
50251	Tarazona	2015	2	PSOE	3
50251	Tarazona	2015	3	ZGZ	3
50251	Tarazona	2015	4	PAR	0
50251	Tarazona	2015	5	C's	1
50252	Tauste	2007	1	PSOE	5
50252	Tauste	2007	2	PP	4
50252	Tauste	2007	3	PAR	3
50252	Tauste	2007	4	CHA	1
50252	Tauste	2007	5	IU	0
50252	Tauste	2007	6	LV-FIA	0
50252	Tauste	2011	1	PP	6
50252	Tauste	2011	2	PSOE	5
50252	Tauste	2011	3	PAR	1
50252	Tauste	2011	4	CHA	1
50252	Tauste	2011	5	IU	0
50252	Tauste	2015	1	PP	8
50252	Tauste	2015	2	PSOE	3
50252	Tauste	2015	4	PAR	1
50252	Tauste	2015	7	CHA	0
50252	Tauste	2015	17	IU-ZGZ	1
50253	Terrer	2007	1	PSOE	2
50253	Terrer	2007	2	PP	3
50253	Terrer	2007	3	PAR	2
50253	Terrer	2011	1	PP	4
50253	Terrer	2011	2	PSOE	2
50253	Terrer	2011	3	PAR	1
50253	Terrer	2015	1	PP	4
50253	Terrer	2015	2	PSOE	2
50253	Terrer	2015	4	PAR	1
50254	Tierga	2007	1	PSOE	3
50254	Tierga	2007	2	PP	0
50254	Tierga	2007	3	PAR	2
50254	Tierga	2007	4	CHA	0
50254	Tierga	2007	5	IU	0
50254	Tierga	2011	1	PP	0
50254	Tierga	2011	2	PSOE	1
50254	Tierga	2011	3	PAR	4
50254	Tierga	2011	5	IU	0
50254	Tierga	2015	1	PP	0
50254	Tierga	2015	2	PSOE	1
50254	Tierga	2015	4	PAR	4
50255	Tobed	2007	1	PSOE	7
50255	Tobed	2007	2	PP	0
50255	Tobed	2007	3	PAR	0
50255	Tobed	2011	1	PP	0
50255	Tobed	2011	2	PSOE	7
50255	Tobed	2011	3	PAR	0
50255	Tobed	2015	1	PP	0
50255	Tobed	2015	2	PSOE	5
50255	Tobed	2015	4	PAR	0
50255	Tobed	2015	7	CHA	0
50256	Torralba de los Frailes	2007	1	PSOE	2
50256	Torralba de los Frailes	2007	2	PP	2
50256	Torralba de los Frailes	2007	3	PAR	1
50256	Torralba de los Frailes	2007	4	CHA	0
50256	Torralba de los Frailes	2011	1	PP	1
50256	Torralba de los Frailes	2011	2	PSOE	2
50256	Torralba de los Frailes	2011	3	PAR	0
50256	Torralba de los Frailes	2011	4	CHA	0
50256	Torralba de los Frailes	2015	1	PP	1
50256	Torralba de los Frailes	2015	2	PSOE	1
50256	Torralba de los Frailes	2015	4	PAR	1
50256	Torralba de los Frailes	2015	7	CHA	0
50257	Torralba de Ribota	2007	1	PSOE	3
50257	Torralba de Ribota	2007	2	PP	1
50257	Torralba de Ribota	2007	3	PAR	0
50257	Torralba de Ribota	2007	4	CHA	1
50257	Torralba de Ribota	2011	1	PP	1
50257	Torralba de Ribota	2011	2	PSOE	2
50257	Torralba de Ribota	2011	3	PAR	0
50257	Torralba de Ribota	2011	4	CHA	2
50257	Torralba de Ribota	2015	1	PP	1
50257	Torralba de Ribota	2015	2	PSOE	3
50257	Torralba de Ribota	2015	4	PAR	0
50257	Torralba de Ribota	2015	7	CHA	1
50258	Torralbilla	2007	1	PSOE	0
50258	Torralbilla	2007	2	PP	0
50258	Torralbilla	2007	3	PAR	1
50258	Torralbilla	2007	4	CHA	0
50258	Torralbilla	2011	1	PP	0
50258	Torralbilla	2011	2	PSOE	0
50258	Torralbilla	2011	3	PAR	1
50258	Torralbilla	2015	1	PP	0
50258	Torralbilla	2015	2	PSOE	1
50258	Torralbilla	2015	4	PAR	0
50259	Torrehermosa	2007	1	PSOE	1
50259	Torrehermosa	2007	2	PP	0
50259	Torrehermosa	2007	3	PAR	0
50259	Torrehermosa	2011	1	PP	1
50259	Torrehermosa	2011	2	PSOE	2
50259	Torrehermosa	2011	3	PAR	0
50259	Torrehermosa	2015	1	PP	1
50259	Torrehermosa	2015	2	PSOE	2
50259	Torrehermosa	2015	4	PAR	0
50260	Torrelapaja	2007	1	PSOE	0
50260	Torrelapaja	2007	2	PP	0
50260	Torrelapaja	2007	3	PAR	1
50260	Torrelapaja	2007	4	CHA	0
50260	Torrelapaja	2011	1	PP	0
50260	Torrelapaja	2011	2	PSOE	0
50260	Torrelapaja	2011	3	PAR	1
50260	Torrelapaja	2015	1	PP	0
50260	Torrelapaja	2015	2	PSOE	0
50260	Torrelapaja	2015	4	PAR	1
50261	Torrellas	2007	1	PSOE	6
50261	Torrellas	2007	2	PP	1
50261	Torrellas	2007	3	PAR	0
50261	Torrellas	2007	4	CHA	0
50261	Torrellas	2011	1	PP	2
50261	Torrellas	2011	2	PSOE	5
50261	Torrellas	2011	3	PAR	0
50261	Torrellas	2011	4	CHA	0
50261	Torrellas	2015	1	PP	1
50261	Torrellas	2015	2	PSOE	6
50261	Torrellas	2015	4	PAR	0
50262	Torres de Berrellén	2007	1	PSOE	4
50262	Torres de Berrellén	2007	2	PP	2
50262	Torres de Berrellén	2007	3	PAR	1
50262	Torres de Berrellén	2007	4	CHA	0
50262	Torres de Berrellén	2007	5	IU	2
50262	Torres de Berrellén	2011	1	PP	3
50262	Torres de Berrellén	2011	2	PSOE	5
50262	Torres de Berrellén	2011	3	PAR	0
50262	Torres de Berrellén	2011	5	IU	1
50262	Torres de Berrellén	2015	1	PP	2
50262	Torres de Berrellén	2015	2	PSOE	5
50262	Torres de Berrellén	2015	17	IU-ZGZ	2
50263	Torrijo de la Cañada	2007	1	PSOE	3
50263	Torrijo de la Cañada	2007	2	PP	1
50263	Torrijo de la Cañada	2007	3	PAR	3
50263	Torrijo de la Cañada	2011	1	PP	0
50263	Torrijo de la Cañada	2011	2	PSOE	2
50263	Torrijo de la Cañada	2011	3	PAR	5
50263	Torrijo de la Cañada	2015	1	PP	0
50263	Torrijo de la Cañada	2015	2	PSOE	2
50263	Torrijo de la Cañada	2015	4	PAR	5
50264	Tosos	2007	1	PSOE	3
50264	Tosos	2007	2	PP	0
50264	Tosos	2007	3	PAR	2
50264	Tosos	2007	4	CHA	0
50264	Tosos	2007	5	IU	0
