Mes y año	Mes (código)	Mes nombre	Año	Sector código	Sector descripción	Sexo	Temporalidad	Duración contrato * 1.00 / Número de contratos	Días duración contrato	Número de contratos	Duración contrato	CCAA nombre
Septiembre 2007	200709	Septiembre	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	1151	0	Aragón
Septiembre 2007	200709	Septiembre	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	66,30598290598290598290598290598290598291	1	585	38789	Aragón
Septiembre 2007	200709	Septiembre	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	383	0	Aragón
Septiembre 2007	200709	Septiembre	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	124,579908675799086757990867579908675799	1	219	27283	Aragón
Septiembre 2007	200709	Septiembre	2007	2	Industria y energía	Hombres	Temporal	0	0	814	0	Aragón
Septiembre 2007	200709	Septiembre	2007	2	Industria y energía	Hombres	Temporal	215,201349831271091113610798650168728909	1	1778	382628	Aragón
Septiembre 2007	200709	Septiembre	2007	2	Industria y energía	Mujeres	Temporal	0	0	454	0	Aragón
Septiembre 2007	200709	Septiembre	2007	2	Industria y energía	Mujeres	Temporal	126,469325153374233128834355828220858896	1	978	123687	Aragón
Septiembre 2007	200709	Septiembre	2007	3	Construcción	Hombres	Temporal	0	0	4463	0	Aragón
Septiembre 2007	200709	Septiembre	2007	3	Construcción	Hombres	Temporal	163,843442622950819672131147540983606557	1	1220	199889	Aragón
Septiembre 2007	200709	Septiembre	2007	3	Construcción	Mujeres	Temporal	0	0	117	0	Aragón
Septiembre 2007	200709	Septiembre	2007	3	Construcción	Mujeres	Temporal	153,456521739130434782608695652173913043	1	138	21177	Aragón
Septiembre 2007	200709	Septiembre	2007	4	Servicios	Hombres	Temporal	0	0	4207	0	Aragón
Septiembre 2007	200709	Septiembre	2007	4	Servicios	Hombres	Temporal	91,28620005667327854916406914139982998016	1	7058	644298	Aragón
Septiembre 2007	200709	Septiembre	2007	4	Servicios	Mujeres	Temporal	0	0	5909	0	Aragón
Septiembre 2007	200709	Septiembre	2007	4	Servicios	Mujeres	Temporal	96,34286015608521408985446108415946002953	1	9482	913523	Aragón
Agosto 2007	200708	Agosto	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	1748	0	Aragón
Agosto 2007	200708	Agosto	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	40,46700507614213197969543147208121827411	1	1182	47832	Aragón
Agosto 2007	200708	Agosto	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	487	0	Aragón
Agosto 2007	200708	Agosto	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	35,33258426966292134831460674157303370787	1	445	15723	Aragón
Agosto 2007	200708	Agosto	2007	2	Industria y energía	Hombres	Temporal	0	0	652	0	Aragón
Agosto 2007	200708	Agosto	2007	2	Industria y energía	Hombres	Temporal	226,284182305630026809651474530831099196	1	1119	253212	Aragón
Agosto 2007	200708	Agosto	2007	2	Industria y energía	Mujeres	Temporal	0	0	388	0	Aragón
Agosto 2007	200708	Agosto	2007	2	Industria y energía	Mujeres	Temporal	124,436018957345971563981042654028436019	1	633	78768	Aragón
Agosto 2007	200708	Agosto	2007	3	Construcción	Hombres	Temporal	0	0	3566	0	Aragón
Agosto 2007	200708	Agosto	2007	3	Construcción	Hombres	Temporal	142,877990430622009569377990430622009569	1	836	119446	Aragón
Agosto 2007	200708	Agosto	2007	3	Construcción	Mujeres	Temporal	0	0	105	0	Aragón
Agosto 2007	200708	Agosto	2007	3	Construcción	Mujeres	Temporal	146,239436619718309859154929577464788732	1	71	10383	Aragón
Agosto 2007	200708	Agosto	2007	4	Servicios	Hombres	Temporal	0	0	3018	0	Aragón
Agosto 2007	200708	Agosto	2007	4	Servicios	Hombres	Temporal	66,47320852162685603615235635894125242092	1	6196	411868	Aragón
Agosto 2007	200708	Agosto	2007	4	Servicios	Mujeres	Temporal	0	0	3840	0	Aragón
Agosto 2007	200708	Agosto	2007	4	Servicios	Mujeres	Temporal	54,63306038894575230296827021494370522006	1	7816	427012	Aragón
Julio 2007	200707	Julio	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	1381	0	Aragón
Julio 2007	200707	Julio	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	60,94900221729490022172949002217294900222	1	902	54976	Aragón
Julio 2007	200707	Julio	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	515	0	Aragón
Julio 2007	200707	Julio	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	36,48739495798319327731092436974789915966	1	357	13026	Aragón
Julio 2007	200707	Julio	2007	2	Industria y energía	Hombres	Temporal	0	0	729	0	Aragón
Julio 2007	200707	Julio	2007	2	Industria y energía	Hombres	Temporal	216,336992316136114160263446761800219539	1	1822	394166	Aragón
Julio 2007	200707	Julio	2007	2	Industria y energía	Mujeres	Temporal	0	0	398	0	Aragón
Julio 2007	200707	Julio	2007	2	Industria y energía	Mujeres	Temporal	97,62274774774774774774774774774774774775	1	888	86689	Aragón
Julio 2007	200707	Julio	2007	3	Construcción	Hombres	Temporal	0	0	4280	0	Aragón
Julio 2007	200707	Julio	2007	3	Construcción	Hombres	Temporal	136,589591078066914498141263940520446097	1	1345	183713	Aragón
Julio 2007	200707	Julio	2007	3	Construcción	Mujeres	Temporal	0	0	136	0	Aragón
Julio 2007	200707	Julio	2007	3	Construcción	Mujeres	Temporal	102,452054794520547945205479452054794521	1	146	14958	Aragón
Julio 2007	200707	Julio	2007	4	Servicios	Hombres	Temporal	0	0	4326	0	Aragón
Julio 2007	200707	Julio	2007	4	Servicios	Hombres	Temporal	68,78390527354456748163578554983006249315	1	9121	627378	Aragón
Julio 2007	200707	Julio	2007	4	Servicios	Mujeres	Temporal	0	0	6000	0	Aragón
Julio 2007	200707	Julio	2007	4	Servicios	Mujeres	Temporal	60,13551519209843475349460115510169917134	1	11947	718439	Aragón
Junio 2007	200706	Junio	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	2315	0	Aragón
Junio 2007	200706	Junio	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	45,82336956521739130434782608695652173913	1	1104	50589	Aragón
Junio 2007	200706	Junio	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	985	0	Aragón
Junio 2007	200706	Junio	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	54,96380952380952380952380952380952380952	1	525	28856	Aragón
Junio 2007	200706	Junio	2007	2	Industria y energía	Hombres	Temporal	0	0	713	0	Aragón
Junio 2007	200706	Junio	2007	2	Industria y energía	Hombres	Temporal	275,202247191011235955056179775280898876	1	1602	440874	Aragón
Junio 2007	200706	Junio	2007	2	Industria y energía	Mujeres	Temporal	0	0	482	0	Aragón
Junio 2007	200706	Junio	2007	2	Industria y energía	Mujeres	Temporal	176,005917159763313609467455621301775148	1	676	118980	Aragón
Junio 2007	200706	Junio	2007	3	Construcción	Hombres	Temporal	0	0	4139	0	Aragón
Junio 2007	200706	Junio	2007	3	Construcción	Hombres	Temporal	145,494996150885296381832178598922247883	1	1299	188998	Aragón
Junio 2007	200706	Junio	2007	3	Construcción	Mujeres	Temporal	0	0	146	0	Aragón
Junio 2007	200706	Junio	2007	3	Construcción	Mujeres	Temporal	147,896774193548387096774193548387096774	1	155	22924	Aragón
Junio 2007	200706	Junio	2007	4	Servicios	Hombres	Temporal	0	0	4026	0	Aragón
Junio 2007	200706	Junio	2007	4	Servicios	Hombres	Temporal	79,348305540613232920925228617536309844	1	7436	590034	Aragón
Junio 2007	200706	Junio	2007	4	Servicios	Mujeres	Temporal	0	0	5444	0	Aragón
Junio 2007	200706	Junio	2007	4	Servicios	Mujeres	Temporal	65,54311229726955450626154793676863067132	1	9742	638521	Aragón
Mayo 2007	200705	Mayo	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	3518	0	Aragón
Mayo 2007	200705	Mayo	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	57,51149954001839926402943882244710211592	1	1087	62515	Aragón
Mayo 2007	200705	Mayo	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	1581	0	Aragón
Mayo 2007	200705	Mayo	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	67,3468208092485549132947976878612716763	1	346	23302	Aragón
Mayo 2007	200705	Mayo	2007	2	Industria y energía	Hombres	Temporal	0	0	898	0	Aragón
Mayo 2007	200705	Mayo	2007	2	Industria y energía	Hombres	Temporal	248,94029850746268656716417910447761194	1	1407	350259	Aragón
Mayo 2007	200705	Mayo	2007	2	Industria y energía	Mujeres	Temporal	0	0	657	0	Aragón
Mayo 2007	200705	Mayo	2007	2	Industria y energía	Mujeres	Temporal	135,287749287749287749287749287749287749	1	702	94972	Aragón
Mayo 2007	200705	Mayo	2007	3	Construcción	Hombres	Temporal	0	0	4641	0	Aragón
Mayo 2007	200705	Mayo	2007	3	Construcción	Hombres	Temporal	155,531141868512110726643598615916955017	1	1156	179794	Aragón
Mayo 2007	200705	Mayo	2007	3	Construcción	Mujeres	Temporal	0	0	137	0	Aragón
Mayo 2007	200705	Mayo	2007	3	Construcción	Mujeres	Temporal	158,560975609756097560975609756097560976	1	123	19503	Aragón
Mayo 2007	200705	Mayo	2007	4	Servicios	Hombres	Temporal	0	0	3731	0	Aragón
Mayo 2007	200705	Mayo	2007	4	Servicios	Hombres	Temporal	78,00461956521739130434782608695652173913	1	7360	574114	Aragón
Mayo 2007	200705	Mayo	2007	4	Servicios	Mujeres	Temporal	0	0	4957	0	Aragón
Mayo 2007	200705	Mayo	2007	4	Servicios	Mujeres	Temporal	65,196731114211680287024117998804066175	1	10034	654184	Aragón
Abril 2007	200704	Abril	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	1312	0	Aragón
Abril 2007	200704	Abril	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	73,82764505119453924914675767918088737201	1	586	43263	Aragón
Abril 2007	200704	Abril	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	194	0	Aragón
Abril 2007	200704	Abril	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	52,75352112676056338028169014084507042254	1	142	7491	Aragón
Abril 2007	200704	Abril	2007	2	Industria y energía	Hombres	Temporal	0	0	587	0	Aragón
Abril 2007	200704	Abril	2007	2	Industria y energía	Hombres	Temporal	263,073846153846153846153846153846153846	1	1300	341996	Aragón
Abril 2007	200704	Abril	2007	2	Industria y energía	Mujeres	Temporal	0	0	332	0	Aragón
Abril 2007	200704	Abril	2007	2	Industria y energía	Mujeres	Temporal	177,357894736842105263157894736842105263	1	570	101094	Aragón
Abril 2007	200704	Abril	2007	3	Construcción	Hombres	Temporal	0	0	3370	0	Aragón
Abril 2007	200704	Abril	2007	3	Construcción	Hombres	Temporal	168,333729216152019002375296912114014252	1	842	141737	Aragón
Abril 2007	200704	Abril	2007	3	Construcción	Mujeres	Temporal	0	0	112	0	Aragón
Abril 2007	200704	Abril	2007	3	Construcción	Mujeres	Temporal	130,081300813008130081300813008130081301	1	123	16000	Aragón
Abril 2007	200704	Abril	2007	4	Servicios	Hombres	Temporal	0	0	2919	0	Aragón
Abril 2007	200704	Abril	2007	4	Servicios	Hombres	Temporal	79,05444408002623811085601836667759921286	1	6098	482074	Aragón
Abril 2007	200704	Abril	2007	4	Servicios	Mujeres	Temporal	0	0	3652	0	Aragón
Abril 2007	200704	Abril	2007	4	Servicios	Mujeres	Temporal	65,11302795954788816180844735276621058894	1	8405	547275	Aragón
Marzo 2007	200703	Marzo	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	697	0	Aragón
Marzo 2007	200703	Marzo	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	75,98637137989778534923339011925042589438	1	587	44604	Aragón
Marzo 2007	200703	Marzo	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	145	0	Aragón
Marzo 2007	200703	Marzo	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	70,32407407407407407407407407407407407407	1	108	7595	Aragón
Marzo 2007	200703	Marzo	2007	2	Industria y energía	Hombres	Temporal	0	0	709	0	Aragón
Marzo 2007	200703	Marzo	2007	2	Industria y energía	Hombres	Temporal	253,536401098901098901098901098901098901	1	1456	369149	Aragón
Marzo 2007	200703	Marzo	2007	2	Industria y energía	Mujeres	Temporal	0	0	349	0	Aragón
Marzo 2007	200703	Marzo	2007	2	Industria y energía	Mujeres	Temporal	154,511551155115511551155115511551155116	1	606	93634	Aragón
Marzo 2007	200703	Marzo	2007	3	Construcción	Hombres	Temporal	0	0	4399	0	Aragón
Marzo 2007	200703	Marzo	2007	3	Construcción	Hombres	Temporal	156,100171232876712328767123287671232877	1	1168	182325	Aragón
Marzo 2007	200703	Marzo	2007	3	Construcción	Mujeres	Temporal	0	0	127	0	Aragón
Marzo 2007	200703	Marzo	2007	3	Construcción	Mujeres	Temporal	151,700787401574803149606299212598425197	1	127	19266	Aragón
Marzo 2007	200703	Marzo	2007	4	Servicios	Hombres	Temporal	0	0	3595	0	Aragón
Marzo 2007	200703	Marzo	2007	4	Servicios	Hombres	Temporal	83,89492119089316987740805604203152364273	1	6281	526944	Aragón
Marzo 2007	200703	Marzo	2007	4	Servicios	Mujeres	Temporal	0	0	4792	0	Aragón
Marzo 2007	200703	Marzo	2007	4	Servicios	Mujeres	Temporal	66,15680929240251274149579234324997036861	1	8437	558165	Aragón
Febrero 2007	200702	Febrero	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	655	0	Aragón
Febrero 2007	200702	Febrero	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	81,67612293144208037825059101654846335697	1	423	34549	Aragón
Febrero 2007	200702	Febrero	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	118	0	Aragón
Febrero 2007	200702	Febrero	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	58,83838383838383838383838383838383838384	1	99	5825	Aragón
Febrero 2007	200702	Febrero	2007	2	Industria y energía	Hombres	Temporal	0	0	722	0	Aragón
Febrero 2007	200702	Febrero	2007	2	Industria y energía	Hombres	Temporal	238,048882681564245810055865921787709497	1	1432	340886	Aragón
Febrero 2007	200702	Febrero	2007	2	Industria y energía	Mujeres	Temporal	0	0	387	0	Aragón
Febrero 2007	200702	Febrero	2007	2	Industria y energía	Mujeres	Temporal	146,840947546531302876480541455160744501	1	591	86783	Aragón
Febrero 2007	200702	Febrero	2007	3	Construcción	Hombres	Temporal	0	0	4379	0	Aragón
Febrero 2007	200702	Febrero	2007	3	Construcción	Hombres	Temporal	142,225868725868725868725868725868725869	1	1036	147346	Aragón
Febrero 2007	200702	Febrero	2007	3	Construcción	Mujeres	Temporal	0	0	108	0	Aragón
Febrero 2007	200702	Febrero	2007	3	Construcción	Mujeres	Temporal	131,27966101694915254237288135593220339	1	118	15491	Aragón
Febrero 2007	200702	Febrero	2007	4	Servicios	Hombres	Temporal	0	0	3413	0	Aragón
Febrero 2007	200702	Febrero	2007	4	Servicios	Hombres	Temporal	86,88791018998272884283246977547495682211	1	5790	503081	Aragón
Febrero 2007	200702	Febrero	2007	4	Servicios	Mujeres	Temporal	0	0	4393	0	Aragón
Febrero 2007	200702	Febrero	2007	4	Servicios	Mujeres	Temporal	66,40690521029504080351537978656622724419	1	7965	528931	Aragón
Enero 2007	200701	Enero	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	613	0	Aragón
Enero 2007	200701	Enero	2007	1	Agricultura, ganadería y pesca	Hombres	Temporal	75,33834586466165413533834586466165413534	1	399	30060	Aragón
Enero 2007	200701	Enero	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	163	0	Aragón
Enero 2007	200701	Enero	2007	1	Agricultura, ganadería y pesca	Mujeres	Temporal	61,38095238095238095238095238095238095238	1	105	6445	Aragón
Enero 2007	200701	Enero	2007	2	Industria y energía	Hombres	Temporal	0	0	767	0	Aragón
Enero 2007	200701	Enero	2007	2	Industria y energía	Hombres	Temporal	257,742341356673960612691466083150984683	1	1828	471153	Aragón
Enero 2007	200701	Enero	2007	2	Industria y energía	Mujeres	Temporal	0	0	615	0	Aragón
Enero 2007	200701	Enero	2007	2	Industria y energía	Mujeres	Temporal	130,380116959064327485380116959064327485	1	1026	133770	Aragón
Enero 2007	200701	Enero	2007	3	Construcción	Hombres	Temporal	0	0	4262	0	Aragón
Enero 2007	200701	Enero	2007	3	Construcción	Hombres	Temporal	180,808531746031746031746031746031746032	1	1008	182255	Aragón
Enero 2007	200701	Enero	2007	3	Construcción	Mujeres	Temporal	0	0	123	0	Aragón
Enero 2007	200701	Enero	2007	3	Construcción	Mujeres	Temporal	143,918238993710691823899371069182389937	1	159	22883	Aragón
Enero 2007	200701	Enero	2007	4	Servicios	Hombres	Temporal	0	0	3589	0	Aragón
Enero 2007	200701	Enero	2007	4	Servicios	Hombres	Temporal	97,06578733105357433642729197199153232373	1	6141	596081	Aragón
Enero 2007	200701	Enero	2007	4	Servicios	Mujeres	Temporal	0	0	5292	0	Aragón
Enero 2007	200701	Enero	2007	4	Servicios	Mujeres	Temporal	76,83081139044441796735374717026093172882	1	8393	644841	Aragón
Diciembre 2006	200612	Diciembre	2006	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	409	0	Aragón
Diciembre 2006	200612	Diciembre	2006	1	Agricultura, ganadería y pesca	Hombres	Temporal	73,6279683377308707124010554089709762533	1	379	27905	Aragón
Diciembre 2006	200612	Diciembre	2006	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	111	0	Aragón
Diciembre 2006	200612	Diciembre	2006	1	Agricultura, ganadería y pesca	Mujeres	Temporal	95,325	1	80	7626	Aragón
Diciembre 2006	200612	Diciembre	2006	2	Industria y energía	Hombres	Temporal	0	0	610	0	Aragón
Diciembre 2006	200612	Diciembre	2006	2	Industria y energía	Hombres	Temporal	291,866551126516464471403812824956672444	1	1154	336814	Aragón
Diciembre 2006	200612	Diciembre	2006	2	Industria y energía	Mujeres	Temporal	0	0	300	0	Aragón
Diciembre 2006	200612	Diciembre	2006	2	Industria y energía	Mujeres	Temporal	131,419475655430711610486891385767790262	1	534	70178	Aragón
Diciembre 2006	200612	Diciembre	2006	3	Construcción	Hombres	Temporal	0	0	2043	0	Aragón
Diciembre 2006	200612	Diciembre	2006	3	Construcción	Hombres	Temporal	192,665684830633284241531664212076583211	1	679	130820	Aragón
Diciembre 2006	200612	Diciembre	2006	3	Construcción	Mujeres	Temporal	0	0	89	0	Aragón
Diciembre 2006	200612	Diciembre	2006	3	Construcción	Mujeres	Temporal	139	1	106	14734	Aragón
Diciembre 2006	200612	Diciembre	2006	4	Servicios	Hombres	Temporal	0	0	2947	0	Aragón
Diciembre 2006	200612	Diciembre	2006	4	Servicios	Hombres	Temporal	85,7837192208746784270488790885703785373	1	5442	466835	Aragón
Diciembre 2006	200612	Diciembre	2006	4	Servicios	Mujeres	Temporal	0	0	4036	0	Aragón
Diciembre 2006	200612	Diciembre	2006	4	Servicios	Mujeres	Temporal	56,87634024303073624017155110793423874196	1	8394	477420	Aragón
Noviembre 2006	200611	Noviembre	2006	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	686	0	Aragón
Noviembre 2006	200611	Noviembre	2006	1	Agricultura, ganadería y pesca	Hombres	Temporal	67,67747747747747747747747747747747747748	1	555	37561	Aragón
Noviembre 2006	200611	Noviembre	2006	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	172	0	Aragón
Noviembre 2006	200611	Noviembre	2006	1	Agricultura, ganadería y pesca	Mujeres	Temporal	45,77697841726618705035971223021582733813	1	139	6363	Aragón
Noviembre 2006	200611	Noviembre	2006	2	Industria y energía	Hombres	Temporal	0	0	837	0	Aragón
Noviembre 2006	200611	Noviembre	2006	2	Industria y energía	Hombres	Temporal	241,628506010303377218088151116199198626	1	1747	422125	Aragón
Noviembre 2006	200611	Noviembre	2006	2	Industria y energía	Mujeres	Temporal	0	0	585	0	Aragón
Noviembre 2006	200611	Noviembre	2006	2	Industria y energía	Mujeres	Temporal	126,52341311134235171696149843912591051	1	961	121589	Aragón
Noviembre 2006	200611	Noviembre	2006	3	Construcción	Hombres	Temporal	0	0	3805	0	Aragón
Noviembre 2006	200611	Noviembre	2006	3	Construcción	Hombres	Temporal	155,725072604065827686350435624394966118	1	1033	160864	Aragón
Noviembre 2006	200611	Noviembre	2006	3	Construcción	Mujeres	Temporal	0	0	161	0	Aragón
Noviembre 2006	200611	Noviembre	2006	3	Construcción	Mujeres	Temporal	132,339622641509433962264150943396226415	1	159	21042	Aragón
Noviembre 2006	200611	Noviembre	2006	4	Servicios	Hombres	Temporal	0	0	4087	0	Aragón
Noviembre 2006	200611	Noviembre	2006	4	Servicios	Hombres	Temporal	84,96696200630725334134254392551434149272	1	6659	565795	Aragón
