Año	Nº Accidentes	Grupo	Descripción ocupación	Sexo	Código	Municipio
2010	9	9	Trabajadores no cualificados	Hombres	22199	Sabiñánigo
2010	39	9	Trabajadores no cualificados	Hombres	44013	Alcañiz
2010	5	9	Trabajadores no cualificados	Hombres	44025	Andorra
2010	105	9	Trabajadores no cualificados	Hombres	44216	Teruel
2010	36	9	Trabajadores no cualificados	Hombres	50008	Alagón
2010	10	9	Trabajadores no cualificados	Hombres	50025	Almunia de Doña Godina (La)
2010	34	9	Trabajadores no cualificados	Hombres	50067	Calatayud
2010	25	9	Trabajadores no cualificados	Hombres	50074	Caspe
2010	41	9	Trabajadores no cualificados	Hombres	50089	Cuarte de Huerva
2010	44	9	Trabajadores no cualificados	Hombres	50095	Ejea de los Caballeros
2010	10	9	Trabajadores no cualificados	Hombres	50163	María de Huerva
2010	39	9	Trabajadores no cualificados	Hombres	50182	Muela (La)
2010	49	9	Trabajadores no cualificados	Hombres	50219	Puebla de Alfindén (La)
2010	37	9	Trabajadores no cualificados	Hombres	50251	Tarazona
2010	29	9	Trabajadores no cualificados	Hombres	50252	Tauste
2010	37	9	Trabajadores no cualificados	Hombres	50272	Utebo
2010	1007	9	Trabajadores no cualificados	Hombres	50297	Zaragoza
2010	40	9	Trabajadores no cualificados	Hombres	50298	Zuera
2010	14	9	Trabajadores no cualificados	Mujeres	22048	Barbastro
2010	6	9	Trabajadores no cualificados	Mujeres	22061	Binéfar
2010	16	9	Trabajadores no cualificados	Mujeres	22112	Fraga
2010	42	9	Trabajadores no cualificados	Mujeres	22125	Huesca
2010	12	9	Trabajadores no cualificados	Mujeres	22130	Jaca
2010	9	9	Trabajadores no cualificados	Mujeres	22158	Monzón
2010	1	9	Trabajadores no cualificados	Mujeres	22199	Sabiñánigo
2010	24	9	Trabajadores no cualificados	Mujeres	44013	Alcañiz
2010	4	9	Trabajadores no cualificados	Mujeres	44025	Andorra
2010	47	9	Trabajadores no cualificados	Mujeres	44216	Teruel
2010	24	9	Trabajadores no cualificados	Mujeres	50008	Alagón
2010	9	9	Trabajadores no cualificados	Mujeres	50025	Almunia de Doña Godina (La)
2010	13	9	Trabajadores no cualificados	Mujeres	50067	Calatayud
2010	9	9	Trabajadores no cualificados	Mujeres	50074	Caspe
2010	12	9	Trabajadores no cualificados	Mujeres	50089	Cuarte de Huerva
2010	21	9	Trabajadores no cualificados	Mujeres	50095	Ejea de los Caballeros
2010	10	9	Trabajadores no cualificados	Mujeres	50182	Muela (La)
2010	9	9	Trabajadores no cualificados	Mujeres	50219	Puebla de Alfindén (La)
2010	21	9	Trabajadores no cualificados	Mujeres	50251	Tarazona
2010	3	9	Trabajadores no cualificados	Mujeres	50252	Tauste
2010	12	9	Trabajadores no cualificados	Mujeres	50272	Utebo
2010	589	9	Trabajadores no cualificados	Mujeres	50297	Zaragoza
2010	6	9	Trabajadores no cualificados	Mujeres	50298	Zuera
2010	2	NC	No consta	Hombres	22048	Barbastro
2010	2	NC	No consta	Hombres	22061	Binéfar
2010	5	NC	No consta	Hombres	22125	Huesca
2010	3	NC	No consta	Hombres	22130	Jaca
2010	4	NC	No consta	Hombres	22158	Monzón
2010	7	NC	No consta	Hombres	44216	Teruel
2010	1	NC	No consta	Hombres	50008	Alagón
2010	2	NC	No consta	Hombres	50067	Calatayud
2010	2	NC	No consta	Hombres	50089	Cuarte de Huerva
2010	1	NC	No consta	Hombres	50095	Ejea de los Caballeros
2010	3	NC	No consta	Hombres	50219	Puebla de Alfindén (La)
2010	1	NC	No consta	Hombres	50251	Tarazona
2010	2	NC	No consta	Hombres	50252	Tauste
2010	112	NC	No consta	Hombres	50297	Zaragoza
2010	2	NC	No consta	Mujeres	22048	Barbastro
2010	4	NC	No consta	Mujeres	22125	Huesca
2010	3	NC	No consta	Mujeres	22130	Jaca
2010	1	NC	No consta	Mujeres	22158	Monzón
2010	1	NC	No consta	Mujeres	44216	Teruel
2010	1	NC	No consta	Mujeres	50008	Alagón
2010	1	NC	No consta	Mujeres	50182	Muela (La)
2010	1	NC	No consta	Mujeres	50252	Tauste
2010	36	NC	No consta	Mujeres	50297	Zaragoza
2009	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	22048	Barbastro
2009	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	22061	Binéfar
2009	5	1	Dirección de las empresas y de las administraciones públicas	Hombres	22125	Huesca
2009	4	1	Dirección de las empresas y de las administraciones públicas	Hombres	44216	Teruel
2009	20	1	Dirección de las empresas y de las administraciones públicas	Hombres	50297	Zaragoza
2009	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	50298	Zuera
2009	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	44216	Teruel
2009	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	50219	Puebla de Alfindén (La)
2009	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	50251	Tarazona
2009	8	1	Dirección de las empresas y de las administraciones públicas	Mujeres	50297	Zaragoza
2009	5	2	Técnicos y profesionales científicos e intelectuales	Hombres	22125	Huesca
2009	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	22130	Jaca
2009	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	22158	Monzón
2009	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	44013	Alcañiz
2009	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	44216	Teruel
2009	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50025	Almunia de Doña Godina (La)
2009	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50095	Ejea de los Caballeros
2009	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50182	Muela (La)
2009	73	2	Técnicos y profesionales científicos e intelectuales	Hombres	50297	Zaragoza
2009	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22048	Barbastro
2009	7	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22125	Huesca
2009	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22158	Monzón
2009	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22199	Sabiñánigo
2009	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44013	Alcañiz
2009	13	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44216	Teruel
2009	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50008	Alagón
2009	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50067	Calatayud
2009	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50074	Caspe
2009	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50089	Cuarte de Huerva
2009	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50095	Ejea de los Caballeros
2009	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50182	Muela (La)
2009	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50251	Tarazona
2009	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50252	Tauste
2009	113	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50297	Zaragoza
2009	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50298	Zuera
2009	2	3	Técnicos y profesionales de apoyo	Hombres	22048	Barbastro
2009	1	3	Técnicos y profesionales de apoyo	Hombres	22112	Fraga
2009	12	3	Técnicos y profesionales de apoyo	Hombres	22125	Huesca
2009	5	3	Técnicos y profesionales de apoyo	Hombres	22130	Jaca
2009	3	3	Técnicos y profesionales de apoyo	Hombres	22158	Monzón
2009	2	3	Técnicos y profesionales de apoyo	Hombres	44013	Alcañiz
2009	8	3	Técnicos y profesionales de apoyo	Hombres	44216	Teruel
2009	1	3	Técnicos y profesionales de apoyo	Hombres	50008	Alagón
2009	3	3	Técnicos y profesionales de apoyo	Hombres	50067	Calatayud
2009	5	3	Técnicos y profesionales de apoyo	Hombres	50089	Cuarte de Huerva
2009	4	3	Técnicos y profesionales de apoyo	Hombres	50095	Ejea de los Caballeros
2009	6	3	Técnicos y profesionales de apoyo	Hombres	50182	Muela (La)
2009	9	3	Técnicos y profesionales de apoyo	Hombres	50219	Puebla de Alfindén (La)
2009	1	3	Técnicos y profesionales de apoyo	Hombres	50251	Tarazona
2009	1	3	Técnicos y profesionales de apoyo	Hombres	50252	Tauste
2009	5	3	Técnicos y profesionales de apoyo	Hombres	50272	Utebo
2009	146	3	Técnicos y profesionales de apoyo	Hombres	50297	Zaragoza
2009	3	3	Técnicos y profesionales de apoyo	Hombres	50298	Zuera
2009	5	3	Técnicos y profesionales de apoyo	Mujeres	22048	Barbastro
2009	2	3	Técnicos y profesionales de apoyo	Mujeres	22112	Fraga
2009	12	3	Técnicos y profesionales de apoyo	Mujeres	22125	Huesca
2009	5	3	Técnicos y profesionales de apoyo	Mujeres	22130	Jaca
2009	1	3	Técnicos y profesionales de apoyo	Mujeres	22158	Monzón
2009	2	3	Técnicos y profesionales de apoyo	Mujeres	44013	Alcañiz
2009	24	3	Técnicos y profesionales de apoyo	Mujeres	44216	Teruel
2009	1	3	Técnicos y profesionales de apoyo	Mujeres	50008	Alagón
2009	3	3	Técnicos y profesionales de apoyo	Mujeres	50025	Almunia de Doña Godina (La)
2009	4	3	Técnicos y profesionales de apoyo	Mujeres	50067	Calatayud
2009	1	3	Técnicos y profesionales de apoyo	Mujeres	50074	Caspe
2009	3	3	Técnicos y profesionales de apoyo	Mujeres	50089	Cuarte de Huerva
2009	1	3	Técnicos y profesionales de apoyo	Mujeres	50163	María de Huerva
2009	1	3	Técnicos y profesionales de apoyo	Mujeres	50219	Puebla de Alfindén (La)
2009	1	3	Técnicos y profesionales de apoyo	Mujeres	50251	Tarazona
2009	3	3	Técnicos y profesionales de apoyo	Mujeres	50272	Utebo
2009	122	3	Técnicos y profesionales de apoyo	Mujeres	50297	Zaragoza
2009	1	3	Técnicos y profesionales de apoyo	Mujeres	50298	Zuera
2009	1	4	Empleados de tipo administrativo	Hombres	22048	Barbastro
2009	1	4	Empleados de tipo administrativo	Hombres	22061	Binéfar
2009	2	4	Empleados de tipo administrativo	Hombres	22112	Fraga
2009	6	4	Empleados de tipo administrativo	Hombres	22125	Huesca
2009	1	4	Empleados de tipo administrativo	Hombres	22130	Jaca
2009	3	4	Empleados de tipo administrativo	Hombres	44013	Alcañiz
2009	5	4	Empleados de tipo administrativo	Hombres	44216	Teruel
2009	1	4	Empleados de tipo administrativo	Hombres	50025	Almunia de Doña Godina (La)
2009	1	4	Empleados de tipo administrativo	Hombres	50067	Calatayud
2009	3	4	Empleados de tipo administrativo	Hombres	50089	Cuarte de Huerva
2009	2	4	Empleados de tipo administrativo	Hombres	50095	Ejea de los Caballeros
2009	1	4	Empleados de tipo administrativo	Hombres	50182	Muela (La)
2009	2	4	Empleados de tipo administrativo	Hombres	50219	Puebla de Alfindén (La)
2009	2	4	Empleados de tipo administrativo	Hombres	50272	Utebo
2009	72	4	Empleados de tipo administrativo	Hombres	50297	Zaragoza
2009	5	4	Empleados de tipo administrativo	Mujeres	22048	Barbastro
2009	1	4	Empleados de tipo administrativo	Mujeres	22112	Fraga
2009	20	4	Empleados de tipo administrativo	Mujeres	22125	Huesca
2009	1	4	Empleados de tipo administrativo	Mujeres	22130	Jaca
2009	4	4	Empleados de tipo administrativo	Mujeres	22158	Monzón
2009	3	4	Empleados de tipo administrativo	Mujeres	22199	Sabiñánigo
2009	1	4	Empleados de tipo administrativo	Mujeres	44013	Alcañiz
2009	8	4	Empleados de tipo administrativo	Mujeres	44216	Teruel
2009	4	4	Empleados de tipo administrativo	Mujeres	50008	Alagón
2009	3	4	Empleados de tipo administrativo	Mujeres	50025	Almunia de Doña Godina (La)
2009	2	4	Empleados de tipo administrativo	Mujeres	50067	Calatayud
2009	1	4	Empleados de tipo administrativo	Mujeres	50074	Caspe
2009	2	4	Empleados de tipo administrativo	Mujeres	50089	Cuarte de Huerva
2009	3	4	Empleados de tipo administrativo	Mujeres	50095	Ejea de los Caballeros
2009	2	4	Empleados de tipo administrativo	Mujeres	50163	María de Huerva
2009	1	4	Empleados de tipo administrativo	Mujeres	50182	Muela (La)
2009	1	4	Empleados de tipo administrativo	Mujeres	50219	Puebla de Alfindén (La)
2009	1	4	Empleados de tipo administrativo	Mujeres	50252	Tauste
2009	3	4	Empleados de tipo administrativo	Mujeres	50272	Utebo
2009	158	4	Empleados de tipo administrativo	Mujeres	50297	Zaragoza
2009	2	4	Empleados de tipo administrativo	Mujeres	50298	Zuera
2009	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22048	Barbastro
2009	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22061	Binéfar
2009	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22112	Fraga
2009	30	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22125	Huesca
2009	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22130	Jaca
2009	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22158	Monzón
2009	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22199	Sabiñánigo
2009	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44013	Alcañiz
2009	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44025	Andorra
2009	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44216	Teruel
2009	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50008	Alagón
2009	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50025	Almunia de Doña Godina (La)
2009	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50067	Calatayud
2009	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50089	Cuarte de Huerva
2009	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50095	Ejea de los Caballeros
2009	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50182	Muela (La)
