Año	Residencia CCAA nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Sexo	Extranjeros
2016	Aragón	02	Resto de Europa	138	Bielorrusia	Mujeres	57
2016	Aragón	02	Resto de Europa	139	Georgia	Hombres	35
2016	Aragón	02	Resto de Europa	139	Georgia	Mujeres	27
2016	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Hombres	11
2016	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Mujeres	17
2016	Aragón	02	Resto de Europa	148	Armenia	Hombres	48
2016	Aragón	02	Resto de Europa	148	Armenia	Mujeres	65
2016	Aragón	02	Resto de Europa	154	Rusia	Hombres	143
2016	Aragón	02	Resto de Europa	154	Rusia	Mujeres	601
2016	Aragón	02	Resto de Europa	156	Macedonia	Hombres	2
2016	Aragón	02	Resto de Europa	156	Macedonia	Mujeres	1
2016	Aragón	02	Resto de Europa	157	Serbia	Hombres	28
2016	Aragón	02	Resto de Europa	157	Serbia	Mujeres	26
2016	Aragón	02	Resto de Europa	436	Turquía	Hombres	39
2016	Aragón	02	Resto de Europa	436	Turquía	Mujeres	19
2016	Aragón	03	Magreb	203	Argelia	Hombres	3185
2016	Aragón	03	Magreb	203	Argelia	Mujeres	1810
2016	Aragón	03	Magreb	224	Libia	Hombres	5
2016	Aragón	03	Magreb	224	Libia	Mujeres	5
2016	Aragón	03	Magreb	228	Marruecos	Hombres	10183
2016	Aragón	03	Magreb	228	Marruecos	Mujeres	7781
2016	Aragón	03	Magreb	230	Mauritania	Hombres	264
2016	Aragón	03	Magreb	230	Mauritania	Mujeres	63
2016	Aragón	03	Magreb	248	Túnez	Hombres	47
2016	Aragón	03	Magreb	248	Túnez	Mujeres	32
2016	Aragón	04	Resto de África	201	Burkina Fasso	Hombres	76
2016	Aragón	04	Resto de África	201	Burkina Fasso	Mujeres	38
2016	Aragón	04	Resto de África	202	Angola	Hombres	23
2016	Aragón	04	Resto de África	202	Angola	Mujeres	8
2016	Aragón	04	Resto de África	204	Benin	Hombres	7
2016	Aragón	04	Resto de África	204	Benin	Mujeres	4
2016	Aragón	04	Resto de África	206	Burundi	Mujeres	1
2016	Aragón	04	Resto de África	207	Cabo Verde	Hombres	157
2016	Aragón	04	Resto de África	207	Cabo Verde	Mujeres	159
2016	Aragón	04	Resto de África	208	Camerún	Hombres	113
2016	Aragón	04	Resto de África	208	Camerún	Mujeres	100
2016	Aragón	04	Resto de África	210	Congo	Hombres	31
2016	Aragón	04	Resto de África	210	Congo	Mujeres	14
2016	Aragón	04	Resto de África	211	Costa de Marfil	Hombres	74
2016	Aragón	04	Resto de África	211	Costa de Marfil	Mujeres	43
2016	Aragón	04	Resto de África	213	Egipto	Hombres	64
2016	Aragón	04	Resto de África	213	Egipto	Mujeres	39
2016	Aragón	04	Resto de África	214	Etiopía	Hombres	2
2016	Aragón	04	Resto de África	214	Etiopía	Mujeres	1
2016	Aragón	04	Resto de África	215	Gabón	Hombres	1
2016	Aragón	04	Resto de África	215	Gabón	Mujeres	7
2016	Aragón	04	Resto de África	216	Gambia	Hombres	1464
2016	Aragón	04	Resto de África	216	Gambia	Mujeres	552
2016	Aragón	04	Resto de África	217	Ghana	Hombres	1145
2016	Aragón	04	Resto de África	217	Ghana	Mujeres	465
2016	Aragón	04	Resto de África	218	Guinea	Hombres	436
2016	Aragón	04	Resto de África	218	Guinea	Mujeres	370
2016	Aragón	04	Resto de África	219	Guinea Bissau	Hombres	81
2016	Aragón	04	Resto de África	219	Guinea Bissau	Mujeres	35
2016	Aragón	04	Resto de África	220	Guinea Ecuatorial	Hombres	226
2016	Aragón	04	Resto de África	220	Guinea Ecuatorial	Mujeres	391
2016	Aragón	04	Resto de África	221	Kenia	Hombres	8
2016	Aragón	04	Resto de África	221	Kenia	Mujeres	39
2016	Aragón	04	Resto de África	223	Liberia	Hombres	5
2016	Aragón	04	Resto de África	225	Madagascar	Mujeres	7
2016	Aragón	04	Resto de África	227	Mali	Hombres	1449
2016	Aragón	04	Resto de África	227	Mali	Mujeres	325
2016	Aragón	04	Resto de África	231	Mozambique	Mujeres	1
2016	Aragón	04	Resto de África	233	Níger	Hombres	16
2016	Aragón	04	Resto de África	233	Níger	Mujeres	8
2016	Aragón	04	Resto de África	234	Nigeria	Hombres	359
2016	Aragón	04	Resto de África	234	Nigeria	Mujeres	388
2016	Aragón	04	Resto de África	235	República Centroafricana	Hombres	3
2016	Aragón	04	Resto de África	235	República Centroafricana	Mujeres	2
2016	Aragón	04	Resto de África	236	Sudáfrica	Hombres	6
2016	Aragón	04	Resto de África	236	Sudáfrica	Mujeres	5
2016	Aragón	04	Resto de África	237	Ruanda	Hombres	1
2016	Aragón	04	Resto de África	238	Santo Tome y Príncipe	Hombres	1
2016	Aragón	04	Resto de África	239	Senegal	Hombres	2461
2016	Aragón	04	Resto de África	239	Senegal	Mujeres	615
2016	Aragón	04	Resto de África	241	Sierra Leona	Hombres	6
2016	Aragón	04	Resto de África	241	Sierra Leona	Mujeres	4
2016	Aragón	04	Resto de África	243	Sudán	Hombres	7
2016	Aragón	04	Resto de África	243	Sudán	Mujeres	4
2016	Aragón	04	Resto de África	246	Chad	Mujeres	1
2016	Aragón	04	Resto de África	247	Togo	Hombres	14
2016	Aragón	04	Resto de África	247	Togo	Mujeres	15
2016	Aragón	04	Resto de África	249	Uganda	Mujeres	1
2016	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Hombres	25
2016	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Mujeres	19
2016	Aragón	05	América del Norte	301	Canadá	Hombres	16
2016	Aragón	05	América del Norte	301	Canadá	Mujeres	19
2016	Aragón	05	América del Norte	302	Estados Unidos de América	Hombres	228
2016	Aragón	05	América del Norte	302	Estados Unidos de América	Mujeres	205
2016	Aragón	06	Resto de América	303	México	Hombres	130
2016	Aragón	06	Resto de América	303	México	Mujeres	190
2016	Aragón	06	Resto de América	314	Costa Rica	Hombres	18
2016	Aragón	06	Resto de América	314	Costa Rica	Mujeres	19
2016	Aragón	06	Resto de América	315	Cuba	Hombres	416
2016	Aragón	06	Resto de América	315	Cuba	Mujeres	603
2016	Aragón	06	Resto de América	316	Dominica	Hombres	3
2016	Aragón	06	Resto de América	316	Dominica	Mujeres	6
2016	Aragón	06	Resto de América	317	El Salvador	Hombres	105
2016	Aragón	06	Resto de América	317	El Salvador	Mujeres	171
2016	Aragón	06	Resto de América	319	Guatemala	Hombres	37
2016	Aragón	06	Resto de América	319	Guatemala	Mujeres	49
2016	Aragón	06	Resto de América	320	Haití	Hombres	6
2016	Aragón	06	Resto de América	320	Haití	Mujeres	3
2016	Aragón	06	Resto de América	321	Honduras	Hombres	240
2016	Aragón	06	Resto de América	321	Honduras	Mujeres	639
2016	Aragón	06	Resto de América	322	Jamaica	Mujeres	1
2016	Aragón	06	Resto de América	323	Nicaragua	Hombres	800
2016	Aragón	06	Resto de América	323	Nicaragua	Mujeres	2709
2016	Aragón	06	Resto de América	324	Panamá	Hombres	19
2016	Aragón	06	Resto de América	324	Panamá	Mujeres	25
2016	Aragón	06	Resto de América	326	República Dominicana	Hombres	895
2016	Aragón	06	Resto de América	326	República Dominicana	Mujeres	1183
2016	Aragón	06	Resto de América	327	Trinidad y Tobago	Mujeres	1
2016	Aragón	06	Resto de América	328	Santa Lucia	Hombres	1
2016	Aragón	06	Resto de América	329	San Cristóbal y Nieves	Mujeres	1
2016	Aragón	06	Resto de América	340	Argentina	Hombres	451
2016	Aragón	06	Resto de América	340	Argentina	Mujeres	550
2016	Aragón	06	Resto de América	341	Bolivia	Hombres	216
2016	Aragón	06	Resto de América	341	Bolivia	Mujeres	282
2016	Aragón	06	Resto de América	342	Brasil	Hombres	440
2016	Aragón	06	Resto de América	342	Brasil	Mujeres	1116
2016	Aragón	06	Resto de América	343	Colombia	Hombres	1502
2016	Aragón	06	Resto de América	343	Colombia	Mujeres	1946
2016	Aragón	06	Resto de América	344	Chile	Hombres	195
2016	Aragón	06	Resto de América	344	Chile	Mujeres	213
2016	Aragón	06	Resto de América	345	Ecuador	Hombres	2170
2016	Aragón	06	Resto de América	345	Ecuador	Mujeres	2014
2016	Aragón	06	Resto de América	347	Paraguay	Hombres	80
2016	Aragón	06	Resto de América	347	Paraguay	Mujeres	209
2016	Aragón	06	Resto de América	348	Perú	Hombres	517
2016	Aragón	06	Resto de América	348	Perú	Mujeres	620
2016	Aragón	06	Resto de América	349	Surinam	Mujeres	1
2016	Aragón	06	Resto de América	350	Uruguay	Hombres	160
2016	Aragón	06	Resto de América	350	Uruguay	Mujeres	168
2016	Aragón	06	Resto de América	351	Venezuela	Hombres	254
2016	Aragón	06	Resto de América	351	Venezuela	Mujeres	421
2016	Aragón	07	Asia	402	Arabia Saudí	Hombres	1
2016	Aragón	07	Asia	402	Arabia Saudí	Mujeres	1
2016	Aragón	07	Asia	404	Bangladesh	Hombres	10
2016	Aragón	07	Asia	404	Bangladesh	Mujeres	4
2016	Aragón	07	Asia	407	China	Hombres	2569
2016	Aragón	07	Asia	407	China	Mujeres	2452
2016	Aragón	07	Asia	408	Emiratos Arabes Unidos	Mujeres	1
2016	Aragón	07	Asia	409	Filipinas	Hombres	24
2016	Aragón	07	Asia	409	Filipinas	Mujeres	43
2016	Aragón	07	Asia	410	India	Hombres	90
2016	Aragón	07	Asia	410	India	Mujeres	55
2016	Aragón	07	Asia	411	Indonesia	Mujeres	7
2016	Aragón	07	Asia	412	Irak	Hombres	16
2016	Aragón	07	Asia	412	Irak	Mujeres	7
2016	Aragón	07	Asia	413	Irán	Hombres	7
2016	Aragón	07	Asia	413	Irán	Mujeres	4
2016	Aragón	07	Asia	414	Israel	Hombres	7
2016	Aragón	07	Asia	414	Israel	Mujeres	5
2016	Aragón	07	Asia	415	Japón	Hombres	25
2016	Aragón	07	Asia	415	Japón	Mujeres	35
2016	Aragón	07	Asia	416	Jordania	Hombres	14
2016	Aragón	07	Asia	416	Jordania	Mujeres	9
2016	Aragón	07	Asia	418	Kuwait	Hombres	1
2016	Aragón	07	Asia	418	Kuwait	Mujeres	2
2016	Aragón	07	Asia	419	Laos	Mujeres	1
2016	Aragón	07	Asia	420	Líbano	Hombres	9
2016	Aragón	07	Asia	420	Líbano	Mujeres	4
2016	Aragón	07	Asia	421	Malasia	Hombres	1
2016	Aragón	07	Asia	423	Mongolia	Mujeres	5
2016	Aragón	07	Asia	424	Nepal	Hombres	11
2016	Aragón	07	Asia	424	Nepal	Mujeres	4
2016	Aragón	07	Asia	426	Pakistán	Hombres	1292
2016	Aragón	07	Asia	426	Pakistán	Mujeres	441
2016	Aragón	07	Asia	430	República de Corea	Hombres	17
2016	Aragón	07	Asia	430	República de Corea	Mujeres	9
2016	Aragón	07	Asia	433	Siria	Hombres	38
2016	Aragón	07	Asia	433	Siria	Mujeres	21
2016	Aragón	07	Asia	434	Sri-Lanka	Hombres	2
2016	Aragón	07	Asia	434	Sri-Lanka	Mujeres	5
2016	Aragón	07	Asia	435	Tailandia	Mujeres	17
2016	Aragón	07	Asia	437	Vietnam	Hombres	14
2016	Aragón	07	Asia	437	Vietnam	Mujeres	23
2016	Aragón	07	Asia	442	Azerbaiyan	Hombres	1
2016	Aragón	07	Asia	442	Azerbaiyan	Mujeres	1
2016	Aragón	07	Asia	443	Kazajstan	Hombres	5
2016	Aragón	07	Asia	443	Kazajstan	Mujeres	8
2016	Aragón	07	Asia	444	Kirgvistan	Hombres	2
2016	Aragón	07	Asia	444	Kirgvistan	Mujeres	9
2016	Aragón	07	Asia	447	Uzbekistán	Hombres	1
2016	Aragón	07	Asia	447	Uzbekistán	Mujeres	3
2016	Aragón	07	Asia	499	Países sin relaciones diplomáticas	Hombres	11
2016	Aragón	07	Asia	499	Países sin relaciones diplomáticas	Mujeres	9
2016	Aragón	08	Oceanía	501	Australia	Hombres	10
2016	Aragón	08	Oceanía	501	Australia	Mujeres	17
2016	Aragón	08	Oceanía	504	Nueva Zelanda	Hombres	5
2016	Aragón	08	Oceanía	504	Nueva Zelanda	Mujeres	2
2016	Aragón	08	Oceanía	511	Micronesia	Hombres	3
2016	Aragón	08	Oceanía	511	Micronesia	Mujeres	6
2016	Aragón	08	Oceanía	515	Nauru	Mujeres	2
2016	Aragón	08	Oceanía	516	Palaos	Hombres	14
2016	Aragón	08	Oceanía	516	Palaos	Mujeres	12
2016	Aragón	09	Apátridas y no consta	555	Apátridas	Hombres	17
2016	Aragón	09	Apátridas y no consta	555	Apátridas	Mujeres	9
2017	Aragón	01	UE-28	102	Austria	Hombres	24
2017	Aragón	01	UE-28	102	Austria	Mujeres	14
2017	Aragón	01	UE-28	103	Bélgica	Hombres	89
2017	Aragón	01	UE-28	103	Bélgica	Mujeres	92
2017	Aragón	01	UE-28	104	Bulgaria	Hombres	2390
2017	Aragón	01	UE-28	104	Bulgaria	Mujeres	2275
2017	Aragón	01	UE-28	106	Chipre	Mujeres	1
2017	Aragón	01	UE-28	107	Dinamarca	Hombres	22
2017	Aragón	01	UE-28	107	Dinamarca	Mujeres	6
2017	Aragón	01	UE-28	109	Finlandia	Hombres	6
2017	Aragón	01	UE-28	109	Finlandia	Mujeres	16
2017	Aragón	01	UE-28	110	Francia	Hombres	561
2017	Aragón	01	UE-28	110	Francia	Mujeres	629
2017	Aragón	01	UE-28	111	Grecia	Hombres	21
2017	Aragón	01	UE-28	111	Grecia	Mujeres	29
2017	Aragón	01	UE-28	112	Hungría	Hombres	41
2017	Aragón	01	UE-28	112	Hungría	Mujeres	77
2017	Aragón	01	UE-28	113	Irlanda	Hombres	50
2017	Aragón	01	UE-28	113	Irlanda	Mujeres	29
2017	Aragón	01	UE-28	115	Italia	Hombres	768
2017	Aragón	01	UE-28	115	Italia	Mujeres	588
2017	Aragón	01	UE-28	117	Luxemburgo	Hombres	1
2017	Aragón	01	UE-28	117	Luxemburgo	Mujeres	1
2017	Aragón	01	UE-28	118	Malta	Hombres	1
2017	Aragón	01	UE-28	121	Países Bajos	Hombres	186
2017	Aragón	01	UE-28	121	Países Bajos	Mujeres	165
2017	Aragón	01	UE-28	122	Polonia	Hombres	1003
2017	Aragón	01	UE-28	122	Polonia	Mujeres	1088
2017	Aragón	01	UE-28	123	Portugal	Hombres	1129
2017	Aragón	01	UE-28	123	Portugal	Mujeres	748
2017	Aragón	01	UE-28	125	Reino Unido	Hombres	390
2017	Aragón	01	UE-28	125	Reino Unido	Mujeres	286
2017	Aragón	01	UE-28	126	Alemania	Hombres	255
2017	Aragón	01	UE-28	126	Alemania	Mujeres	219
2017	Aragón	01	UE-28	128	Rumanía	Hombres	23780
2017	Aragón	01	UE-28	128	Rumanía	Mujeres	24446
2017	Aragón	01	UE-28	131	Suecia	Hombres	18
2017	Aragón	01	UE-28	131	Suecia	Mujeres	26
2017	Aragón	01	UE-28	136	Letonia	Hombres	29
2017	Aragón	01	UE-28	136	Letonia	Mujeres	33
2017	Aragón	01	UE-28	141	Estonia	Hombres	2
2017	Aragón	01	UE-28	141	Estonia	Mujeres	6
2017	Aragón	01	UE-28	142	Lituania	Hombres	132
2017	Aragón	01	UE-28	142	Lituania	Mujeres	184
2017	Aragón	01	UE-28	143	República Checa	Hombres	59
2017	Aragón	01	UE-28	143	República Checa	Mujeres	61
2017	Aragón	01	UE-28	144	Eslovaquia	Hombres	36
2017	Aragón	01	UE-28	144	Eslovaquia	Mujeres	50
2017	Aragón	01	UE-28	146	Croacia	Hombres	10
2017	Aragón	01	UE-28	146	Croacia	Mujeres	12
2017	Aragón	01	UE-28	147	Eslovenia	Hombres	6
2017	Aragón	01	UE-28	147	Eslovenia	Mujeres	14
2017	Aragón	02	Resto de Europa	101	Albania	Hombres	28
2017	Aragón	02	Resto de Europa	101	Albania	Mujeres	26
2017	Aragón	02	Resto de Europa	114	Islandia	Hombres	1
2017	Aragón	02	Resto de Europa	120	Noruega	Hombres	5
2017	Aragón	02	Resto de Europa	120	Noruega	Mujeres	12
2017	Aragón	02	Resto de Europa	124	Andorra	Hombres	11
2017	Aragón	02	Resto de Europa	124	Andorra	Mujeres	4
2017	Aragón	02	Resto de Europa	132	Suiza	Hombres	32
2017	Aragón	02	Resto de Europa	132	Suiza	Mujeres	31
2017	Aragón	02	Resto de Europa	135	Ucrania	Hombres	928
2017	Aragón	02	Resto de Europa	135	Ucrania	Mujeres	1216
2017	Aragón	02	Resto de Europa	137	Moldova	Hombres	135
2017	Aragón	02	Resto de Europa	137	Moldova	Mujeres	200
2017	Aragón	02	Resto de Europa	138	Bielorrusia	Hombres	30
2017	Aragón	02	Resto de Europa	138	Bielorrusia	Mujeres	61
2017	Aragón	02	Resto de Europa	139	Georgia	Hombres	30
2017	Aragón	02	Resto de Europa	139	Georgia	Mujeres	25
2017	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Hombres	11
2017	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Mujeres	18
2017	Aragón	02	Resto de Europa	148	Armenia	Hombres	47
2017	Aragón	02	Resto de Europa	148	Armenia	Mujeres	56
2017	Aragón	02	Resto de Europa	154	Rusia	Hombres	158
2017	Aragón	02	Resto de Europa	154	Rusia	Mujeres	618
2017	Aragón	02	Resto de Europa	156	Macedonia	Hombres	2
2017	Aragón	02	Resto de Europa	156	Macedonia	Mujeres	1
2017	Aragón	02	Resto de Europa	157	Serbia	Hombres	29
2017	Aragón	02	Resto de Europa	157	Serbia	Mujeres	26
2017	Aragón	02	Resto de Europa	158	Montenegro	Hombres	3
2017	Aragón	02	Resto de Europa	436	Turquía	Hombres	40
2017	Aragón	02	Resto de Europa	436	Turquía	Mujeres	26
2017	Aragón	03	Magreb	203	Argelia	Hombres	2967
2017	Aragón	03	Magreb	203	Argelia	Mujeres	1777
2017	Aragón	03	Magreb	224	Libia	Hombres	2
2017	Aragón	03	Magreb	224	Libia	Mujeres	5
2017	Aragón	03	Magreb	228	Marruecos	Hombres	9853
2017	Aragón	03	Magreb	228	Marruecos	Mujeres	7814
2017	Aragón	03	Magreb	230	Mauritania	Hombres	232
2017	Aragón	03	Magreb	230	Mauritania	Mujeres	61
2017	Aragón	03	Magreb	248	Túnez	Hombres	52
2017	Aragón	03	Magreb	248	Túnez	Mujeres	32
2017	Aragón	04	Resto de África	201	Burkina Fasso	Hombres	62
2017	Aragón	04	Resto de África	201	Burkina Fasso	Mujeres	33
2017	Aragón	04	Resto de África	202	Angola	Hombres	23
2017	Aragón	04	Resto de África	202	Angola	Mujeres	10
2017	Aragón	04	Resto de África	204	Benin	Hombres	7
2017	Aragón	04	Resto de África	204	Benin	Mujeres	4
2017	Aragón	04	Resto de África	206	Burundi	Mujeres	1
2017	Aragón	04	Resto de África	207	Cabo Verde	Hombres	156
2017	Aragón	04	Resto de África	207	Cabo Verde	Mujeres	170
2017	Aragón	04	Resto de África	208	Camerún	Hombres	125
2017	Aragón	04	Resto de África	208	Camerún	Mujeres	115
2017	Aragón	04	Resto de África	210	Congo	Hombres	27
2017	Aragón	04	Resto de África	210	Congo	Mujeres	13
2017	Aragón	04	Resto de África	211	Costa de Marfil	Hombres	78
2017	Aragón	04	Resto de África	211	Costa de Marfil	Mujeres	53
2017	Aragón	04	Resto de África	213	Egipto	Hombres	65
2017	Aragón	04	Resto de África	213	Egipto	Mujeres	38
2017	Aragón	04	Resto de África	214	Etiopía	Hombres	3
2017	Aragón	04	Resto de África	214	Etiopía	Mujeres	1
2017	Aragón	04	Resto de África	215	Gabón	Hombres	1
2017	Aragón	04	Resto de África	215	Gabón	Mujeres	6
2017	Aragón	04	Resto de África	216	Gambia	Hombres	1407
2017	Aragón	04	Resto de África	216	Gambia	Mujeres	512
2017	Aragón	04	Resto de África	217	Ghana	Hombres	1148
2017	Aragón	04	Resto de África	217	Ghana	Mujeres	521
2017	Aragón	04	Resto de África	218	Guinea	Hombres	438
2017	Aragón	04	Resto de África	218	Guinea	Mujeres	379
2017	Aragón	04	Resto de África	219	Guinea Bissau	Hombres	82
2017	Aragón	04	Resto de África	219	Guinea Bissau	Mujeres	29
2017	Aragón	04	Resto de África	220	Guinea Ecuatorial	Hombres	255
2017	Aragón	04	Resto de África	220	Guinea Ecuatorial	Mujeres	442
2017	Aragón	04	Resto de África	221	Kenia	Hombres	6
2017	Aragón	04	Resto de África	221	Kenia	Mujeres	36
2017	Aragón	04	Resto de África	223	Liberia	Hombres	3
2017	Aragón	04	Resto de África	225	Madagascar	Mujeres	4
2017	Aragón	04	Resto de África	227	Mali	Hombres	1418
2017	Aragón	04	Resto de África	227	Mali	Mujeres	353
2017	Aragón	04	Resto de África	229	Mauricio	Hombres	1
2017	Aragón	04	Resto de África	229	Mauricio	Mujeres	1
2017	Aragón	04	Resto de África	231	Mozambique	Mujeres	1
2017	Aragón	04	Resto de África	233	Níger	Hombres	17
2017	Aragón	04	Resto de África	233	Níger	Mujeres	8
2017	Aragón	04	Resto de África	234	Nigeria	Hombres	385
2017	Aragón	04	Resto de África	234	Nigeria	Mujeres	389
2017	Aragón	04	Resto de África	235	República Centroafricana	Hombres	4
2017	Aragón	04	Resto de África	235	República Centroafricana	Mujeres	2
2017	Aragón	04	Resto de África	236	Sudáfrica	Hombres	6
2017	Aragón	04	Resto de África	236	Sudáfrica	Mujeres	7
2017	Aragón	04	Resto de África	237	Ruanda	Hombres	1
2017	Aragón	04	Resto de África	238	Santo Tome y Príncipe	Hombres	1
2017	Aragón	04	Resto de África	239	Senegal	Hombres	2428
2017	Aragón	04	Resto de África	239	Senegal	Mujeres	687
2017	Aragón	04	Resto de África	241	Sierra Leona	Hombres	7
2017	Aragón	04	Resto de África	241	Sierra Leona	Mujeres	6
2017	Aragón	04	Resto de África	243	Sudán	Hombres	7
2017	Aragón	04	Resto de África	243	Sudán	Mujeres	3
2017	Aragón	04	Resto de África	246	Chad	Mujeres	1
2017	Aragón	04	Resto de África	247	Togo	Hombres	14
2017	Aragón	04	Resto de África	247	Togo	Mujeres	12
2017	Aragón	04	Resto de África	249	Uganda	Mujeres	1
2017	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Hombres	25
2017	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Mujeres	16
2017	Aragón	04	Resto de África	299	Países sin relaciones diplomáticas	Mujeres	1
2017	Aragón	05	América del Norte	301	Canadá	Hombres	16
2017	Aragón	05	América del Norte	301	Canadá	Mujeres	19
2017	Aragón	05	América del Norte	302	Estados Unidos de América	Hombres	260
2017	Aragón	05	América del Norte	302	Estados Unidos de América	Mujeres	225
2017	Aragón	06	Resto de América	303	México	Hombres	151
2017	Aragón	06	Resto de América	303	México	Mujeres	208
2017	Aragón	06	Resto de América	314	Costa Rica	Hombres	22
2017	Aragón	06	Resto de América	314	Costa Rica	Mujeres	34
2017	Aragón	06	Resto de América	315	Cuba	Hombres	393
2017	Aragón	06	Resto de América	315	Cuba	Mujeres	600
2017	Aragón	06	Resto de América	316	Dominica	Hombres	3
2017	Aragón	06	Resto de América	316	Dominica	Mujeres	6
2017	Aragón	06	Resto de América	317	El Salvador	Hombres	151
2017	Aragón	06	Resto de América	317	El Salvador	Mujeres	236
2017	Aragón	06	Resto de América	319	Guatemala	Hombres	38
2017	Aragón	06	Resto de América	319	Guatemala	Mujeres	55
2017	Aragón	06	Resto de América	320	Haití	Hombres	8
2017	Aragón	06	Resto de América	320	Haití	Mujeres	5
2017	Aragón	06	Resto de América	321	Honduras	Hombres	301
2017	Aragón	06	Resto de América	321	Honduras	Mujeres	862
2017	Aragón	06	Resto de América	322	Jamaica	Mujeres	1
2017	Aragón	06	Resto de América	323	Nicaragua	Hombres	1121
2017	Aragón	06	Resto de América	323	Nicaragua	Mujeres	3652
2017	Aragón	06	Resto de América	324	Panamá	Hombres	14
2017	Aragón	06	Resto de América	324	Panamá	Mujeres	30
2017	Aragón	06	Resto de América	326	República Dominicana	Hombres	848
2017	Aragón	06	Resto de América	326	República Dominicana	Mujeres	1112
2017	Aragón	06	Resto de América	327	Trinidad y Tobago	Mujeres	1
2017	Aragón	06	Resto de América	329	San Cristóbal y Nieves	Mujeres	1
