Nº de habitaciones de la vivienda	Municipio codigo	Provincia codigo	Municipio nombre	Nº habitaciones
7 y más habitaciones	44197	44	Ródenas	14,3904149291
7 y más habitaciones	44198	44	Royuela	17,2896522678
7 y más habitaciones	44199	44	Rubiales	8,3501364106
7 y más habitaciones	44200	44	Rubielos de la Cérida	4,8414474346
7 y más habitaciones	44201	44	Rubielos de Mora	35,7862335924
7 y más habitaciones	44204	44	Saldón	4,861581359
7 y más habitaciones	44205	44	Samper de Calanda	140,3974257326
7 y más habitaciones	44206	44	San Agustín	20,0075101008
7 y más habitaciones	44207	44	San Martín del Río	45,7853163943
7 y más habitaciones	44208	44	Santa Cruz de Nogueras	4,3440290494
7 y más habitaciones	44209	44	Santa Eulalia	192,7558365051
7 y más habitaciones	44210	44	Sarrión	99,2997143856
7 y más habitaciones	44211	44	Segura de los Baños	20,4558009008
7 y más habitaciones	44212	44	Seno	9,5140717762
7 y más habitaciones	44213	44	Singra	15,9011351211
7 y más habitaciones	44215	44	Terriente	36,782943149
7 y más habitaciones	44216	44	Teruel	1175,2940016395
7 y más habitaciones	44217	44	Toril y Masegoso	7,4046055807
7 y más habitaciones	44218	44	Tormón	0,9006979136
7 y más habitaciones	44219	44	Tornos	63,2943519416
7 y más habitaciones	44220	44	Torralba de los Sisones	35,8172956697
7 y más habitaciones	44221	44	Torrecilla de Alcañiz	70,0594524488
7 y más habitaciones	44222	44	Torrecilla del Rebollar	27,5505631784
7 y más habitaciones	44223	44	Torre de Arcas	9,3646152166
7 y más habitaciones	44224	44	Torre de las Arcas	5,5039489338
7 y más habitaciones	44225	44	Torre del Compte	17,2603622359
7 y más habitaciones	44226	44	Torrelacárcel	43,8337282443
7 y más habitaciones	44227	44	Torre los Negros	16,2323211232
7 y más habitaciones	44228	44	Torremocha de Jiloca	17,812987517
7 y más habitaciones	44229	44	Torres de Albarracín	9,5912892714
7 y más habitaciones	44230	44	Torrevelilla	40,0708773624
7 y más habitaciones	44231	44	Torrijas	4,1642557366
7 y más habitaciones	44232	44	Torrijo del Campo	83,5319267774
7 y más habitaciones	44234	44	Tramacastiel	5,3444482356
7 y más habitaciones	44235	44	Tramacastilla	19,7493290879
7 y más habitaciones	44236	44	Tronchón	7,3782069327
7 y más habitaciones	44237	44	Urrea de Gaén	91,9755415311
7 y más habitaciones	44238	44	Utrillas	123,657934892
7 y más habitaciones	44239	44	Valacloche	1,3507131276
7 y más habitaciones	44240	44	Valbona	23,3724868444
7 y más habitaciones	44241	44	Valdealgorfa	96,9210712749
7 y más habitaciones	44243	44	Valdecuenca	8,0517831683
7 y más habitaciones	44244	44	Valdelinares	10,8298963529
7 y más habitaciones	44245	44	Valdeltormo	38,0743636247
7 y más habitaciones	44246	44	Valderrobres	117,8835048193
7 y más habitaciones	44247	44	Valjunquera	58,7511823896
7 y más habitaciones	44249	44	Vallecillo (El)	3,2209466512
7 y más habitaciones	44250	44	Veguillas de la Sierra	5,5787884154
7 y más habitaciones	44251	44	Villafranca del Campo	45,5416613652
7 y más habitaciones	44252	44	Villahermosa del Campo	19,6384907295
7 y más habitaciones	44256	44	Villanueva del Rebollar de la Sierra	10,0488491411
7 y más habitaciones	44257	44	Villar del Cobo	19,996472564
7 y más habitaciones	44258	44	Villar del Salz	15,0540375751
7 y más habitaciones	44260	44	Villarluengo	7,5310790607
7 y más habitaciones	44261	44	Villarquemado	153,5057380588
7 y más habitaciones	44262	44	Villarroya de los Pinares	19,7309361162
7 y más habitaciones	44263	44	Villastar	25,8495235835
7 y más habitaciones	44264	44	Villel	21,8871297057
7 y más habitaciones	44265	44	Vinaceite	38,659300581
7 y más habitaciones	44266	44	Visiedo	30,755472344
7 y más habitaciones	44267	44	Vivel del Río Martín	11,7396388772
7 y más habitaciones	44268	44	Zoma (La)	2,7910789776
7 y más habitaciones	50001	50	Abanto	16,0937795808
7 y más habitaciones	50002	50	Acered	44,2670824409
7 y más habitaciones	50003	50	Agón	21,9102621152
7 y más habitaciones	50004	50	Aguarón	67,4316435552
7 y más habitaciones	50005	50	Aguilón	18,4432186243
7 y más habitaciones	50006	50	Ainzón	106,6948512938
7 y más habitaciones	50007	50	Aladrén	6,6488026255
7 y más habitaciones	50008	50	Alagón	312,1504759231
7 y más habitaciones	50009	50	Alarba	28,7670452619
7 y más habitaciones	50010	50	Alberite de San Juan	6,4913473477
7 y más habitaciones	50011	50	Albeta	23,0305969089
7 y más habitaciones	50012	50	Alborge	18,2002548721
7 y más habitaciones	50013	50	Alcalá de Ebro	40,1667048962
7 y más habitaciones	50014	50	Alcalá de Moncayo	26,9589519435
7 y más habitaciones	50015	50	Alconchel de Ariza	19,8909969715
7 y más habitaciones	50016	50	Aldehuela de Liestos	3,5830920849
7 y más habitaciones	50017	50	Alfajarín	276,2357142981
7 y más habitaciones	50018	50	Alfamén	96,14624042
7 y más habitaciones	50019	50	Alforque	16,9700015757
7 y más habitaciones	50020	50	Alhama de Aragón	68,3993402894
7 y más habitaciones	50021	50	Almochuel	14,5838288991
7 y más habitaciones	50022	50	Almolda (La)	103,4624009001
7 y más habitaciones	50023	50	Almonacid de la Cuba	45,2316409302
7 y más habitaciones	50024	50	Almonacid de la Sierra	112,910096559
7 y más habitaciones	50025	50	Almunia de Doña Godina (La)	460,6461407742
7 y más habitaciones	50026	50	Alpartir	76,6779359592
7 y más habitaciones	50027	50	Ambel	23,9464490259
7 y más habitaciones	50028	50	Anento	18,9315098223
7 y más habitaciones	50029	50	Aniñón	106,793034264
7 y más habitaciones	50030	50	Añón de Moncayo	22,6540893644
7 y más habitaciones	50031	50	Aranda de Moncayo	32,4338321078
7 y más habitaciones	50032	50	Arándiga	43,706985227
7 y más habitaciones	50033	50	Ardisa	9,1969893951
7 y más habitaciones	50034	50	Ariza	65,4294692857
7 y más habitaciones	50035	50	Artieda	19,880023548
7 y más habitaciones	50036	50	Asín	19,1305425302
7 y más habitaciones	50037	50	Atea	19,2061169225
7 y más habitaciones	50038	50	Ateca	129,5523896636
7 y más habitaciones	50039	50	Azuara	96,0819447834
7 y más habitaciones	50040	50	Badules	24,2581838011
7 y más habitaciones	50041	50	Bagüés	2,5714456888
7 y más habitaciones	50043	50	Bárboles	55,3279709493
7 y más habitaciones	50044	50	Bardallur	39,4039905359
7 y más habitaciones	50045	50	Belchite	140,0325353409
7 y más habitaciones	50046	50	Belmonte de Gracián	46,8677225062
7 y más habitaciones	50047	50	Berdejo	12,7994912083
7 y más habitaciones	50048	50	Berrueco	8,1486223703
7 y más habitaciones	50050	50	Bijuesca	10,8476763332
7 y más habitaciones	50051	50	Biota	101,079817673
7 y más habitaciones	50052	50	Bisimbre	16,2759427287
7 y más habitaciones	50053	50	Boquiñeni	91,5530000125
7 y más habitaciones	50054	50	Bordalba	17,8037707985
7 y más habitaciones	50055	50	Borja	287,3205492448
7 y más habitaciones	50056	50	Botorrita	51,3062137558
7 y más habitaciones	50057	50	Brea de Aragón	131,1900305119
7 y más habitaciones	50058	50	Bubierca	13,4460458656
7 y más habitaciones	50059	50	Bujaraloz	125,9225794973
7 y más habitaciones	50060	50	Bulbuente	32,7499160954
7 y más habitaciones	50061	50	Bureta	58,2142412551
7 y más habitaciones	50062	50	Burgo de Ebro (El)	154,9386090517
7 y más habitaciones	50063	50	Buste (El)	18,1568460446
7 y más habitaciones	50064	50	Cabañas de Ebro	56,3594237584
7 y más habitaciones	50065	50	Cabolafuente	8,5276473787
7 y más habitaciones	50066	50	Cadrete	195,4860290931
7 y más habitaciones	50067	50	Calatayud	700,3336672054
7 y más habitaciones	50068	50	Calatorao	278,5256157123
7 y más habitaciones	50069	50	Calcena	8,2053323896
7 y más habitaciones	50070	50	Calmarza	10,1910695562
7 y más habitaciones	50071	50	Campillo de Aragón	23,2945465735
7 y más habitaciones	50072	50	Carenas	27,8847819904
7 y más habitaciones	50073	50	Cariñena	170,6814838337
7 y más habitaciones	50074	50	Caspe	517,1732440042
7 y más habitaciones	50075	50	Castejón de Alarba	10,5750683949
7 y más habitaciones	50076	50	Castejón de las Armas	11,3684872647
7 y más habitaciones	50077	50	Castejón de Valdejasa	27,8012903592
7 y más habitaciones	50078	50	Castiliscar	40,7462177929
7 y más habitaciones	50079	50	Cervera de la Cañada	68,1041492089
7 y más habitaciones	50080	50	Cerveruela	4,2761867044
7 y más habitaciones	50081	50	Cetina	77,1227092037
7 y más habitaciones	50082	50	Cimballa	24,0449647587
7 y más habitaciones	50083	50	Cinco Olivas	6,2877282705
7 y más habitaciones	50084	50	Clarés de Ribota	14,2733491218
7 y más habitaciones	50085	50	Codo	44,8187362392
7 y más habitaciones	50086	50	Codos	21,4641075152
7 y más habitaciones	50087	50	Contamina	8,3015485246
7 y más habitaciones	50088	50	Cosuenda	43,9798487128
7 y más habitaciones	50089	50	Cuarte de Huerva	603,9638220188
7 y más habitaciones	50090	50	Cubel	39,4722063696
7 y más habitaciones	50091	50	Cuerlas (Las)	15,6022508271
7 y más habitaciones	50092	50	Chiprana	29,3126715023
7 y más habitaciones	50093	50	Chodes	39,6436505833
7 y más habitaciones	50094	50	Daroca	76,4176575373
7 y más habitaciones	50095	50	Ejea de los Caballeros	702,7166175381
7 y más habitaciones	50096	50	Embid de Ariza	5,5534326531
7 y más habitaciones	50098	50	Encinacorba	41,4252041638
7 y más habitaciones	50099	50	Épila	337,7573851794
7 y más habitaciones	50100	50	Erla	69,8109281832
7 y más habitaciones	50101	50	Escatrón	64,5728536514
7 y más habitaciones	50102	50	Fabara	137,3648637056
7 y más habitaciones	50104	50	Farlete	62,3455729737
7 y más habitaciones	50105	50	Fayón	33,350414541
7 y más habitaciones	50106	50	Fayos (Los)	9,8038778939
7 y más habitaciones	50107	50	Figueruelas	112,7258313885
7 y más habitaciones	50108	50	Fombuena	5,1878581966
7 y más habitaciones	50109	50	Frago (El)	14,3242935032
7 y más habitaciones	50110	50	Frasno (El)	56,4754091976
7 y más habitaciones	50111	50	Fréscano	26,9584785641
7 y más habitaciones	50113	50	Fuendejalón	150,7752620373
7 y más habitaciones	50114	50	Fuendetodos	40,2570502766
7 y más habitaciones	50115	50	Fuentes de Ebro	323,685750568
7 y más habitaciones	50116	50	Fuentes de Jiloca	52,7894357848
7 y más habitaciones	50117	50	Gallocanta	30,325457564
7 y más habitaciones	50118	50	Gallur	172,3952856692
7 y más habitaciones	50119	50	Gelsa	157,4411732246
7 y más habitaciones	50120	50	Godojos	9,4434030976
7 y más habitaciones	50121	50	Gotor	28,8040170792
7 y más habitaciones	50122	50	Grisel	11,4320592096
7 y más habitaciones	50123	50	Grisén	54,2869970739
7 y más habitaciones	50124	50	Herrera de los Navarros	74,2051722812
7 y más habitaciones	50125	50	Ibdes	47,1168299249
7 y más habitaciones	50126	50	Illueca	168,3641958959
7 y más habitaciones	50128	50	Isuerre	4,1597074746
7 y más habitaciones	50129	50	Jaraba	40,8084583127
7 y más habitaciones	50130	50	Jarque	34,0380145362
7 y más habitaciones	50131	50	Jaulín	51,7627496733
7 y más habitaciones	50132	50	Joyosa (La)	98,2182526531
7 y más habitaciones	50133	50	Lagata	19,7244561035
7 y más habitaciones	50134	50	Langa del Castillo	21,4990067029
7 y más habitaciones	50135	50	Layana	24,2368081991
7 y más habitaciones	50136	50	Lécera	109,1220106363
7 y más habitaciones	50137	50	Leciñena	171,403994526
7 y más habitaciones	50138	50	Lechón	4,6485863052
7 y más habitaciones	50139	50	Letux	54,7898209765
7 y más habitaciones	50140	50	Litago	29,0728155675
7 y más habitaciones	50141	50	Lituénigo	14,4461641511
7 y más habitaciones	50142	50	Lobera de Onsella	7,8458874198
7 y más habitaciones	50143	50	Longares	65,9386510833
7 y más habitaciones	50144	50	Longás	16,2362632723
7 y más habitaciones	50146	50	Lucena de Jalón	34,9310493281
7 y más habitaciones	50147	50	Luceni	74,8266720512
7 y más habitaciones	50148	50	Luesia	53,3883881789
7 y más habitaciones	50149	50	Luesma	6,226405255
7 y más habitaciones	50150	50	Lumpiaque	139,6314196381
7 y más habitaciones	50151	50	Luna	96,1458861827
7 y más habitaciones	50152	50	Maella	185,2758353862
7 y más habitaciones	50153	50	Magallón	94,8366261411
7 y más habitaciones	50154	50	Mainar	23,4349231024
7 y más habitaciones	50155	50	Malanquilla	25,5004383636
7 y más habitaciones	50156	50	Maleján	34,0561874562
7 y más habitaciones	50157	50	Malón	30,6103568788
7 y más habitaciones	50159	50	Maluenda	127,5079897964
7 y más habitaciones	50160	50	Mallén	250,1839999834
7 y más habitaciones	50161	50	Manchones	14,7329620137
7 y más habitaciones	50162	50	Mara	37,9483861882
7 y más habitaciones	50163	50	María de Huerva	492,9897803009
7 y más habitaciones	50164	50	Mediana de Aragón	71,3360468143
7 y más habitaciones	50165	50	Mequinenza	149,9563618019
7 y más habitaciones	50166	50	Mesones de Isuela	37,5009444173
7 y más habitaciones	50167	50	Mezalocha	36,9535768681
7 y más habitaciones	50168	50	Mianos	10,3050435868
7 y más habitaciones	50169	50	Miedes de Aragón	64,5932737578
7 y más habitaciones	50170	50	Monegrillo	66,4961372447
7 y más habitaciones	50171	50	Moneva	29,6321331209
7 y más habitaciones	50172	50	Monreal de Ariza	25,6065083993
7 y más habitaciones	50173	50	Monterde	26,3927697372
7 y más habitaciones	50174	50	Montón	28,3813816497
7 y más habitaciones	50175	50	Morata de Jalón	161,5488413431
7 y más habitaciones	50176	50	Morata de Jiloca	39,8015984632
7 y más habitaciones	50177	50	Morés	64,36688553
7 y más habitaciones	50178	50	Moros	41,1846155584
7 y más habitaciones	50179	50	Moyuela	37,730121351
7 y más habitaciones	50180	50	Mozota	20,4374601171
7 y más habitaciones	50181	50	Muel	166,8476833448
7 y más habitaciones	50182	50	Muela (La)	308,6910580706
7 y más habitaciones	50183	50	Munébrega	73,292335833
7 y más habitaciones	50184	50	Murero	11,7235509732
7 y más habitaciones	50185	50	Murillo de Gállego	17,5100128956
7 y más habitaciones	50186	50	Navardún	2,2559196068
7 y más habitaciones	50187	50	Nigüella	12,78693648
7 y más habitaciones	50188	50	Nombrevilla	1,7351956112
7 y más habitaciones	50189	50	Nonaspe	71,6242150307
7 y más habitaciones	50190	50	Novallas	83,2168636466
7 y más habitaciones	50191	50	Novillas	57,6444460818
7 y más habitaciones	50192	50	Nuévalos	14,6281721757
7 y más habitaciones	50193	50	Nuez de Ebro	85,5728101139
7 y más habitaciones	50194	50	Olvés	15,7195177278
7 y más habitaciones	50195	50	Orcajo	9,8869112308
7 y más habitaciones	50196	50	Orera	25,7979167731
7 y más habitaciones	50197	50	Orés	11,3213804809
7 y más habitaciones	50198	50	Oseja	3,7941257112
7 y más habitaciones	50199	50	Osera de Ebro	35,7085196846
7 y más habitaciones	50200	50	Paniza	65,2204439935
7 y más habitaciones	50201	50	Paracuellos de Jiloca	83,7169606769
7 y más habitaciones	50202	50	Paracuellos de la Ribera	30,3943239514
7 y más habitaciones	50203	50	Pastriz	137,5091589348
7 y más habitaciones	50204	50	Pedrola	187,3790982003
7 y más habitaciones	50205	50	Pedrosas (Las)	21,375096538
7 y más habitaciones	50206	50	Perdiguera	65,3377417964
7 y más habitaciones	50207	50	Piedratajada	31,5467280093
7 y más habitaciones	50208	50	Pina de Ebro	190,4722603914
7 y más habitaciones	50209	50	Pinseque	176,7964281467
7 y más habitaciones	50210	50	Pintanos (Los)	3,2912465688
7 y más habitaciones	50211	50	Plasencia de Jalón	58,7926327711
7 y más habitaciones	50212	50	Pleitas	12,3356366882
7 y más habitaciones	50213	50	Plenas	29,2943749175
7 y más habitaciones	50214	50	Pomer	3,4717342678
7 y más habitaciones	50215	50	Pozuel de Ariza	4,688492006
7 y más habitaciones	50216	50	Pozuelo de Aragón	48,9166697771
7 y más habitaciones	50217	50	Pradilla de Ebro	53,8039867048
7 y más habitaciones	50218	50	Puebla de Albortón	21,4850052512
7 y más habitaciones	50219	50	Puebla de Alfindén (La)	257,3643687298
7 y más habitaciones	50220	50	Puendeluna	15,3312301377
7 y más habitaciones	50222	50	Quinto	84,2150865161
7 y más habitaciones	50223	50	Remolinos	146,6909103841
7 y más habitaciones	50224	50	Retascón	13,7926272412
7 y más habitaciones	50225	50	Ricla	165,5641351735
7 y más habitaciones	50227	50	Romanos	17,8347238909
7 y más habitaciones	50228	50	Rueda de Jalón	35,1929333842
7 y más habitaciones	50229	50	Ruesca	15,989688947
7 y más habitaciones	50230	50	Sádaba	114,51362342
7 y más habitaciones	50231	50	Salillas de Jalón	49,131352677
7 y más habitaciones	50232	50	Salvatierra de Esca	19,4658524564
7 y más habitaciones	50233	50	Samper del Salz	21,2242965972
7 y más habitaciones	50234	50	San Martín de la Virgen de Moncayo	26,7714931118
7 y más habitaciones	50235	50	San Mateo de Gállego	185,3899109444
7 y más habitaciones	50236	50	Santa Cruz de Grío	32,4905168569
7 y más habitaciones	50237	50	Santa Cruz de Moncayo	12,1388074883
7 y más habitaciones	50238	50	Santa Eulalia de Gállego	20,641731754
7 y más habitaciones	50239	50	Santed	4,4632282366
7 y más habitaciones	50240	50	Sástago	151,8870317754
7 y más habitaciones	50241	50	Saviñán	92,2205862838
7 y más habitaciones	50242	50	Sediles	23,6109913722
7 y más habitaciones	50243	50	Sestrica	61,2789393787
7 y más habitaciones	50244	50	Sierra de Luna	63,9435872115
7 y más habitaciones	50245	50	Sigüés	17,0263081058
7 y más habitaciones	50246	50	Sisamón	11,5272771968
7 y más habitaciones	50247	50	Sobradiel	85,331742166
7 y más habitaciones	50248	50	Sos del Rey Católico	82,1676489313
7 y más habitaciones	50249	50	Tabuenca	73,9782658017
7 y más habitaciones	50250	50	Talamantes	6,5956913051
7 y más habitaciones	50251	50	Tarazona	449,6603148712
7 y más habitaciones	50252	50	Tauste	345,1696109642
7 y más habitaciones	50253	50	Terrer	72,9330305316
