Municipio código	Municipio nombre	Superficie agrícola utilizada código	Superficie agrícola utilizada	Explotaciones
50012	Alborge	05	b) <2 Ha de SAU	1
50012	Alborge	07	c) >=2 a <5 Ha de SAU	1
50012	Alborge	09	d) >=5 a < 10 Ha de SAU	1
50012	Alborge	11	f) >=20 a < 30 Ha de SAU	1
50012	Alborge	12	g) >=30 a < 50 Ha de SAU	1
50012	Alborge	17	i) >=100 Ha de SAU	1
50013	Alcalá de Ebro	05	b) <2 Ha de SAU	12
50013	Alcalá de Ebro	06	c) >=2 a <5 Ha de SAU	6
50013	Alcalá de Ebro	07	c) >=2 a <5 Ha de SAU	3
50013	Alcalá de Ebro	08	c) >=2 a <5 Ha de SAU	2
50013	Alcalá de Ebro	09	d) >=5 a < 10 Ha de SAU	9
50013	Alcalá de Ebro	10	e) >=10 a <20 Ha de SAU	1
50013	Alcalá de Ebro	11	f) >=20 a < 30 Ha de SAU	2
50013	Alcalá de Ebro	12	g) >=30 a < 50 Ha de SAU	3
50013	Alcalá de Ebro	13	h) >=50 a < 100 Ha de SAU	1
50013	Alcalá de Ebro	14	h) >=50 a < 100 Ha de SAU	1
50013	Alcalá de Ebro	16	i) >=100 Ha de SAU	1
50014	Alcalá de Moncayo	05	b) <2 Ha de SAU	3
50014	Alcalá de Moncayo	06	c) >=2 a <5 Ha de SAU	7
50014	Alcalá de Moncayo	07	c) >=2 a <5 Ha de SAU	2
50014	Alcalá de Moncayo	08	c) >=2 a <5 Ha de SAU	5
50014	Alcalá de Moncayo	09	d) >=5 a < 10 Ha de SAU	9
50014	Alcalá de Moncayo	10	e) >=10 a <20 Ha de SAU	9
50014	Alcalá de Moncayo	11	f) >=20 a < 30 Ha de SAU	2
50014	Alcalá de Moncayo	12	g) >=30 a < 50 Ha de SAU	3
50014	Alcalá de Moncayo	13	h) >=50 a < 100 Ha de SAU	1
50015	Alconchel de Ariza	01	a) Sin SAU	3
50015	Alconchel de Ariza	12	g) >=30 a < 50 Ha de SAU	1
50015	Alconchel de Ariza	13	h) >=50 a < 100 Ha de SAU	2
50015	Alconchel de Ariza	14	h) >=50 a < 100 Ha de SAU	6
50015	Alconchel de Ariza	15	i) >=100 Ha de SAU	5
50015	Alconchel de Ariza	16	i) >=100 Ha de SAU	7
50015	Alconchel de Ariza	17	i) >=100 Ha de SAU	3
50016	Aldehuela de Liestos	05	b) <2 Ha de SAU	1
50016	Aldehuela de Liestos	09	d) >=5 a < 10 Ha de SAU	2
50016	Aldehuela de Liestos	10	e) >=10 a <20 Ha de SAU	4
50016	Aldehuela de Liestos	11	f) >=20 a < 30 Ha de SAU	2
50016	Aldehuela de Liestos	12	g) >=30 a < 50 Ha de SAU	5
50016	Aldehuela de Liestos	13	h) >=50 a < 100 Ha de SAU	1
50016	Aldehuela de Liestos	15	i) >=100 Ha de SAU	2
50016	Aldehuela de Liestos	16	i) >=100 Ha de SAU	1
50017	Alfajarín	01	a) Sin SAU	1
50017	Alfajarín	05	b) <2 Ha de SAU	7
50017	Alfajarín	06	c) >=2 a <5 Ha de SAU	12
50017	Alfajarín	07	c) >=2 a <5 Ha de SAU	3
50017	Alfajarín	08	c) >=2 a <5 Ha de SAU	2
50017	Alfajarín	09	d) >=5 a < 10 Ha de SAU	15
50017	Alfajarín	10	e) >=10 a <20 Ha de SAU	15
50017	Alfajarín	11	f) >=20 a < 30 Ha de SAU	5
50017	Alfajarín	12	g) >=30 a < 50 Ha de SAU	15
50017	Alfajarín	13	h) >=50 a < 100 Ha de SAU	11
50017	Alfajarín	14	h) >=50 a < 100 Ha de SAU	6
50017	Alfajarín	15	i) >=100 Ha de SAU	4
50017	Alfajarín	16	i) >=100 Ha de SAU	4
50017	Alfajarín	17	i) >=100 Ha de SAU	9
50017	Alfajarín	18	i) >=100 Ha de SAU	2
50017	Alfajarín	19	i) >=100 Ha de SAU	1
50017	Alfajarín	20	i) >=100 Ha de SAU	1
50018	Alfamén	03	b) <2 Ha de SAU	1
50018	Alfamén	04	b) <2 Ha de SAU	1
50018	Alfamén	05	b) <2 Ha de SAU	40
50018	Alfamén	06	c) >=2 a <5 Ha de SAU	29
50018	Alfamén	07	c) >=2 a <5 Ha de SAU	26
50018	Alfamén	08	c) >=2 a <5 Ha de SAU	21
50018	Alfamén	09	d) >=5 a < 10 Ha de SAU	57
50018	Alfamén	10	e) >=10 a <20 Ha de SAU	49
50018	Alfamén	11	f) >=20 a < 30 Ha de SAU	19
50018	Alfamén	12	g) >=30 a < 50 Ha de SAU	14
50018	Alfamén	13	h) >=50 a < 100 Ha de SAU	12
50018	Alfamén	14	h) >=50 a < 100 Ha de SAU	9
50018	Alfamén	15	i) >=100 Ha de SAU	11
50018	Alfamén	16	i) >=100 Ha de SAU	3
50018	Alfamén	17	i) >=100 Ha de SAU	1
50018	Alfamén	18	i) >=100 Ha de SAU	3
50018	Alfamén	19	i) >=100 Ha de SAU	1
50019	Alforque	06	c) >=2 a <5 Ha de SAU	1
50019	Alforque	12	g) >=30 a < 50 Ha de SAU	2
50019	Alforque	14	h) >=50 a < 100 Ha de SAU	1
50019	Alforque	15	i) >=100 Ha de SAU	3
50020	Alhama de Aragón	01	a) Sin SAU	1
50020	Alhama de Aragón	05	b) <2 Ha de SAU	4
50020	Alhama de Aragón	06	c) >=2 a <5 Ha de SAU	2
50020	Alhama de Aragón	07	c) >=2 a <5 Ha de SAU	4
50020	Alhama de Aragón	08	c) >=2 a <5 Ha de SAU	1
50020	Alhama de Aragón	09	d) >=5 a < 10 Ha de SAU	7
50020	Alhama de Aragón	11	f) >=20 a < 30 Ha de SAU	3
50020	Alhama de Aragón	12	g) >=30 a < 50 Ha de SAU	3
50020	Alhama de Aragón	13	h) >=50 a < 100 Ha de SAU	1
50020	Alhama de Aragón	14	h) >=50 a < 100 Ha de SAU	2
50020	Alhama de Aragón	17	i) >=100 Ha de SAU	1
50021	Almochuel	06	c) >=2 a <5 Ha de SAU	1
50021	Almochuel	12	g) >=30 a < 50 Ha de SAU	1
50021	Almochuel	15	i) >=100 Ha de SAU	2
50021	Almochuel	16	i) >=100 Ha de SAU	3
50021	Almochuel	17	i) >=100 Ha de SAU	3
50022	Almolda (La)	01	a) Sin SAU	5
50022	Almolda (La)	02	b) <2 Ha de SAU	1
50022	Almolda (La)	05	b) <2 Ha de SAU	6
50022	Almolda (La)	06	c) >=2 a <5 Ha de SAU	4
50022	Almolda (La)	07	c) >=2 a <5 Ha de SAU	2
50022	Almolda (La)	08	c) >=2 a <5 Ha de SAU	1
50022	Almolda (La)	09	d) >=5 a < 10 Ha de SAU	9
50022	Almolda (La)	10	e) >=10 a <20 Ha de SAU	25
50022	Almolda (La)	11	f) >=20 a < 30 Ha de SAU	10
50022	Almolda (La)	12	g) >=30 a < 50 Ha de SAU	16
50022	Almolda (La)	13	h) >=50 a < 100 Ha de SAU	16
50022	Almolda (La)	14	h) >=50 a < 100 Ha de SAU	23
50022	Almolda (La)	15	i) >=100 Ha de SAU	14
50022	Almolda (La)	16	i) >=100 Ha de SAU	4
50022	Almolda (La)	17	i) >=100 Ha de SAU	5
50022	Almolda (La)	18	i) >=100 Ha de SAU	4
50023	Almonacid de la Cuba	01	a) Sin SAU	2
50023	Almonacid de la Cuba	03	b) <2 Ha de SAU	1
50023	Almonacid de la Cuba	05	b) <2 Ha de SAU	3
50023	Almonacid de la Cuba	06	c) >=2 a <5 Ha de SAU	1
50023	Almonacid de la Cuba	07	c) >=2 a <5 Ha de SAU	1
50023	Almonacid de la Cuba	08	c) >=2 a <5 Ha de SAU	2
50023	Almonacid de la Cuba	09	d) >=5 a < 10 Ha de SAU	3
50023	Almonacid de la Cuba	10	e) >=10 a <20 Ha de SAU	11
50023	Almonacid de la Cuba	11	f) >=20 a < 30 Ha de SAU	12
50023	Almonacid de la Cuba	12	g) >=30 a < 50 Ha de SAU	18
50023	Almonacid de la Cuba	13	h) >=50 a < 100 Ha de SAU	11
50023	Almonacid de la Cuba	14	h) >=50 a < 100 Ha de SAU	3
50023	Almonacid de la Cuba	15	i) >=100 Ha de SAU	7
50023	Almonacid de la Cuba	16	i) >=100 Ha de SAU	2
50023	Almonacid de la Cuba	17	i) >=100 Ha de SAU	1
50023	Almonacid de la Cuba	19	i) >=100 Ha de SAU	1
50024	Almonacid de la Sierra	03	b) <2 Ha de SAU	1
50024	Almonacid de la Sierra	05	b) <2 Ha de SAU	37
50024	Almonacid de la Sierra	06	c) >=2 a <5 Ha de SAU	30
50024	Almonacid de la Sierra	07	c) >=2 a <5 Ha de SAU	13
50024	Almonacid de la Sierra	08	c) >=2 a <5 Ha de SAU	11
50024	Almonacid de la Sierra	09	d) >=5 a < 10 Ha de SAU	56
50024	Almonacid de la Sierra	10	e) >=10 a <20 Ha de SAU	37
50024	Almonacid de la Sierra	11	f) >=20 a < 30 Ha de SAU	11
50024	Almonacid de la Sierra	12	g) >=30 a < 50 Ha de SAU	9
50024	Almonacid de la Sierra	13	h) >=50 a < 100 Ha de SAU	2
50024	Almonacid de la Sierra	14	h) >=50 a < 100 Ha de SAU	3
50024	Almonacid de la Sierra	16	i) >=100 Ha de SAU	1
50024	Almonacid de la Sierra	17	i) >=100 Ha de SAU	1
50024	Almonacid de la Sierra	18	i) >=100 Ha de SAU	1
50024	Almonacid de la Sierra	19	i) >=100 Ha de SAU	1
50025	Almunia de Doña Godina (La)	01	a) Sin SAU	7
50025	Almunia de Doña Godina (La)	02	b) <2 Ha de SAU	1
50025	Almunia de Doña Godina (La)	03	b) <2 Ha de SAU	15
50025	Almunia de Doña Godina (La)	04	b) <2 Ha de SAU	31
50025	Almunia de Doña Godina (La)	05	b) <2 Ha de SAU	106
50025	Almunia de Doña Godina (La)	06	c) >=2 a <5 Ha de SAU	45
50025	Almunia de Doña Godina (La)	07	c) >=2 a <5 Ha de SAU	28
50025	Almunia de Doña Godina (La)	08	c) >=2 a <5 Ha de SAU	24
50025	Almunia de Doña Godina (La)	09	d) >=5 a < 10 Ha de SAU	49
50025	Almunia de Doña Godina (La)	10	e) >=10 a <20 Ha de SAU	37
50025	Almunia de Doña Godina (La)	11	f) >=20 a < 30 Ha de SAU	9
50025	Almunia de Doña Godina (La)	12	g) >=30 a < 50 Ha de SAU	14
50025	Almunia de Doña Godina (La)	13	h) >=50 a < 100 Ha de SAU	6
50025	Almunia de Doña Godina (La)	14	h) >=50 a < 100 Ha de SAU	2
50025	Almunia de Doña Godina (La)	15	i) >=100 Ha de SAU	1
50025	Almunia de Doña Godina (La)	17	i) >=100 Ha de SAU	2
50025	Almunia de Doña Godina (La)	18	i) >=100 Ha de SAU	1
50026	Alpartir	01	a) Sin SAU	1
50026	Alpartir	02	b) <2 Ha de SAU	1
50026	Alpartir	05	b) <2 Ha de SAU	35
50026	Alpartir	06	c) >=2 a <5 Ha de SAU	30
50026	Alpartir	07	c) >=2 a <5 Ha de SAU	19
50026	Alpartir	08	c) >=2 a <5 Ha de SAU	12
50026	Alpartir	09	d) >=5 a < 10 Ha de SAU	43
50026	Alpartir	10	e) >=10 a <20 Ha de SAU	17
50026	Alpartir	11	f) >=20 a < 30 Ha de SAU	2
50026	Alpartir	12	g) >=30 a < 50 Ha de SAU	2
50026	Alpartir	16	i) >=100 Ha de SAU	1
50026	Alpartir	17	i) >=100 Ha de SAU	1
50027	Ambel	01	a) Sin SAU	6
50027	Ambel	03	b) <2 Ha de SAU	1
50027	Ambel	04	b) <2 Ha de SAU	2
50027	Ambel	05	b) <2 Ha de SAU	20
50027	Ambel	06	c) >=2 a <5 Ha de SAU	12
50027	Ambel	07	c) >=2 a <5 Ha de SAU	14
50027	Ambel	08	c) >=2 a <5 Ha de SAU	10
50027	Ambel	09	d) >=5 a < 10 Ha de SAU	22
50027	Ambel	10	e) >=10 a <20 Ha de SAU	11
50027	Ambel	11	f) >=20 a < 30 Ha de SAU	2
50027	Ambel	12	g) >=30 a < 50 Ha de SAU	3
50027	Ambel	13	h) >=50 a < 100 Ha de SAU	1
50027	Ambel	14	h) >=50 a < 100 Ha de SAU	4
50027	Ambel	15	i) >=100 Ha de SAU	5
50027	Ambel	17	i) >=100 Ha de SAU	2
50027	Ambel	18	i) >=100 Ha de SAU	1
50027	Ambel	19	i) >=100 Ha de SAU	1
50028	Anento	05	b) <2 Ha de SAU	4
50028	Anento	06	c) >=2 a <5 Ha de SAU	4
50028	Anento	08	c) >=2 a <5 Ha de SAU	1
50028	Anento	09	d) >=5 a < 10 Ha de SAU	1
50028	Anento	10	e) >=10 a <20 Ha de SAU	3
50028	Anento	11	f) >=20 a < 30 Ha de SAU	2
50028	Anento	13	h) >=50 a < 100 Ha de SAU	2
50028	Anento	14	h) >=50 a < 100 Ha de SAU	2
50028	Anento	15	i) >=100 Ha de SAU	1
50028	Anento	16	i) >=100 Ha de SAU	2
50029	Aniñón	01	a) Sin SAU	3
50029	Aniñón	04	b) <2 Ha de SAU	2
50029	Aniñón	05	b) <2 Ha de SAU	16
50029	Aniñón	06	c) >=2 a <5 Ha de SAU	19
50029	Aniñón	07	c) >=2 a <5 Ha de SAU	18
50029	Aniñón	08	c) >=2 a <5 Ha de SAU	12
50029	Aniñón	09	d) >=5 a < 10 Ha de SAU	49
50029	Aniñón	10	e) >=10 a <20 Ha de SAU	39
50029	Aniñón	11	f) >=20 a < 30 Ha de SAU	14
50029	Aniñón	12	g) >=30 a < 50 Ha de SAU	6
50029	Aniñón	13	h) >=50 a < 100 Ha de SAU	4
50029	Aniñón	14	h) >=50 a < 100 Ha de SAU	1
50029	Aniñón	16	i) >=100 Ha de SAU	1
50029	Aniñón	18	i) >=100 Ha de SAU	1
50030	Añón de Moncayo	03	b) <2 Ha de SAU	1
50030	Añón de Moncayo	04	b) <2 Ha de SAU	3
50030	Añón de Moncayo	05	b) <2 Ha de SAU	5
50030	Añón de Moncayo	06	c) >=2 a <5 Ha de SAU	4
50030	Añón de Moncayo	07	c) >=2 a <5 Ha de SAU	5
50030	Añón de Moncayo	08	c) >=2 a <5 Ha de SAU	2
50030	Añón de Moncayo	10	e) >=10 a <20 Ha de SAU	4
50030	Añón de Moncayo	12	g) >=30 a < 50 Ha de SAU	1
50030	Añón de Moncayo	14	h) >=50 a < 100 Ha de SAU	2
50030	Añón de Moncayo	15	i) >=100 Ha de SAU	1
50031	Aranda de Moncayo	01	a) Sin SAU	8
50031	Aranda de Moncayo	03	b) <2 Ha de SAU	2
50031	Aranda de Moncayo	04	b) <2 Ha de SAU	1
50031	Aranda de Moncayo	05	b) <2 Ha de SAU	10
50031	Aranda de Moncayo	06	c) >=2 a <5 Ha de SAU	4
50031	Aranda de Moncayo	07	c) >=2 a <5 Ha de SAU	1
50031	Aranda de Moncayo	08	c) >=2 a <5 Ha de SAU	1
50031	Aranda de Moncayo	09	d) >=5 a < 10 Ha de SAU	7
50031	Aranda de Moncayo	10	e) >=10 a <20 Ha de SAU	5
50031	Aranda de Moncayo	11	f) >=20 a < 30 Ha de SAU	1
50031	Aranda de Moncayo	12	g) >=30 a < 50 Ha de SAU	1
50031	Aranda de Moncayo	13	h) >=50 a < 100 Ha de SAU	2
50031	Aranda de Moncayo	15	i) >=100 Ha de SAU	1
50031	Aranda de Moncayo	16	i) >=100 Ha de SAU	1
50031	Aranda de Moncayo	18	i) >=100 Ha de SAU	2
50032	Arándiga	01	a) Sin SAU	1
50032	Arándiga	03	b) <2 Ha de SAU	3
50032	Arándiga	04	b) <2 Ha de SAU	3
50032	Arándiga	05	b) <2 Ha de SAU	22
50032	Arándiga	06	c) >=2 a <5 Ha de SAU	18
50032	Arándiga	07	c) >=2 a <5 Ha de SAU	8
50032	Arándiga	08	c) >=2 a <5 Ha de SAU	5
50032	Arándiga	09	d) >=5 a < 10 Ha de SAU	15
50032	Arándiga	10	e) >=10 a <20 Ha de SAU	8
50032	Arándiga	11	f) >=20 a < 30 Ha de SAU	2
50032	Arándiga	13	h) >=50 a < 100 Ha de SAU	1
50032	Arándiga	14	h) >=50 a < 100 Ha de SAU	1
50032	Arándiga	18	i) >=100 Ha de SAU	1
50032	Arándiga	19	i) >=100 Ha de SAU	1
50033	Ardisa	05	b) <2 Ha de SAU	1
50033	Ardisa	06	c) >=2 a <5 Ha de SAU	2
50033	Ardisa	07	c) >=2 a <5 Ha de SAU	2
50033	Ardisa	09	d) >=5 a < 10 Ha de SAU	1
50033	Ardisa	10	e) >=10 a <20 Ha de SAU	2
50033	Ardisa	11	f) >=20 a < 30 Ha de SAU	2
50033	Ardisa	12	g) >=30 a < 50 Ha de SAU	2
50033	Ardisa	13	h) >=50 a < 100 Ha de SAU	1
50033	Ardisa	14	h) >=50 a < 100 Ha de SAU	1
50033	Ardisa	15	i) >=100 Ha de SAU	1
50033	Ardisa	17	i) >=100 Ha de SAU	1
50034	Ariza	01	a) Sin SAU	2
50034	Ariza	04	b) <2 Ha de SAU	1
50034	Ariza	05	b) <2 Ha de SAU	9
50034	Ariza	06	c) >=2 a <5 Ha de SAU	4
50034	Ariza	07	c) >=2 a <5 Ha de SAU	3
50034	Ariza	08	c) >=2 a <5 Ha de SAU	5
50034	Ariza	09	d) >=5 a < 10 Ha de SAU	4
50034	Ariza	10	e) >=10 a <20 Ha de SAU	3
50034	Ariza	11	f) >=20 a < 30 Ha de SAU	3
50034	Ariza	12	g) >=30 a < 50 Ha de SAU	3
50034	Ariza	13	h) >=50 a < 100 Ha de SAU	6
50034	Ariza	14	h) >=50 a < 100 Ha de SAU	5
50034	Ariza	15	i) >=100 Ha de SAU	5
50034	Ariza	16	i) >=100 Ha de SAU	6
50034	Ariza	17	i) >=100 Ha de SAU	2
50034	Ariza	18	i) >=100 Ha de SAU	2
50034	Ariza	19	i) >=100 Ha de SAU	1
50035	Artieda	01	a) Sin SAU	1
50035	Artieda	09	d) >=5 a < 10 Ha de SAU	1
50035	Artieda	10	e) >=10 a <20 Ha de SAU	1
50035	Artieda	12	g) >=30 a < 50 Ha de SAU	1
50035	Artieda	13	h) >=50 a < 100 Ha de SAU	2
50035	Artieda	14	h) >=50 a < 100 Ha de SAU	3
50035	Artieda	16	i) >=100 Ha de SAU	1
50036	Asín	05	b) <2 Ha de SAU	2
50036	Asín	06	c) >=2 a <5 Ha de SAU	1
50036	Asín	07	c) >=2 a <5 Ha de SAU	1
50036	Asín	12	g) >=30 a < 50 Ha de SAU	4
50036	Asín	14	h) >=50 a < 100 Ha de SAU	1
50036	Asín	17	i) >=100 Ha de SAU	1
50037	Atea	05	b) <2 Ha de SAU	9
50037	Atea	06	c) >=2 a <5 Ha de SAU	11
50037	Atea	07	c) >=2 a <5 Ha de SAU	7
50037	Atea	08	c) >=2 a <5 Ha de SAU	6
50037	Atea	09	d) >=5 a < 10 Ha de SAU	13
50037	Atea	10	e) >=10 a <20 Ha de SAU	10
50037	Atea	11	f) >=20 a < 30 Ha de SAU	6
50037	Atea	12	g) >=30 a < 50 Ha de SAU	8
50037	Atea	14	h) >=50 a < 100 Ha de SAU	1
50037	Atea	15	i) >=100 Ha de SAU	4
50038	Ateca	01	a) Sin SAU	1
50038	Ateca	03	b) <2 Ha de SAU	3
50038	Ateca	04	b) <2 Ha de SAU	3
50038	Ateca	05	b) <2 Ha de SAU	26
50038	Ateca	06	c) >=2 a <5 Ha de SAU	17
50038	Ateca	07	c) >=2 a <5 Ha de SAU	8
50038	Ateca	08	c) >=2 a <5 Ha de SAU	8
50038	Ateca	09	d) >=5 a < 10 Ha de SAU	19
50038	Ateca	10	e) >=10 a <20 Ha de SAU	12
50038	Ateca	11	f) >=20 a < 30 Ha de SAU	3
50038	Ateca	12	g) >=30 a < 50 Ha de SAU	2
50038	Ateca	13	h) >=50 a < 100 Ha de SAU	4
50038	Ateca	14	h) >=50 a < 100 Ha de SAU	1
50038	Ateca	15	i) >=100 Ha de SAU	1
50038	Ateca	16	i) >=100 Ha de SAU	2
50038	Ateca	18	i) >=100 Ha de SAU	2
50038	Ateca	20	i) >=100 Ha de SAU	1
50039	Azuara	01	a) Sin SAU	2
50039	Azuara	03	b) <2 Ha de SAU	1
50039	Azuara	05	b) <2 Ha de SAU	12
50039	Azuara	06	c) >=2 a <5 Ha de SAU	8
50039	Azuara	07	c) >=2 a <5 Ha de SAU	4
50039	Azuara	08	c) >=2 a <5 Ha de SAU	3
50039	Azuara	09	d) >=5 a < 10 Ha de SAU	12
50039	Azuara	10	e) >=10 a <20 Ha de SAU	9
50039	Azuara	11	f) >=20 a < 30 Ha de SAU	6
50039	Azuara	12	g) >=30 a < 50 Ha de SAU	8
50039	Azuara	13	h) >=50 a < 100 Ha de SAU	14
50039	Azuara	14	h) >=50 a < 100 Ha de SAU	8
50039	Azuara	15	i) >=100 Ha de SAU	16
50039	Azuara	16	i) >=100 Ha de SAU	11
50039	Azuara	17	i) >=100 Ha de SAU	7
50039	Azuara	18	i) >=100 Ha de SAU	6
50039	Azuara	20	i) >=100 Ha de SAU	1
50040	Badules	05	b) <2 Ha de SAU	1
50040	Badules	09	d) >=5 a < 10 Ha de SAU	2
50040	Badules	10	e) >=10 a <20 Ha de SAU	8
50040	Badules	11	f) >=20 a < 30 Ha de SAU	1
50040	Badules	12	g) >=30 a < 50 Ha de SAU	7
50040	Badules	13	h) >=50 a < 100 Ha de SAU	3
50040	Badules	14	h) >=50 a < 100 Ha de SAU	3
50040	Badules	15	i) >=100 Ha de SAU	1
50041	Bagüés	10	e) >=10 a <20 Ha de SAU	1
50041	Bagüés	12	g) >=30 a < 50 Ha de SAU	2
50041	Bagüés	13	h) >=50 a < 100 Ha de SAU	1
50041	Bagüés	14	h) >=50 a < 100 Ha de SAU	2
50041	Bagüés	15	i) >=100 Ha de SAU	2
50041	Bagüés	18	i) >=100 Ha de SAU	2
50042	Balconchán	06	c) >=2 a <5 Ha de SAU	2
50042	Balconchán	07	c) >=2 a <5 Ha de SAU	1
50042	Balconchán	10	e) >=10 a <20 Ha de SAU	2
50042	Balconchán	11	f) >=20 a < 30 Ha de SAU	4
50042	Balconchán	12	g) >=30 a < 50 Ha de SAU	2
50042	Balconchán	14	h) >=50 a < 100 Ha de SAU	2
50042	Balconchán	17	i) >=100 Ha de SAU	1
50042	Balconchán	18	i) >=100 Ha de SAU	1
50043	Bárboles	01	a) Sin SAU	2
50043	Bárboles	02	b) <2 Ha de SAU	1
50043	Bárboles	05	b) <2 Ha de SAU	6
50043	Bárboles	06	c) >=2 a <5 Ha de SAU	5
50043	Bárboles	07	c) >=2 a <5 Ha de SAU	2
50043	Bárboles	08	c) >=2 a <5 Ha de SAU	3
50043	Bárboles	09	d) >=5 a < 10 Ha de SAU	5
50043	Bárboles	10	e) >=10 a <20 Ha de SAU	5
50043	Bárboles	11	f) >=20 a < 30 Ha de SAU	2
50043	Bárboles	12	g) >=30 a < 50 Ha de SAU	8
50043	Bárboles	13	h) >=50 a < 100 Ha de SAU	3
50043	Bárboles	14	h) >=50 a < 100 Ha de SAU	2
50043	Bárboles	18	i) >=100 Ha de SAU	1
50044	Bardallur	03	b) <2 Ha de SAU	1
50044	Bardallur	05	b) <2 Ha de SAU	11
50044	Bardallur	06	c) >=2 a <5 Ha de SAU	6
50044	Bardallur	07	c) >=2 a <5 Ha de SAU	4
50044	Bardallur	08	c) >=2 a <5 Ha de SAU	7
50044	Bardallur	09	d) >=5 a < 10 Ha de SAU	7
50044	Bardallur	10	e) >=10 a <20 Ha de SAU	10
50044	Bardallur	11	f) >=20 a < 30 Ha de SAU	5
50044	Bardallur	12	g) >=30 a < 50 Ha de SAU	4
50044	Bardallur	13	h) >=50 a < 100 Ha de SAU	2
50044	Bardallur	15	i) >=100 Ha de SAU	2
50044	Bardallur	17	i) >=100 Ha de SAU	1
50044	Bardallur	18	i) >=100 Ha de SAU	1
50045	Belchite	01	a) Sin SAU	5
50045	Belchite	03	b) <2 Ha de SAU	1
50045	Belchite	04	b) <2 Ha de SAU	4
50045	Belchite	05	b) <2 Ha de SAU	45
50045	Belchite	06	c) >=2 a <5 Ha de SAU	25
50045	Belchite	07	c) >=2 a <5 Ha de SAU	17
50045	Belchite	08	c) >=2 a <5 Ha de SAU	14
50045	Belchite	09	d) >=5 a < 10 Ha de SAU	29
50045	Belchite	10	e) >=10 a <20 Ha de SAU	33
50045	Belchite	11	f) >=20 a < 30 Ha de SAU	27
50045	Belchite	12	g) >=30 a < 50 Ha de SAU	37
50045	Belchite	13	h) >=50 a < 100 Ha de SAU	30
50045	Belchite	14	h) >=50 a < 100 Ha de SAU	33
50045	Belchite	15	i) >=100 Ha de SAU	27
50045	Belchite	16	i) >=100 Ha de SAU	12
50045	Belchite	17	i) >=100 Ha de SAU	13
50045	Belchite	18	i) >=100 Ha de SAU	5
50045	Belchite	19	i) >=100 Ha de SAU	6
50045	Belchite	20	i) >=100 Ha de SAU	1
50046	Belmonte de Gracián	01	a) Sin SAU	1
50046	Belmonte de Gracián	05	b) <2 Ha de SAU	3
50046	Belmonte de Gracián	06	c) >=2 a <5 Ha de SAU	6
50046	Belmonte de Gracián	07	c) >=2 a <5 Ha de SAU	2
50046	Belmonte de Gracián	08	c) >=2 a <5 Ha de SAU	4
50046	Belmonte de Gracián	09	d) >=5 a < 10 Ha de SAU	12
50046	Belmonte de Gracián	10	e) >=10 a <20 Ha de SAU	13
50046	Belmonte de Gracián	11	f) >=20 a < 30 Ha de SAU	7
50046	Belmonte de Gracián	12	g) >=30 a < 50 Ha de SAU	2
50046	Belmonte de Gracián	13	h) >=50 a < 100 Ha de SAU	2
50046	Belmonte de Gracián	16	i) >=100 Ha de SAU	1
50046	Belmonte de Gracián	19	i) >=100 Ha de SAU	1
50047	Berdejo	07	c) >=2 a <5 Ha de SAU	1
50047	Berdejo	14	h) >=50 a < 100 Ha de SAU	1
50047	Berdejo	17	i) >=100 Ha de SAU	1
50048	Berrueco	06	c) >=2 a <5 Ha de SAU	1
50048	Berrueco	08	c) >=2 a <5 Ha de SAU	3
50048	Berrueco	09	d) >=5 a < 10 Ha de SAU	2
50048	Berrueco	10	e) >=10 a <20 Ha de SAU	2
50048	Berrueco	11	f) >=20 a < 30 Ha de SAU	1
50048	Berrueco	12	g) >=30 a < 50 Ha de SAU	4
50048	Berrueco	13	h) >=50 a < 100 Ha de SAU	1
50048	Berrueco	14	h) >=50 a < 100 Ha de SAU	1
50048	Berrueco	15	i) >=100 Ha de SAU	1
50050	Bijuesca	04	b) <2 Ha de SAU	1
50050	Bijuesca	06	c) >=2 a <5 Ha de SAU	1
50050	Bijuesca	07	c) >=2 a <5 Ha de SAU	3
50050	Bijuesca	09	d) >=5 a < 10 Ha de SAU	2
50050	Bijuesca	10	e) >=10 a <20 Ha de SAU	1
50050	Bijuesca	12	g) >=30 a < 50 Ha de SAU	3
50050	Bijuesca	13	h) >=50 a < 100 Ha de SAU	1
50050	Bijuesca	15	i) >=100 Ha de SAU	1
50050	Bijuesca	16	i) >=100 Ha de SAU	1
50050	Bijuesca	17	i) >=100 Ha de SAU	2
50050	Bijuesca	18	i) >=100 Ha de SAU	2
50051	Biota	01	a) Sin SAU	6
50051	Biota	02	b) <2 Ha de SAU	2
50051	Biota	05	b) <2 Ha de SAU	3
50051	Biota	06	c) >=2 a <5 Ha de SAU	6
50051	Biota	07	c) >=2 a <5 Ha de SAU	14
50051	Biota	08	c) >=2 a <5 Ha de SAU	7
50051	Biota	09	d) >=5 a < 10 Ha de SAU	35
50051	Biota	10	e) >=10 a <20 Ha de SAU	39
50051	Biota	11	f) >=20 a < 30 Ha de SAU	22
50051	Biota	12	g) >=30 a < 50 Ha de SAU	19
50051	Biota	13	h) >=50 a < 100 Ha de SAU	17
50051	Biota	14	h) >=50 a < 100 Ha de SAU	5
50051	Biota	15	i) >=100 Ha de SAU	13
50051	Biota	16	i) >=100 Ha de SAU	6
50051	Biota	17	i) >=100 Ha de SAU	2
