Mes y año	Mes (código)	Mes nombre	Año	Sexo	Temporalidad	Modalidad	orden_modalidad	Grupo de tipo de contrato	Grupo de tipo de contrato	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos	CCAA nombre
Enero 2009	200901	Enero	2009	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	21	7622	362,952380952380952380952380952380952381	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	11	3962	360,181818181818181818181818181818181818	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	8	0	0	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	74	106546	1439,810810810810810810810810810810810811	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	92	119260	1296,304347826086956521739130434782608696	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	2	0	0	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	4	1440	360	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	2	0	0	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	13	17009	1308,384615384615384615384615384615384615	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	27	25328	938,074074074074074074074074074074074074	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	3	1080	360	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	50	10081	201,62	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	38	12121	318,973684210526315789473684210526315789	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	13	2798	215,230769230769230769230769230769230769	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	69	22055	319,637681159420289855072463768115942029	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Otros	8	Otros	Otros	0	10	0	0	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Otros	8	Otros	Otros	1	16	1589	99,3125	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Otros	8	Otros	Otros	0	13	0	0	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Otros	8	Otros	Otros	1	22	4439	201,772727272727272727272727272727272727	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	4384	0	0	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	470	34033	72,4106382978723404255319148936170212766	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3117	0	0	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	594	35087	59,06902356902356902356902356902356902357	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4118	249308	60,54103933948518698397280233122875182127	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	7	0	0	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	5020	244067	48,61892430278884462151394422310756972112	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	336	0	0	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	150	3402	22,68	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1747	0	0	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1059	20163	19,0396600566572237960339943342776203966	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	17	6120	360	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	7	2520	360	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	20	0	0	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	143	211005	1475,559440559440559440559440559440559441	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	165	230215	1395,242424242424242424242424242424242424	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	2	0	0	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	10	3492	349,2	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	7	0	0	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	36	56189	1560,805555555555555555555555555555555556	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	73	96971	1328,369863013698630136986301369863013699	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	2	0	0	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	7	2520	360	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	39	7020	180	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	57	19080	334,736842105263157894736842105263157895	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	51	9182	180,039215686274509803921568627450980392	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	53	15049	283,943396226415094339622641509433962264	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Otros	8	Otros	Otros	0	10	0	0	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	Temporal	Otros	8	Otros	Otros	1	11	1334	121,272727272727272727272727272727272727	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Otros	8	Otros	Otros	0	5	0	0	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	Temporal	Otros	8	Otros	Otros	1	17	2768	162,823529411764705882352941176470588235	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	5996	0	0	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	609	65392	107,376026272577996715927750410509031199	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3503	0	0	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	726	60926	83,92011019283746556473829201101928374656	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4914	344999	70,20736670736670736670736670736670736671	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	7	0	0	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	5381	322145	59,86712506968964876417022858204794647835	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	291	0	0	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	132	5039	38,17424242424242424242424242424242424242	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1965	0	0	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	984	15732	15,98780487804878048780487804878048780488	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	24	8641	360,041666666666666666666666666666666667	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	9	3241	360,111111111111111111111111111111111111	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	30	0	0	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	107	166032	1551,700934579439252336448598130841121495	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	149	199859	1341,335570469798657718120805369127516779	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	4	0	0	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	5	1467	293,4	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	4	0	0	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	27	42800	1585,185185185185185185185185185185185185	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	55	78927	1435,036363636363636363636363636363636364	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	2	720	360	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	75	15899	211,986666666666666666666666666666666667	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	25	5582	223,28	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	66	16923	256,409090909090909090909090909090909091	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	48	12578	262,041666666666666666666666666666666667	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Otros	8	Otros	Otros	0	2	0	0	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	Temporal	Otros	8	Otros	Otros	1	23	4320	187,826086956521739130434782608695652174	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Otros	8	Otros	Otros	0	11	0	0	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	Temporal	Otros	8	Otros	Otros	1	25	4603	184,12	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	8596	0	0	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1126	132732	117,879218472468916518650088809946714032	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	5328	0	0	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1404	180139	128,304131054131054131054131054131054131	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	7022	464246	66,11307319851894047279977214468812304187	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	10	0	0	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	7253	459336	63,33048393768095960292292844340272990487	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	365	0	0	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	205	8932	43,57073170731707317073170731707317073171	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2048	0	0	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1103	25628	23,2348141432456935630099728014505893019	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	18	6481	360,055555555555555555555555555555555556	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	12	4320	360	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	23	0	0	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	118	175107	1483,957627118644067796610169491525423729	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	135	194111	1437,859259259259259259259259259259259259	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	11	3960	360	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	2	0	0	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	31	47515	1532,741935483870967741935483870967741935	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	68	97228	1429,823529411764705882352941176470588235	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	2	0	0	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	4	1440	360	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	46	10377	225,586956521739130434782608695652173913	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	54	18164	336,37037037037037037037037037037037037	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	39	7875	201,923076923076923076923076923076923077	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	60	17575	292,916666666666666666666666666666666667	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Otros	8	Otros	Otros	0	16	0	0	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Otros	8	Otros	Otros	1	41	3292	80,29268292682926829268292682926829268293	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	360	360	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Otros	8	Otros	Otros	0	11	0	0	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Otros	8	Otros	Otros	1	41	6628	161,658536585365853658536585365853658537	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	360	360	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	9590	0	0	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1478	200595	135,720568335588633288227334235453315291	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	5867	0	0	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1594	272625	171,031994981179422835633626097867001255	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	7	0	0	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	7684	535791	69,72813638729828214471629359708485163977	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	3	0	0	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	7774	514016	66,11988680216104965268844867507074864934	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	362	0	0	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	395	11482	29,0683544303797468354430379746835443038	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1960	0	0	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1154	34549	29,9384748700173310225303292894280762565	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	26	9362	360,076923076923076923076923076923076923	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	10	3601	360,1	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	44	0	0	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	121	186493	1541,264462809917355371900826446280991736	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	172	241731	1405,412790697674418604651162790697674419	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	2	0	0	Aragón
