Municipio código	Municipio nombre	Año	Votos	Siglas	Candidatura
50115	Fuentes de Ebro	2011	1140	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
44051	Calanda	2011	1138	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22130	Jaca	2019	1133	PODEMOS-IU-EQUO	UNIDAS PODEMOS
22061	Binéfar	2015	1129	ALTOARAGONenCOMUN	Alto Aragón en Común
50251	Tarazona	2019	1121	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
22112	Fraga	2016	1117	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ALTO ARAGÓN
22213	Sariñena	2008	1115	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50297	Zaragoza	2016	1114	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50074	Caspe	2015	1111	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50298	Zuera	2015	1108	ALTOARAGONenCOMUN	Alto Aragón en Común
50219	Puebla de Alfindén (La)	2008	1101	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22061	Binéfar	2016	1098	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22199	Sabiñánigo	2015	1098	MAS	MOVIMIENTO ARAGONES SOCIAL
44025	Andorra	2016	1094	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22112	Fraga	2016	1091	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50297	Zaragoza	2019	1085	RECORTES CERO-GV	RECORTES CERO-GRUPO VERDE
22048	Barbastro	2019	1066	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50251	Tarazona	2015	1059	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50298	Zuera	2016	1058	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44025	Andorra	2015	1056	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50095	Ejea de los Caballeros	2019	1050	VOX	VOX
50025	Almunia de Doña Godina (La)	2019	1049	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50126	Illueca	2011	1045	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
44051	Calanda	2008	1044	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22061	Binéfar	2019	1040	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44013	Alcañiz	2019	1040	VOX	VOX
22225	Tamarite de Litera	2011	1039	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22199	Sabiñánigo	2016	1034	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ALTO ARAGÓN
44216	Teruel	2011	1031	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
22061	Binéfar	2019	1030	PP	PARTIDO POPULAR
50067	Calatayud	2019	1030	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50288	Villanueva de Gállego	2008	1029	PP	PARTIDO POPULAR
44076	Cella	2008	1027	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22125	Huesca	2008	1024	PAR	PARTIDO ARAGONES
50252	Tauste	2019	1023	PP	PARTIDO POPULAR
50160	Mallén	2011	1019	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44050	Calamocha	2008	1014	PP	PARTIDO POPULAR
44216	Teruel	2015	1012	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
44014	Alcorisa	2008	1010	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50251	Tarazona	2015	1010	TA	TIERRA ARAGONESA
44216	Teruel	2008	1006	PAR	PARTIDO ARAGONES
50074	Caspe	2019	1006	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44013	Alcañiz	2008	1003	PAR	PARTIDO ARAGONES
22125	Huesca	2008	997	IU	IZQUIERDA UNIDA-ALTERNATIVA
22158	Monzón	2019	997	VOX	VOX
50089	Cuarte de Huerva	2011	996	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44238	Utrillas	2011	995	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22199	Sabiñánigo	2019	990	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
22117	Graus	2011	985	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22112	Fraga	2019	984	VOX	VOX
50008	Alagón	2015	978	ALTOARAGONenCOMUN	Alto Aragón en Común
50204	Pedrola	2011	977	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50066	Cadrete	2011	975	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
44013	Alcañiz	2019	963	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50095	Ejea de los Caballeros	2015	963	TA	TIERRA ARAGONESA
44025	Andorra	2016	955	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50008	Alagón	2016	954	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50251	Tarazona	2019	954	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44050	Calamocha	2016	947	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50008	Alagón	2016	947	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50252	Tauste	2016	940	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50288	Villanueva de Gállego	2016	940	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50163	María de Huerva	2016	931	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50252	Tauste	2015	931	ALTOARAGONenCOMUN	Alto Aragón en Común
50095	Ejea de los Caballeros	2011	930	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
44050	Calamocha	2008	929	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50095	Ejea de los Caballeros	2016	926	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50025	Almunia de Doña Godina (La)	2011	923	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22225	Tamarite de Litera	2008	922	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50089	Cuarte de Huerva	2019	922	PP	PARTIDO POPULAR
22112	Fraga	2019	918	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50288	Villanueva de Gállego	2008	913	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50008	Alagón	2016	910	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50118	Gallur	2008	909	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50204	Pedrola	2019	909	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50235	San Mateo de Gállego	2011	908	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50182	Muela (La)	2016	902	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50089	Cuarte de Huerva	2016	899	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50055	Borja	2016	897	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
44025	Andorra	2015	894	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50251	Tarazona	2016	891	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50297	Zaragoza	2016	891	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50073	Cariñena	2011	889	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22021	Almudévar	2008	885	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50099	Épila	2019	884	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50219	Puebla de Alfindén (La)	2008	880	PP	PARTIDO POPULAR
22225	Tamarite de Litera	2008	874	PP	PARTIDO POPULAR
50209	Pinseque	2011	872	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50089	Cuarte de Huerva	2019	863	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50055	Borja	2008	861	PP	PARTIDO POPULAR
50099	Épila	2011	861	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50089	Cuarte de Huerva	2015	857	ALTOARAGONenCOMUN	Alto Aragón en Común
22117	Graus	2008	856	PP	PARTIDO POPULAR
50298	Zuera	2019	856	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44076	Cella	2008	855	PP	PARTIDO POPULAR
50099	Épila	2008	854	PP	PARTIDO POPULAR
22117	Graus	2008	853	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44051	Calanda	2016	853	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50298	Zuera	2019	852	PP	PARTIDO POPULAR
22213	Sariñena	2008	850	PP	PARTIDO POPULAR
50297	Zaragoza	2015	845	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
22199	Sabiñánigo	2019	843	PODEMOS-IU-EQUO	UNIDAS PODEMOS
22213	Sariñena	2016	843	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50163	María de Huerva	2008	843	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22061	Binéfar	2015	841	MAS	MOVIMIENTO ARAGONES SOCIAL
50219	Puebla de Alfindén (La)	2019	840	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22061	Binéfar	2015	839	TA	TIERRA ARAGONESA
50055	Borja	2015	837	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50288	Villanueva de Gállego	2015	837	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50025	Almunia de Doña Godina (La)	2015	835	ALTOARAGONenCOMUN	Alto Aragón en Común
44076	Cella	2011	831	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50219	Puebla de Alfindén (La)	2016	831	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50025	Almunia de Doña Godina (La)	2016	826	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50115	Fuentes de Ebro	2016	826	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50099	Épila	2015	823	ALTOARAGONenCOMUN	Alto Aragón en Común
50115	Fuentes de Ebro	2008	823	PP	PARTIDO POPULAR
50008	Alagón	2015	822	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50074	Caspe	2015	820	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
22125	Huesca	2008	819	CHA	CHUNTA ARAGONESISTA
22158	Monzón	2011	818	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
22130	Jaca	2019	817	VOX	VOX
44238	Utrillas	2015	817	ALTOARAGONenCOMUN	Alto Aragón en Común
50204	Pedrola	2015	817	ALTOARAGONenCOMUN	Alto Aragón en Común
22061	Binéfar	2016	813	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ALTO ARAGÓN
44014	Alcorisa	2011	813	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50074	Caspe	2015	812	TA	TIERRA ARAGONESA
50115	Fuentes de Ebro	2019	812	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44051	Calanda	2015	806	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50165	Mequinenza	2008	806	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22199	Sabiñánigo	2019	805	PP	PARTIDO POPULAR
50272	Utebo	2015	805	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
50204	Pedrola	2016	802	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22213	Sariñena	2019	800	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44076	Cella	2011	800	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50025	Almunia de Doña Godina (La)	2019	799	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44051	Calanda	2008	798	PP	PARTIDO POPULAR
50008	Alagón	2008	798	PP	PARTIDO POPULAR
22213	Sariñena	2015	797	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50068	Calatorao	2011	797	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50126	Illueca	2008	797	PP	PARTIDO POPULAR
50099	Épila	2016	796	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50055	Borja	2019	792	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50008	Alagón	2015	791	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
44050	Calamocha	2015	790	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50115	Fuentes de Ebro	2011	789	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50115	Fuentes de Ebro	2015	785	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50099	Épila	2016	782	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50208	Pina de Ebro	2008	780	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50073	Cariñena	2008	777	PP	PARTIDO POPULAR
50126	Illueca	2016	775	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50163	María de Huerva	2015	775	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50182	Muela (La)	2008	774	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50163	María de Huerva	2008	773	PP	PARTIDO POPULAR
44025	Andorra	2019	771	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50219	Puebla de Alfindén (La)	2019	768	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50182	Muela (La)	2015	766	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50903	Villamayor de Gállego	2008	763	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22199	Sabiñánigo	2015	761	TA	TIERRA ARAGONESA
50126	Illueca	2008	760	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44238	Utrillas	2016	759	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50073	Cariñena	2008	759	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50163	María de Huerva	2019	756	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44238	Utrillas	2019	755	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50068	Calatorao	2008	754	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50235	San Mateo de Gállego	2008	753	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50074	Caspe	2016	751	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50297	Zaragoza	2008	750	PACMA	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
22225	Tamarite de Litera	2016	748	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22061	Binéfar	2016	747	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50099	Épila	2015	747	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50066	Cadrete	2016	745	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50297	Zaragoza	2011	743	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50219	Puebla de Alfindén (La)	2015	742	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50126	Illueca	2015	739	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44051	Calanda	2011	738	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50008	Alagón	2019	738	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
22125	Huesca	2008	737	UPyD	UNION PROGRESO Y DEMOCRACIA
50298	Zuera	2015	737	TA	TIERRA ARAGONESA
50903	Villamayor de Gállego	2011	735	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50160	Mallén	2019	731	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50008	Alagón	2019	727	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50219	Puebla de Alfindén (La)	2011	727	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44025	Andorra	2011	726	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
50073	Cariñena	2016	726	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22225	Tamarite de Litera	2015	725	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44050	Calamocha	2019	725	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50025	Almunia de Doña Godina (La)	2019	724	PP	PARTIDO POPULAR
50118	Gallur	2011	724	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22117	Graus	2016	723	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50251	Tarazona	2011	719	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
50297	Zaragoza	2011	718	PUM+J	POR UN MUNDO MÁS JUSTO
50074	Caspe	2016	717	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50055	Borja	2011	716	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44025	Andorra	2019	714	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44008	Albalate del Arzobispo	2008	712	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50209	Pinseque	2008	712	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50219	Puebla de Alfindén (La)	2015	709	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44014	Alcorisa	2008	707	PP	PARTIDO POPULAR
22199	Sabiñánigo	2016	706	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
22130	Jaca	2011	704	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
22117	Graus	2015	703	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44014	Alcorisa	2011	702	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50038	Ateca	2008	700	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22213	Sariñena	2011	699	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50209	Pinseque	2008	698	PP	PARTIDO POPULAR
50115	Fuentes de Ebro	2015	697	ALTOARAGONenCOMUN	Alto Aragón en Común
44051	Calanda	2019	692	PP	PARTIDO POPULAR
50118	Gallur	2019	689	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22061	Binéfar	2019	688	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50118	Gallur	2011	686	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50235	San Mateo de Gállego	2008	686	PP	PARTIDO POPULAR
50160	Mallén	2011	685	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
44014	Alcorisa	2019	684	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50066	Cadrete	2008	684	PP	PARTIDO POPULAR
44076	Cella	2019	682	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44153	Monreal del Campo	2008	681	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50272	Utebo	2011	679	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50074	Caspe	2019	677	PP	PARTIDO POPULAR
50067	Calatayud	2011	673	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
50163	María de Huerva	2015	673	TA	TIERRA ARAGONESA
50062	Burgo de Ebro (El)	2008	672	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50115	Fuentes de Ebro	2016	667	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50297	Zaragoza	2015	667	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50219	Puebla de Alfindén (La)	2015	665	TA	TIERRA ARAGONESA
50094	Daroca	2011	662	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50067	Calatayud	2008	659	PAR	PARTIDO ARAGONES
50288	Villanueva de Gállego	2019	657	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50073	Cariñena	2015	656	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50066	Cadrete	2015	654	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50225	Ricla	2011	654	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50219	Puebla de Alfindén (La)	2016	651	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50288	Villanueva de Gállego	2019	651	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44051	Calanda	2019	650	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22213	Sariñena	2015	648	ALTOARAGONenCOMUN	Alto Aragón en Común
50068	Calatorao	2008	646	PP	PARTIDO POPULAR
22048	Barbastro	2011	644	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
50182	Muela (La)	2019	642	VOX	VOX
50297	Zaragoza	2008	642	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
22021	Almudévar	2011	641	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22213	Sariñena	2016	638	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22021	Almudévar	2011	635	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50288	Villanueva de Gállego	2015	635	TA	TIERRA ARAGONESA
50152	Maella	2011	633	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50073	Cariñena	2011	630	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44013	Alcañiz	2011	629	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
44025	Andorra	2019	629	PP	PARTIDO POPULAR
50163	María de Huerva	2019	629	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50163	María de Huerva	2016	628	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44014	Alcorisa	2016	626	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50219	Puebla de Alfindén (La)	2016	626	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50160	Mallén	2015	625	ALTOARAGONenCOMUN	Alto Aragón en Común
50209	Pinseque	2016	625	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
44238	Utrillas	2019	621	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50182	Muela (La)	2019	620	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50298	Zuera	2016	620	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50298	Zuera	2019	620	VOX	VOX
44076	Cella	2016	619	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22116	Grañén	2008	613	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50165	Mequinenza	2011	611	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50298	Zuera	2016	608	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50252	Tauste	2019	607	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
50074	Caspe	2008	606	PAR	PARTIDO ARAGONES
44076	Cella	2015	605	ALTOARAGONenCOMUN	Alto Aragón en Común
44051	Calanda	2015	604	ALTOARAGONenCOMUN	Alto Aragón en Común
50118	Gallur	2016	603	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50163	María de Huerva	2016	603	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
50160	Mallén	2016	602	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50152	Maella	2008	601	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50235	San Mateo de Gállego	2016	600	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50163	María de Huerva	2019	599	VOX	VOX
50219	Puebla de Alfindén (La)	2019	599	VOX	VOX
44153	Monreal del Campo	2011	597	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50017	Alfajarín	2011	595	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50118	Gallur	2015	592	ALTOARAGONenCOMUN	Alto Aragón en Común
44025	Andorra	2015	591	TA	TIERRA ARAGONESA
44051	Calanda	2016	591	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50055	Borja	2015	587	ALTOARAGONenCOMUN	Alto Aragón en Común
50297	Zaragoza	2019	586	PUM+J	POR UN MUNDO MÁS JUSTO
22021	Almudévar	2019	585	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44008	Albalate del Arzobispo	2011	585	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50182	Muela (La)	2015	584	TA	TIERRA ARAGONESA
44014	Alcorisa	2015	583	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50272	Utebo	2008	582	CHA	CHUNTA ARAGONESISTA
50160	Mallén	2008	580	PP	PARTIDO POPULAR
44076	Cella	2015	577	F.I.A.	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50062	Burgo de Ebro (El)	2011	577	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50094	Daroca	2008	577	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50074	Caspe	2019	574	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50152	Maella	2008	574	PP	PARTIDO POPULAR
50288	Villanueva de Gállego	2011	574	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50057	Brea de Aragón	2011	570	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
50204	Pedrola	2011	569	PP-PAR	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22225	Tamarite de Litera	2019	568	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
