Mes y año	Mes (código)	Provincia código	Provincia nombre	Sector código	Sector descripción	Sexo	Número de contratos
Enero 2015	201501	50	Zaragoza	3	Construcción	Mujeres	83
Enero 2015	201501	50	Zaragoza	4	Servicios	Hombres	7656
Enero 2015	201501	50	Zaragoza	4	Servicios	Mujeres	10422
Diciembre 2014	201412	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	464
Diciembre 2014	201412	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	60
Diciembre 2014	201412	22	Huesca	2	Industria y energía	Hombres	268
Diciembre 2014	201412	22	Huesca	2	Industria y energía	Mujeres	93
Diciembre 2014	201412	22	Huesca	3	Construcción	Hombres	254
Diciembre 2014	201412	22	Huesca	3	Construcción	Mujeres	11
Diciembre 2014	201412	22	Huesca	4	Servicios	Hombres	1813
Diciembre 2014	201412	22	Huesca	4	Servicios	Mujeres	2537
Diciembre 2014	201412	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	119
Diciembre 2014	201412	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	11
Diciembre 2014	201412	44	Teruel	2	Industria y energía	Hombres	615
Diciembre 2014	201412	44	Teruel	2	Industria y energía	Mujeres	89
Diciembre 2014	201412	44	Teruel	3	Construcción	Hombres	136
Diciembre 2014	201412	44	Teruel	3	Construcción	Mujeres	13
Diciembre 2014	201412	44	Teruel	4	Servicios	Hombres	662
Diciembre 2014	201412	44	Teruel	4	Servicios	Mujeres	1100
Diciembre 2014	201412	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1030
Diciembre 2014	201412	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	205
Diciembre 2014	201412	50	Zaragoza	2	Industria y energía	Hombres	3303
Diciembre 2014	201412	50	Zaragoza	2	Industria y energía	Mujeres	1129
Diciembre 2014	201412	50	Zaragoza	3	Construcción	Hombres	878
Diciembre 2014	201412	50	Zaragoza	3	Construcción	Mujeres	69
Diciembre 2014	201412	50	Zaragoza	4	Servicios	Hombres	7303
Diciembre 2014	201412	50	Zaragoza	4	Servicios	Mujeres	10449
Noviembre 2014	201411	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	550
Noviembre 2014	201411	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	81
Noviembre 2014	201411	22	Huesca	2	Industria y energía	Hombres	333
Noviembre 2014	201411	22	Huesca	2	Industria y energía	Mujeres	94
Noviembre 2014	201411	22	Huesca	3	Construcción	Hombres	359
Noviembre 2014	201411	22	Huesca	3	Construcción	Mujeres	6
Noviembre 2014	201411	22	Huesca	4	Servicios	Hombres	1198
Noviembre 2014	201411	22	Huesca	4	Servicios	Mujeres	1867
Noviembre 2014	201411	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	127
Noviembre 2014	201411	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	13
Noviembre 2014	201411	44	Teruel	2	Industria y energía	Hombres	632
Noviembre 2014	201411	44	Teruel	2	Industria y energía	Mujeres	86
Noviembre 2014	201411	44	Teruel	3	Construcción	Hombres	181
Noviembre 2014	201411	44	Teruel	3	Construcción	Mujeres	10
Noviembre 2014	201411	44	Teruel	4	Servicios	Hombres	560
Noviembre 2014	201411	44	Teruel	4	Servicios	Mujeres	789
Noviembre 2014	201411	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1147
Noviembre 2014	201411	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	292
Noviembre 2014	201411	50	Zaragoza	2	Industria y energía	Hombres	3858
Noviembre 2014	201411	50	Zaragoza	2	Industria y energía	Mujeres	1432
Noviembre 2014	201411	50	Zaragoza	3	Construcción	Hombres	1040
Noviembre 2014	201411	50	Zaragoza	3	Construcción	Mujeres	59
Noviembre 2014	201411	50	Zaragoza	4	Servicios	Hombres	8097
Noviembre 2014	201411	50	Zaragoza	4	Servicios	Mujeres	10840
Octubre 2014	201410	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	548
Octubre 2014	201410	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	128
Octubre 2014	201410	22	Huesca	2	Industria y energía	Hombres	466
Octubre 2014	201410	22	Huesca	2	Industria y energía	Mujeres	202
Octubre 2014	201410	22	Huesca	3	Construcción	Hombres	413
Octubre 2014	201410	22	Huesca	3	Construcción	Mujeres	11
Octubre 2014	201410	22	Huesca	4	Servicios	Hombres	1647
Octubre 2014	201410	22	Huesca	4	Servicios	Mujeres	2542
Octubre 2014	201410	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	200
Octubre 2014	201410	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	15
Octubre 2014	201410	44	Teruel	2	Industria y energía	Hombres	746
Octubre 2014	201410	44	Teruel	2	Industria y energía	Mujeres	121
Octubre 2014	201410	44	Teruel	3	Construcción	Hombres	225
Octubre 2014	201410	44	Teruel	3	Construcción	Mujeres	16
Octubre 2014	201410	44	Teruel	4	Servicios	Hombres	821
Octubre 2014	201410	44	Teruel	4	Servicios	Mujeres	1177
Octubre 2014	201410	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1800
Octubre 2014	201410	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	423
Octubre 2014	201410	50	Zaragoza	2	Industria y energía	Hombres	4555
Octubre 2014	201410	50	Zaragoza	2	Industria y energía	Mujeres	1654
Octubre 2014	201410	50	Zaragoza	3	Construcción	Hombres	1246
Octubre 2014	201410	50	Zaragoza	3	Construcción	Mujeres	67
Octubre 2014	201410	50	Zaragoza	4	Servicios	Hombres	10683
Octubre 2014	201410	50	Zaragoza	4	Servicios	Mujeres	13857
Septiembre 2014	201409	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	754
Septiembre 2014	201409	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	87
Septiembre 2014	201409	22	Huesca	2	Industria y energía	Hombres	298
Septiembre 2014	201409	22	Huesca	2	Industria y energía	Mujeres	118
Septiembre 2014	201409	22	Huesca	3	Construcción	Hombres	399
Septiembre 2014	201409	22	Huesca	3	Construcción	Mujeres	17
Septiembre 2014	201409	22	Huesca	4	Servicios	Hombres	1940
Septiembre 2014	201409	22	Huesca	4	Servicios	Mujeres	2682
Septiembre 2014	201409	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	249
Septiembre 2014	201409	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	79
Septiembre 2014	201409	44	Teruel	2	Industria y energía	Hombres	842
Septiembre 2014	201409	44	Teruel	2	Industria y energía	Mujeres	110
Septiembre 2014	201409	44	Teruel	3	Construcción	Hombres	227
Septiembre 2014	201409	44	Teruel	3	Construcción	Mujeres	13
Septiembre 2014	201409	44	Teruel	4	Servicios	Hombres	1144
Septiembre 2014	201409	44	Teruel	4	Servicios	Mujeres	1442
Septiembre 2014	201409	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	3909
Septiembre 2014	201409	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	945
Septiembre 2014	201409	50	Zaragoza	2	Industria y energía	Hombres	4768
Septiembre 2014	201409	50	Zaragoza	2	Industria y energía	Mujeres	1811
Septiembre 2014	201409	50	Zaragoza	3	Construcción	Hombres	1225
Septiembre 2014	201409	50	Zaragoza	3	Construcción	Mujeres	60
Septiembre 2014	201409	50	Zaragoza	4	Servicios	Hombres	10363
Septiembre 2014	201409	50	Zaragoza	4	Servicios	Mujeres	13083
Agosto 2014	201408	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1260
Agosto 2014	201408	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	180
Agosto 2014	201408	22	Huesca	2	Industria y energía	Hombres	394
Agosto 2014	201408	22	Huesca	2	Industria y energía	Mujeres	124
Agosto 2014	201408	22	Huesca	3	Construcción	Hombres	287
Agosto 2014	201408	22	Huesca	3	Construcción	Mujeres	9
Agosto 2014	201408	22	Huesca	4	Servicios	Hombres	1944
Agosto 2014	201408	22	Huesca	4	Servicios	Mujeres	2311
Agosto 2014	201408	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	128
Agosto 2014	201408	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	32
Agosto 2014	201408	44	Teruel	2	Industria y energía	Hombres	689
Agosto 2014	201408	44	Teruel	2	Industria y energía	Mujeres	79
Agosto 2014	201408	44	Teruel	3	Construcción	Hombres	179
Agosto 2014	201408	44	Teruel	3	Construcción	Mujeres	5
Agosto 2014	201408	44	Teruel	4	Servicios	Hombres	916
Agosto 2014	201408	44	Teruel	4	Servicios	Mujeres	1126
Agosto 2014	201408	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	3867
Agosto 2014	201408	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	1152
Agosto 2014	201408	50	Zaragoza	2	Industria y energía	Hombres	3443
Agosto 2014	201408	50	Zaragoza	2	Industria y energía	Mujeres	1497
Agosto 2014	201408	50	Zaragoza	3	Construcción	Hombres	1029
Agosto 2014	201408	50	Zaragoza	3	Construcción	Mujeres	43
Agosto 2014	201408	50	Zaragoza	4	Servicios	Hombres	7386
Agosto 2014	201408	50	Zaragoza	4	Servicios	Mujeres	8781
Julio 2014	201407	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	2326
Julio 2014	201407	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	395
Julio 2014	201407	22	Huesca	2	Industria y energía	Hombres	496
Julio 2014	201407	22	Huesca	2	Industria y energía	Mujeres	163
Julio 2014	201407	22	Huesca	3	Construcción	Hombres	439
Julio 2014	201407	22	Huesca	3	Construcción	Mujeres	20
Julio 2014	201407	22	Huesca	4	Servicios	Hombres	3105
Julio 2014	201407	22	Huesca	4	Servicios	Mujeres	4028
Julio 2014	201407	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	167
Julio 2014	201407	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	80
Julio 2014	201407	44	Teruel	2	Industria y energía	Hombres	751
Julio 2014	201407	44	Teruel	2	Industria y energía	Mujeres	108
Julio 2014	201407	44	Teruel	3	Construcción	Hombres	249
Julio 2014	201407	44	Teruel	3	Construcción	Mujeres	18
Julio 2014	201407	44	Teruel	4	Servicios	Hombres	1223
Julio 2014	201407	44	Teruel	4	Servicios	Mujeres	1567
Julio 2014	201407	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	3853
Julio 2014	201407	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	1226
Julio 2014	201407	50	Zaragoza	2	Industria y energía	Hombres	4397
Julio 2014	201407	50	Zaragoza	2	Industria y energía	Mujeres	1581
Julio 2014	201407	50	Zaragoza	3	Construcción	Hombres	1455
Julio 2014	201407	50	Zaragoza	3	Construcción	Mujeres	74
Julio 2014	201407	50	Zaragoza	4	Servicios	Hombres	9812
Julio 2014	201407	50	Zaragoza	4	Servicios	Mujeres	12388
Junio 2014	201406	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1674
Junio 2014	201406	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	460
Junio 2014	201406	22	Huesca	2	Industria y energía	Hombres	361
Junio 2014	201406	22	Huesca	2	Industria y energía	Mujeres	123
Junio 2014	201406	22	Huesca	3	Construcción	Hombres	425
Junio 2014	201406	22	Huesca	3	Construcción	Mujeres	20
Junio 2014	201406	22	Huesca	4	Servicios	Hombres	2552
Junio 2014	201406	22	Huesca	4	Servicios	Mujeres	3495
Junio 2014	201406	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	248
Junio 2014	201406	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	160
Junio 2014	201406	44	Teruel	2	Industria y energía	Hombres	760
Junio 2014	201406	44	Teruel	2	Industria y energía	Mujeres	94
Junio 2014	201406	44	Teruel	3	Construcción	Hombres	259
Junio 2014	201406	44	Teruel	3	Construcción	Mujeres	18
Junio 2014	201406	44	Teruel	4	Servicios	Hombres	897
Junio 2014	201406	44	Teruel	4	Servicios	Mujeres	1127
Junio 2014	201406	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	5699
Junio 2014	201406	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	2081
Junio 2014	201406	50	Zaragoza	2	Industria y energía	Hombres	4329
Junio 2014	201406	50	Zaragoza	2	Industria y energía	Mujeres	1448
Junio 2014	201406	50	Zaragoza	3	Construcción	Hombres	1113
Junio 2014	201406	50	Zaragoza	3	Construcción	Mujeres	64
Junio 2014	201406	50	Zaragoza	4	Servicios	Hombres	9355
Junio 2014	201406	50	Zaragoza	4	Servicios	Mujeres	11528
Mayo 2014	201405	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	3415
Mayo 2014	201405	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	1138
Mayo 2014	201405	22	Huesca	2	Industria y energía	Hombres	328
Mayo 2014	201405	22	Huesca	2	Industria y energía	Mujeres	92
Mayo 2014	201405	22	Huesca	3	Construcción	Hombres	391
Mayo 2014	201405	22	Huesca	3	Construcción	Mujeres	22
Mayo 2014	201405	22	Huesca	4	Servicios	Hombres	1762
Mayo 2014	201405	22	Huesca	4	Servicios	Mujeres	2371
Mayo 2014	201405	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	530
Mayo 2014	201405	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	291
Mayo 2014	201405	44	Teruel	2	Industria y energía	Hombres	738
Mayo 2014	201405	44	Teruel	2	Industria y energía	Mujeres	101
Mayo 2014	201405	44	Teruel	3	Construcción	Hombres	342
Mayo 2014	201405	44	Teruel	3	Construcción	Mujeres	13
Mayo 2014	201405	44	Teruel	4	Servicios	Hombres	715
Mayo 2014	201405	44	Teruel	4	Servicios	Mujeres	947
Mayo 2014	201405	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	5790
Mayo 2014	201405	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	2033
Mayo 2014	201405	50	Zaragoza	2	Industria y energía	Hombres	4203
Mayo 2014	201405	50	Zaragoza	2	Industria y energía	Mujeres	1543
Mayo 2014	201405	50	Zaragoza	3	Construcción	Hombres	990
Mayo 2014	201405	50	Zaragoza	3	Construcción	Mujeres	59
Mayo 2014	201405	50	Zaragoza	4	Servicios	Hombres	9001
Mayo 2014	201405	50	Zaragoza	4	Servicios	Mujeres	11433
Abril 2014	201404	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1144
Abril 2014	201404	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	314
Abril 2014	201404	22	Huesca	2	Industria y energía	Hombres	326
Abril 2014	201404	22	Huesca	2	Industria y energía	Mujeres	85
Abril 2014	201404	22	Huesca	3	Construcción	Hombres	261
Abril 2014	201404	22	Huesca	3	Construcción	Mujeres	10
Abril 2014	201404	22	Huesca	4	Servicios	Hombres	1529
Abril 2014	201404	22	Huesca	4	Servicios	Mujeres	2209
Abril 2014	201404	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	241
Abril 2014	201404	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	40
Abril 2014	201404	44	Teruel	2	Industria y energía	Hombres	667
Abril 2014	201404	44	Teruel	2	Industria y energía	Mujeres	74
Abril 2014	201404	44	Teruel	3	Construcción	Hombres	226
Abril 2014	201404	44	Teruel	3	Construcción	Mujeres	7
Abril 2014	201404	44	Teruel	4	Servicios	Hombres	922
Abril 2014	201404	44	Teruel	4	Servicios	Mujeres	1209
Abril 2014	201404	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1939
Abril 2014	201404	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	520
Abril 2014	201404	50	Zaragoza	2	Industria y energía	Hombres	3874
Abril 2014	201404	50	Zaragoza	2	Industria y energía	Mujeres	1332
Abril 2014	201404	50	Zaragoza	3	Construcción	Hombres	1022
Abril 2014	201404	50	Zaragoza	3	Construcción	Mujeres	68
Abril 2014	201404	50	Zaragoza	4	Servicios	Hombres	6958
Abril 2014	201404	50	Zaragoza	4	Servicios	Mujeres	9557
Marzo 2014	201403	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	774
Marzo 2014	201403	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	91
Marzo 2014	201403	22	Huesca	2	Industria y energía	Hombres	336
Marzo 2014	201403	22	Huesca	2	Industria y energía	Mujeres	73
Marzo 2014	201403	22	Huesca	3	Construcción	Hombres	292
Marzo 2014	201403	22	Huesca	3	Construcción	Mujeres	14
Marzo 2014	201403	22	Huesca	4	Servicios	Hombres	1401
Marzo 2014	201403	22	Huesca	4	Servicios	Mujeres	1879
Marzo 2014	201403	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	161
Marzo 2014	201403	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	15
Marzo 2014	201403	44	Teruel	2	Industria y energía	Hombres	615
Marzo 2014	201403	44	Teruel	2	Industria y energía	Mujeres	94
Marzo 2014	201403	44	Teruel	3	Construcción	Hombres	192
Marzo 2014	201403	44	Teruel	3	Construcción	Mujeres	11
Marzo 2014	201403	44	Teruel	4	Servicios	Hombres	644
Marzo 2014	201403	44	Teruel	4	Servicios	Mujeres	819
Marzo 2014	201403	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	857
Marzo 2014	201403	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	148
Marzo 2014	201403	50	Zaragoza	2	Industria y energía	Hombres	4292
Marzo 2014	201403	50	Zaragoza	2	Industria y energía	Mujeres	1429
Marzo 2014	201403	50	Zaragoza	3	Construcción	Hombres	1040
Marzo 2014	201403	50	Zaragoza	3	Construcción	Mujeres	52
Marzo 2014	201403	50	Zaragoza	4	Servicios	Hombres	6205
Marzo 2014	201403	50	Zaragoza	4	Servicios	Mujeres	8624
Febrero 2014	201402	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	416
Febrero 2014	201402	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	50
Febrero 2014	201402	22	Huesca	2	Industria y energía	Hombres	323
Febrero 2014	201402	22	Huesca	2	Industria y energía	Mujeres	89
Febrero 2014	201402	22	Huesca	3	Construcción	Hombres	207
Febrero 2014	201402	22	Huesca	3	Construcción	Mujeres	9
Febrero 2014	201402	22	Huesca	4	Servicios	Hombres	1129
Febrero 2014	201402	22	Huesca	4	Servicios	Mujeres	1619
Febrero 2014	201402	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	90
Febrero 2014	201402	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	16
Febrero 2014	201402	44	Teruel	2	Industria y energía	Hombres	466
Febrero 2014	201402	44	Teruel	2	Industria y energía	Mujeres	78
Febrero 2014	201402	44	Teruel	3	Construcción	Hombres	172
Febrero 2014	201402	44	Teruel	3	Construcción	Mujeres	3
Febrero 2014	201402	44	Teruel	4	Servicios	Hombres	660
Febrero 2014	201402	44	Teruel	4	Servicios	Mujeres	781
Febrero 2014	201402	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1034
Febrero 2014	201402	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	178
Febrero 2014	201402	50	Zaragoza	2	Industria y energía	Hombres	3611
Febrero 2014	201402	50	Zaragoza	2	Industria y energía	Mujeres	1187
Febrero 2014	201402	50	Zaragoza	3	Construcción	Hombres	1020
Febrero 2014	201402	50	Zaragoza	3	Construcción	Mujeres	46
Febrero 2014	201402	50	Zaragoza	4	Servicios	Hombres	6234
Febrero 2014	201402	50	Zaragoza	4	Servicios	Mujeres	8565
Enero 2014	201401	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	450
Enero 2014	201401	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	52
Enero 2014	201401	22	Huesca	2	Industria y energía	Hombres	212
Enero 2014	201401	22	Huesca	2	Industria y energía	Mujeres	77
Enero 2014	201401	22	Huesca	3	Construcción	Hombres	306
Enero 2014	201401	22	Huesca	3	Construcción	Mujeres	9
Enero 2014	201401	22	Huesca	4	Servicios	Hombres	1608
Enero 2014	201401	22	Huesca	4	Servicios	Mujeres	1968
Enero 2014	201401	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	120
Enero 2014	201401	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	25
Enero 2014	201401	44	Teruel	2	Industria y energía	Hombres	304
Enero 2014	201401	44	Teruel	2	Industria y energía	Mujeres	66
Enero 2014	201401	44	Teruel	3	Construcción	Hombres	192
Enero 2014	201401	44	Teruel	3	Construcción	Mujeres	19
Enero 2014	201401	44	Teruel	4	Servicios	Hombres	952
Enero 2014	201401	44	Teruel	4	Servicios	Mujeres	910
Enero 2014	201401	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1072
Enero 2014	201401	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	206
Enero 2014	201401	50	Zaragoza	2	Industria y energía	Hombres	2117
Enero 2014	201401	50	Zaragoza	2	Industria y energía	Mujeres	775
Enero 2014	201401	50	Zaragoza	3	Construcción	Hombres	1046
Enero 2014	201401	50	Zaragoza	3	Construcción	Mujeres	65
Enero 2014	201401	50	Zaragoza	4	Servicios	Hombres	8559
Enero 2014	201401	50	Zaragoza	4	Servicios	Mujeres	9409
Diciembre 2013	201312	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	358
Diciembre 2013	201312	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	30
Diciembre 2013	201312	22	Huesca	2	Industria y energía	Hombres	197
Diciembre 2013	201312	22	Huesca	2	Industria y energía	Mujeres	100
Diciembre 2013	201312	22	Huesca	3	Construcción	Hombres	183
Diciembre 2013	201312	22	Huesca	3	Construcción	Mujeres	19
Diciembre 2013	201312	22	Huesca	4	Servicios	Hombres	1823
Diciembre 2013	201312	22	Huesca	4	Servicios	Mujeres	2518
Diciembre 2013	201312	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	158
Diciembre 2013	201312	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	7
Diciembre 2013	201312	44	Teruel	2	Industria y energía	Hombres	166
Diciembre 2013	201312	44	Teruel	2	Industria y energía	Mujeres	43
Diciembre 2013	201312	44	Teruel	3	Construcción	Hombres	146
Diciembre 2013	201312	44	Teruel	3	Construcción	Mujeres	10
Diciembre 2013	201312	44	Teruel	4	Servicios	Hombres	1180
Diciembre 2013	201312	44	Teruel	4	Servicios	Mujeres	968
Diciembre 2013	201312	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1067
Diciembre 2013	201312	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	178
Diciembre 2013	201312	50	Zaragoza	2	Industria y energía	Hombres	1251
Diciembre 2013	201312	50	Zaragoza	2	Industria y energía	Mujeres	329
Diciembre 2013	201312	50	Zaragoza	3	Construcción	Hombres	824
Diciembre 2013	201312	50	Zaragoza	3	Construcción	Mujeres	50
Diciembre 2013	201312	50	Zaragoza	4	Servicios	Hombres	8199
Diciembre 2013	201312	50	Zaragoza	4	Servicios	Mujeres	10073
Noviembre 2013	201311	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	611
