Año	Provincia código	Provincia nombre	Municipio código	Municipio nombre	Total viviendas	Viviendas nuevas	Viviendas de 2ª mano
2015	50	Zaragoza	50084	Clarés de Ribota	0	0	0
2015	50	Zaragoza	50085	Codo	4	0	4
2015	50	Zaragoza	50086	Codos	2	0	2
2015	50	Zaragoza	50087	Contamina	3	0	3
2015	50	Zaragoza	50088	Cosuenda	6	0	6
2015	50	Zaragoza	50089	Cuarte de Huerva	141	66	75
2015	50	Zaragoza	50090	Cubel	3	0	3
2015	50	Zaragoza	50091	Cuerlas (Las)	2	0	2
2015	50	Zaragoza	50092	Chiprana	2	0	2
2015	50	Zaragoza	50093	Chodes	1	0	1
2015	50	Zaragoza	50094	Daroca	16	0	16
2015	50	Zaragoza	50095	Ejea de los Caballeros	100	7	93
2015	50	Zaragoza	50096	Embid de Ariza	1	0	1
2015	50	Zaragoza	50098	Encinacorba	3	0	3
2015	50	Zaragoza	50099	Épila	23	0	23
2015	50	Zaragoza	50100	Erla	3	0	3
2015	50	Zaragoza	50101	Escatrón	12	0	12
2015	50	Zaragoza	50102	Fabara	7	1	6
2015	50	Zaragoza	50104	Farlete	1	0	1
2015	50	Zaragoza	50105	Fayón	5	0	5
2015	50	Zaragoza	50106	Fayos (Los)	0	0	0
2015	50	Zaragoza	50107	Figueruelas	5	0	5
2015	50	Zaragoza	50108	Fombuena	0	0	0
2015	50	Zaragoza	50109	Frago (El)	1	0	1
2015	50	Zaragoza	50110	Frasno (El)	3	1	2
2015	50	Zaragoza	50111	Fréscano	1	0	1
2015	50	Zaragoza	50113	Fuendejalón	5	2	3
2015	50	Zaragoza	50114	Fuendetodos	0	0	0
2015	50	Zaragoza	50115	Fuentes de Ebro	24	1	23
2015	50	Zaragoza	50116	Fuentes de Jiloca	6	0	6
2015	50	Zaragoza	50117	Gallocanta	2	0	2
2015	50	Zaragoza	50118	Gallur	18	0	18
2015	50	Zaragoza	50119	Gelsa	2	1	1
2015	50	Zaragoza	50120	Godojos	1	0	1
2015	50	Zaragoza	50121	Gotor	3	0	3
2015	50	Zaragoza	50122	Grisel	0	0	0
2015	50	Zaragoza	50123	Grisén	3	1	2
2015	50	Zaragoza	50124	Herrera de los Navarros	8	0	8
2015	50	Zaragoza	50125	Ibdes	4	0	4
2015	50	Zaragoza	50126	Illueca	14	0	14
2015	50	Zaragoza	50128	Isuerre	2	2	0
2015	50	Zaragoza	50129	Jaraba	2	0	2
2015	50	Zaragoza	50130	Jarque de Moncayo	2	0	2
2015	50	Zaragoza	50131	Jaulín	1	0	1
2015	50	Zaragoza	50132	Joyosa (La)	13	0	13
2015	50	Zaragoza	50133	Lagata	1	0	1
2015	50	Zaragoza	50134	Langa del Castillo	1	0	1
2015	50	Zaragoza	50135	Layana	1	0	1
2015	50	Zaragoza	50136	Lécera	3	0	3
2015	50	Zaragoza	50137	Leciñena	7	1	6
2015	50	Zaragoza	50138	Lechón	0	0	0
2015	50	Zaragoza	50139	Letux	1	0	1
2015	50	Zaragoza	50140	Litago	2	0	2
2015	50	Zaragoza	50141	Lituénigo	0	0	0
2015	50	Zaragoza	50142	Lobera de Onsella	5	3	2
2015	50	Zaragoza	50143	Longares	1	0	1
2015	50	Zaragoza	50144	Longás	0	0	0
2015	50	Zaragoza	50146	Lucena de Jalón	1	0	1
2015	50	Zaragoza	50147	Luceni	8	0	8
2015	50	Zaragoza	50148	Luesia	6	0	6
2015	50	Zaragoza	50149	Luesma	0	0	0
2015	50	Zaragoza	50150	Lumpiaque	4	1	3
2015	50	Zaragoza	50151	Luna	7	1	6
2015	50	Zaragoza	50152	Maella	12	1	11
2015	50	Zaragoza	50153	Magallón	11	5	6
2015	50	Zaragoza	50154	Mainar	5	0	5
2015	50	Zaragoza	50155	Malanquilla	0	0	0
2015	50	Zaragoza	50156	Maleján	5	3	2
2015	50	Zaragoza	50157	Malón	0	0	0
2015	50	Zaragoza	50159	Maluenda	5	0	5
2015	50	Zaragoza	50160	Mallén	10	0	10
2015	50	Zaragoza	50161	Manchones	0	0	0
2015	50	Zaragoza	50162	Mara	0	0	0
2015	50	Zaragoza	50163	María de Huerva	64	4	60
2015	50	Zaragoza	50164	Mediana de Aragón	3	0	3
2015	50	Zaragoza	50165	Mequinenza	17	0	17
2015	50	Zaragoza	50166	Mesones de Isuela	3	0	3
2015	50	Zaragoza	50167	Mezalocha	2	0	2
2015	50	Zaragoza	50168	Mianos	1	0	1
2015	50	Zaragoza	50169	Miedes de Aragón	2	0	2
2015	50	Zaragoza	50170	Monegrillo	0	0	0
2015	50	Zaragoza	50171	Moneva	5	1	4
2015	50	Zaragoza	50172	Monreal de Ariza	5	0	5
2015	50	Zaragoza	50173	Monterde	2	0	2
2015	50	Zaragoza	50174	Montón	0	0	0
2015	50	Zaragoza	50175	Morata de Jalón	7	0	7
2015	50	Zaragoza	50176	Morata de Jiloca	2	0	2
2015	50	Zaragoza	50177	Morés	2	1	1
2015	50	Zaragoza	50178	Moros	1	0	1
2015	50	Zaragoza	50179	Moyuela	1	0	1
2015	50	Zaragoza	50180	Mozota	0	0	0
2015	50	Zaragoza	50181	Muel	17	7	10
2015	50	Zaragoza	50182	Muela (La)	117	14	103
2015	50	Zaragoza	50183	Munébrega	0	0	0
2015	50	Zaragoza	50184	Murero	0	0	0
2015	50	Zaragoza	50185	Murillo de Gállego	5	2	3
2015	50	Zaragoza	50186	Navardún	0	0	0
2015	50	Zaragoza	50187	Nigüella	0	0	0
2015	50	Zaragoza	50188	Nombrevilla	0	0	0
2015	50	Zaragoza	50189	Nonaspe	3	0	3
2015	50	Zaragoza	50190	Novallas	2	0	2
2015	50	Zaragoza	50191	Novillas	1	1	0
2015	50	Zaragoza	50192	Nuévalos	2	0	2
2015	50	Zaragoza	50193	Nuez de Ebro	4	0	4
2015	50	Zaragoza	50194	Olvés	0	0	0
2015	50	Zaragoza	50195	Orcajo	1	0	1
2015	50	Zaragoza	50196	Orera	0	0	0
2015	50	Zaragoza	50197	Orés	2	0	2
2015	50	Zaragoza	50198	Oseja	1	0	1
2015	50	Zaragoza	50199	Osera de Ebro	3	0	3
2015	50	Zaragoza	50200	Paniza	6	0	6
2015	50	Zaragoza	50201	Paracuellos de Jiloca	3	0	3
2015	50	Zaragoza	50202	Paracuellos de la Ribera	5	0	5
2015	50	Zaragoza	50203	Pastriz	7	1	6
2015	50	Zaragoza	50204	Pedrola	19	0	19
2015	50	Zaragoza	50205	Pedrosas (Las)	3	0	3
2015	50	Zaragoza	50206	Perdiguera	1	0	1
2015	50	Zaragoza	50207	Piedratajada	0	0	0
2015	50	Zaragoza	50208	Pina de Ebro	8	0	8
2015	50	Zaragoza	50209	Pinseque	96	37	59
2015	50	Zaragoza	50210	Pintanos (Los)	3	0	3
2015	50	Zaragoza	50211	Plasencia de Jalón	2	0	2
2015	50	Zaragoza	50212	Pleitas	0	0	0
2015	50	Zaragoza	50213	Plenas	2	0	2
2015	50	Zaragoza	50214	Pomer	0	0	0
2015	50	Zaragoza	50215	Pozuel de Ariza	0	0	0
2015	50	Zaragoza	50216	Pozuelo de Aragón	1	1	0
2015	50	Zaragoza	50217	Pradilla de Ebro	2	0	2
2015	50	Zaragoza	50218	Puebla de Albortón	2	0	2
2015	50	Zaragoza	50219	Puebla de Alfindén (La)	73	14	59
2015	50	Zaragoza	50220	Puendeluna	0	0	0
2015	50	Zaragoza	50221	Purujosa	1	0	1
2015	50	Zaragoza	50222	Quinto	5	0	5
2015	50	Zaragoza	50223	Remolinos	2	0	2
2015	50	Zaragoza	50224	Retascón	0	0	0
2015	50	Zaragoza	50225	Ricla	19	0	19
2015	50	Zaragoza	50227	Romanos	3	0	3
2015	50	Zaragoza	50228	Rueda de Jalón	6	0	6
2015	50	Zaragoza	50229	Ruesca	0	0	0
2015	50	Zaragoza	50230	Sádaba	9	2	7
2015	50	Zaragoza	50231	Salillas de Jalón	2	0	2
2015	50	Zaragoza	50232	Salvatierra de Esca	4	0	4
2015	50	Zaragoza	50233	Samper del Salz	2	0	2
2015	50	Zaragoza	50234	San Martín de la Virgen de Moncayo	0	0	0
2015	50	Zaragoza	50235	San Mateo de Gállego	18	2	16
2015	50	Zaragoza	50236	Santa Cruz de Grío	4	0	4
2015	50	Zaragoza	50237	Santa Cruz de Moncayo	1	0	1
2015	50	Zaragoza	50238	Santa Eulalia de Gállego	0	0	0
2015	50	Zaragoza	50239	Santed	0	0	0
2015	50	Zaragoza	50240	Sástago	12	0	12
2015	50	Zaragoza	50241	Saviñán	7	0	7
2015	50	Zaragoza	50242	Sediles	0	0	0
2015	50	Zaragoza	50243	Sestrica	6	0	6
2015	50	Zaragoza	50244	Sierra de Luna	1	0	1
2015	50	Zaragoza	50245	Sigüés	2	1	1
2015	50	Zaragoza	50246	Sisamón	0	0	0
2015	50	Zaragoza	50247	Sobradiel	6	0	6
2015	50	Zaragoza	50248	Sos del Rey Católico	6	3	3
2015	50	Zaragoza	50249	Tabuenca	3	2	1
2015	50	Zaragoza	50250	Talamantes	1	1	0
2015	50	Zaragoza	50251	Tarazona	60	7	53
2015	50	Zaragoza	50252	Tauste	35	1	34
2015	50	Zaragoza	50253	Terrer	5	0	5
2015	50	Zaragoza	50254	Tierga	7	0	7
2015	50	Zaragoza	50255	Tobed	3	0	3
2015	50	Zaragoza	50256	Torralba de los Frailes	0	0	0
2015	50	Zaragoza	50257	Torralba de Ribota	6	0	6
2015	50	Zaragoza	50258	Torralbilla	1	0	1
2015	50	Zaragoza	50259	Torrehermosa	0	0	0
2015	50	Zaragoza	50260	Torrelapaja	0	0	0
2015	50	Zaragoza	50261	Torrellas	1	1	0
2015	50	Zaragoza	50262	Torres de Berrellén	10	0	10
2015	50	Zaragoza	50263	Torrijo de la Cañada	6	0	6
2015	50	Zaragoza	50264	Tosos	1	0	1
2015	50	Zaragoza	50265	Trasmoz	0	0	0
2015	50	Zaragoza	50266	Trasobares	3	0	3
2015	50	Zaragoza	50267	Uncastillo	0	0	0
2015	50	Zaragoza	50268	Undués de Lerda	2	0	2
2015	50	Zaragoza	50269	Urrea de Jalón	8	0	8
2015	50	Zaragoza	50270	Urriés	0	0	0
2015	50	Zaragoza	50271	Used	3	0	3
2015	50	Zaragoza	50272	Utebo	144	27	117
2015	50	Zaragoza	50273	Valdehorna	0	0	0
2015	50	Zaragoza	50274	Val de San Martín	0	0	0
2015	50	Zaragoza	50275	Valmadrid	1	0	1
2015	50	Zaragoza	50276	Valpalmas	0	0	0
2015	50	Zaragoza	50277	Valtorres	1	0	1
2015	50	Zaragoza	50278	Velilla de Ebro	4	0	4
2015	50	Zaragoza	50279	Velilla de Jiloca	1	0	1
2015	50	Zaragoza	50280	Vera de Moncayo	9	0	9
2015	50	Zaragoza	50281	Vierlas	0	0	0
2015	50	Zaragoza	50282	Vilueña (La)	2	0	2
2015	50	Zaragoza	50283	Villadoz	0	0	0
2015	50	Zaragoza	50284	Villafeliche	1	1	0
2015	50	Zaragoza	50285	Villafranca de Ebro	6	1	5
2015	50	Zaragoza	50286	Villalba de Perejil	0	0	0
2015	50	Zaragoza	50287	Villalengua	5	0	5
2015	50	Zaragoza	50288	Villanueva de Gállego	28	0	28
2015	50	Zaragoza	50289	Villanueva de Jiloca	0	0	0
2015	50	Zaragoza	50290	Villanueva de Huerva	2	0	2
2015	50	Zaragoza	50291	Villar de los Navarros	2	0	2
2015	50	Zaragoza	50292	Villarreal de Huerva	1	0	1
2015	50	Zaragoza	50293	Villarroya de la Sierra	5	0	5
2015	50	Zaragoza	50294	Villarroya del Campo	4	0	4
2015	50	Zaragoza	50295	Vistabella	3	0	3
2015	50	Zaragoza	50296	Zaida (La)	0	0	0
2015	50	Zaragoza	50297	Zaragoza	5635	479	5156
2015	50	Zaragoza	50298	Zuera	78	12	66
2015	50	Zaragoza	50901	Biel	3	0	3
2015	50	Zaragoza	50902	Marracos	1	0	1
2015	50	Zaragoza	50903	Villamayor de Gállego	10	0	10
2014	22	Huesca	22001	Abiego	0	0	0
2014	22	Huesca	22002	Abizanda	0	0	0
2014	22	Huesca	22003	Adahuesca	3	1	2
2014	22	Huesca	22004	Agüero	0	0	0
2014	22	Huesca	22006	Aísa	20	0	20
2014	22	Huesca	22007	Albalate de Cinca	2	0	2
2014	22	Huesca	22008	Albalatillo	0	0	0
2014	22	Huesca	22009	Albelda	7	0	7
2014	22	Huesca	22011	Albero Alto	0	0	0
2014	22	Huesca	22012	Albero Bajo	4	3	1
2014	22	Huesca	22013	Alberuela de Tubo	2	0	2
2014	22	Huesca	22014	Alcalá de Gurrea	0	0	0
2014	22	Huesca	22015	Alcalá del Obispo	1	1	0
2014	22	Huesca	22016	Alcampell	3	0	3
2014	22	Huesca	22017	Alcolea de Cinca	8	0	8
2014	22	Huesca	22018	Alcubierre	0	0	0
2014	22	Huesca	22019	Alerre	0	0	0
2014	22	Huesca	22020	Alfántega	2	0	2
2014	22	Huesca	22021	Almudévar	13	4	9
2014	22	Huesca	22022	Almunia de San Juan	5	0	5
2014	22	Huesca	22023	Almuniente	0	0	0
2014	22	Huesca	22024	Alquézar	1	0	1
2014	22	Huesca	22025	Altorricón	3	0	3
2014	22	Huesca	22027	Angüés	4	0	4
2014	22	Huesca	22028	Ansó	2	0	2
2014	22	Huesca	22029	Antillón	0	0	0
2014	22	Huesca	22032	Aragüés del Puerto	0	0	0
2014	22	Huesca	22035	Arén	1	0	1
2014	22	Huesca	22036	Argavieso	0	0	0
2014	22	Huesca	22037	Arguis	1	0	1
2014	22	Huesca	22039	Ayerbe	14	1	13
2014	22	Huesca	22040	Azanuy-Alins	4	0	4
2014	22	Huesca	22041	Azara	0	0	0
2014	22	Huesca	22042	Azlor	0	0	0
2014	22	Huesca	22043	Baells	3	0	3
2014	22	Huesca	22044	Bailo	0	0	0
2014	22	Huesca	22045	Baldellou	1	0	1
2014	22	Huesca	22046	Ballobar	1	0	1
2014	22	Huesca	22047	Banastás	2	0	2
2014	22	Huesca	22048	Barbastro	89	13	76
2014	22	Huesca	22049	Barbués	0	0	0
2014	22	Huesca	22050	Barbuñales	0	0	0
2014	22	Huesca	22051	Bárcabo	1	0	1
2014	22	Huesca	22052	Belver de Cinca	5	0	5
2014	22	Huesca	22053	Benabarre	9	0	9
2014	22	Huesca	22054	Benasque	41	9	32
2014	22	Huesca	22055	Berbegal	2	0	2
2014	22	Huesca	22057	Bielsa	8	1	7
2014	22	Huesca	22058	Bierge	3	0	3
2014	22	Huesca	22059	Biescas	41	5	36
2014	22	Huesca	22060	Binaced	4	0	4
2014	22	Huesca	22061	Binéfar	58	25	33
2014	22	Huesca	22062	Bisaurri	1	0	1
2014	22	Huesca	22063	Biscarrués	2	1	1
2014	22	Huesca	22064	Blecua y Torres	1	1	0
2014	22	Huesca	22066	Boltaña	9	4	5
2014	22	Huesca	22067	Bonansa	0	0	0
2014	22	Huesca	22068	Borau	1	0	1
2014	22	Huesca	22069	Broto	14	2	12
2014	22	Huesca	22072	Caldearenas	4	1	3
2014	22	Huesca	22074	Campo	7	2	5
2014	22	Huesca	22075	Camporrells	1	0	1
2014	22	Huesca	22076	Canal de Berdún	5	0	5
2014	22	Huesca	22077	Candasnos	1	0	1
2014	22	Huesca	22078	Canfranc	53	10	43
2014	22	Huesca	22079	Capdesaso	1	0	1
2014	22	Huesca	22080	Capella	0	0	0
2014	22	Huesca	22081	Casbas de Huesca	2	0	2
2014	22	Huesca	22082	Castejón del Puente	1	0	1
2014	22	Huesca	22083	Castejón de Monegros	1	0	1
2014	22	Huesca	22084	Castejón de Sos	13	4	9
2014	22	Huesca	22085	Castelflorite	0	0	0
2014	22	Huesca	22086	Castiello de Jaca	32	5	27
2014	22	Huesca	22087	Castigaleu	0	0	0
2014	22	Huesca	22088	Castillazuelo	1	0	1
2014	22	Huesca	22089	Castillonroy	0	0	0
2014	22	Huesca	22090	Colungo	1	0	1
2014	22	Huesca	22094	Chalamera	0	0	0
2014	22	Huesca	22095	Chía	0	0	0
2014	22	Huesca	22096	Chimillas	0	0	0
2014	22	Huesca	22099	Esplús	1	0	1
2014	22	Huesca	22102	Estada	1	0	1
2014	22	Huesca	22103	Estadilla	4	0	4
2014	22	Huesca	22105	Estopiñán del Castillo	1	0	1
2014	22	Huesca	22106	Fago	0	0	0
2014	22	Huesca	22107	Fanlo	1	0	1
2014	22	Huesca	22109	Fiscal	7	2	5
2014	22	Huesca	22110	Fonz	9	0	9
2014	22	Huesca	22111	Foradada del Toscar	0	0	0
2014	22	Huesca	22112	Fraga	108	40	68
2014	22	Huesca	22113	Fueva (La)	2	0	2
2014	22	Huesca	22114	Gistaín	0	0	0
2014	22	Huesca	22115	Grado (El)	6	0	6
2014	22	Huesca	22116	Grañén	4	1	3
2014	22	Huesca	22117	Graus	24	3	21
2014	22	Huesca	22119	Gurrea de Gállego	25	17	8
2014	22	Huesca	22122	Hoz de Jaca	1	0	1
2014	22	Huesca	22124	Huerto	1	0	1
2014	22	Huesca	22125	Huesca	369	144	225
2014	22	Huesca	22126	Ibieca	1	0	1
2014	22	Huesca	22127	Igriés	5	1	4
2014	22	Huesca	22128	Ilche	1	0	1
2014	22	Huesca	22129	Isábena	6	1	5
2014	22	Huesca	22130	Jaca	233	40	193
2014	22	Huesca	22131	Jasa	4	0	4
2014	22	Huesca	22133	Labuerda	2	0	2
2014	22	Huesca	22135	Laluenga	1	0	1
2014	22	Huesca	22136	Lalueza	5	0	5
2014	22	Huesca	22137	Lanaja	1	0	1
2014	22	Huesca	22139	Laperdiguera	1	0	1
2014	22	Huesca	22141	Lascellas-Ponzano	1	0	1
2014	22	Huesca	22142	Lascuarre	1	0	1
2014	22	Huesca	22143	Laspaúles	1	0	1
2014	22	Huesca	22144	Laspuña	4	2	2
2014	22	Huesca	22149	Loarre	3	0	3
2014	22	Huesca	22150	Loporzano	3	1	2
2014	22	Huesca	22151	Loscorrales	0	0	0
2014	22	Huesca	22155	Monesma y Cajigar	0	0	0
2014	22	Huesca	22156	Monflorite-Lascasas	7	7	0
2014	22	Huesca	22157	Montanuy	1	1	0
2014	22	Huesca	22158	Monzón	161	31	130
2014	22	Huesca	22160	Naval	0	0	0
2014	22	Huesca	22162	Novales	4	0	4
2014	22	Huesca	22163	Nueno	2	0	2
2014	22	Huesca	22164	Olvena	1	0	1
2014	22	Huesca	22165	Ontiñena	3	0	3
2014	22	Huesca	22167	Osso de Cinca	2	0	2
2014	22	Huesca	22168	Palo	0	0	0
2014	22	Huesca	22170	Panticosa	34	6	28
2014	22	Huesca	22172	Peñalba	1	0	1
2014	22	Huesca	22173	Peñas de Riglos (Las)	2	0	2
2014	22	Huesca	22174	Peralta de Alcofea	1	0	1
2014	22	Huesca	22175	Peralta de Calasanz	7	0	7
2014	22	Huesca	22176	Peraltilla	1	0	1
2014	22	Huesca	22177	Perarrúa	0	0	0
2014	22	Huesca	22178	Pertusa	0	0	0
2014	22	Huesca	22181	Piracés	0	0	0
2014	22	Huesca	22182	Plan	2	0	2
2014	22	Huesca	22184	Poleñino	1	0	1
2014	22	Huesca	22186	Pozán de Vero	3	0	3
2014	22	Huesca	22187	Puebla de Castro (La)	5	2	3
2014	22	Huesca	22188	Puente de Montañana	2	0	2
2014	22	Huesca	22189	Puértolas	1	0	1
2014	22	Huesca	22190	Pueyo de Araguás (El)	0	0	0
2014	22	Huesca	22193	Pueyo de Santa Cruz	1	0	1
2014	22	Huesca	22195	Quicena	4	3	1
2014	22	Huesca	22197	Robres	0	0	0
2014	22	Huesca	22199	Sabiñánigo	90	31	59
2014	22	Huesca	22200	Sahún	1	0	1
2014	22	Huesca	22201	Salas Altas	0	0	0
2014	22	Huesca	22202	Salas Bajas	0	0	0
2014	22	Huesca	22203	Salillas	1	1	0
2014	22	Huesca	22204	Sallent de Gállego	67	8	59
2014	22	Huesca	22205	San Esteban de Litera	7	0	7
2014	22	Huesca	22206	Sangarrén	1	0	1
2014	22	Huesca	22207	San Juan de Plan	0	0	0
2014	22	Huesca	22208	Santa Cilia	19	0	19
2014	22	Huesca	22209	Santa Cruz de la Serós	3	3	0
2014	22	Huesca	22212	Santaliestra y San Quílez	3	1	2
2014	22	Huesca	22213	Sariñena	21	8	13
2014	22	Huesca	22214	Secastilla	2	1	1
2014	22	Huesca	22215	Seira	3	0	3
2014	22	Huesca	22217	Sena	2	0	2
2014	22	Huesca	22218	Senés de Alcubierre	0	0	0
2014	22	Huesca	22220	Sesa	1	0	1
2014	22	Huesca	22221	Sesué	2	0	2
2014	22	Huesca	22222	Siétamo	7	1	6
2014	22	Huesca	22223	Sopeira	1	0	1
2014	22	Huesca	22225	Tamarite de Litera	19	2	17
2014	22	Huesca	22226	Tardienta	0	0	0
2014	22	Huesca	22227	Tella-Sin	0	0	0
2014	22	Huesca	22228	Tierz	5	0	5
2014	22	Huesca	22229	Tolva	0	0	0
2014	22	Huesca	22230	Torla-Ordesa	2	0	2
2014	22	Huesca	22232	Torralba de Aragón	0	0	0
2014	22	Huesca	22233	Torre la Ribera	0	0	0
2014	22	Huesca	22234	Torrente de Cinca	7	0	7
2014	22	Huesca	22235	Torres de Alcanadre	0	0	0
2014	22	Huesca	22236	Torres de Barbués	0	0	0
2014	22	Huesca	22239	Tramaced	0	0	0
2014	22	Huesca	22242	Valfarta	0	0	0
2014	22	Huesca	22243	Valle de Bardají	0	0	0
2014	22	Huesca	22244	Valle de Lierp	0	0	0
2014	22	Huesca	22245	Velilla de Cinca	2	0	2
2014	22	Huesca	22246	Beranuy	0	0	0
2014	22	Huesca	22247	Viacamp y Litera	0	0	0
2014	22	Huesca	22248	Vicién	0	0	0
2014	22	Huesca	22249	Villanova	1	0	1
2014	22	Huesca	22250	Villanúa	30	2	28
2014	22	Huesca	22251	Villanueva de Sigena	5	0	5
2014	22	Huesca	22252	Yebra de Basa	0	0	0
2014	22	Huesca	22253	Yésero	0	0	0
2014	22	Huesca	22254	Zaidín	6	0	6
2014	22	Huesca	22901	Valle de Hecho	13	10	3
2014	22	Huesca	22902	Puente la Reina de Jaca	4	0	4
2014	22	Huesca	22903	San Miguel del Cinca	5	0	5
2014	22	Huesca	22904	Sotonera (La)	6	3	3
2014	22	Huesca	22905	Lupiñén-Ortilla	2	1	1
2014	22	Huesca	22906	Santa María de Dulcis	1	0	1
2014	22	Huesca	22907	Aínsa-Sobrarbe	11	0	11
2014	22	Huesca	22908	Hoz y Costeán	0	0	0
2014	22	Huesca	22909	Vencillón	0	0	0
2014	44	Teruel	44001	Ababuj	0	0	0
2014	44	Teruel	44002	Abejuela	0	0	0
2014	44	Teruel	44003	Aguatón	0	0	0
2014	44	Teruel	44004	Aguaviva	5	1	4
2014	44	Teruel	44005	Aguilar del Alfambra	1	0	1
2014	44	Teruel	44006	Alacón	1	0	1
2014	44	Teruel	44007	Alba	5	0	5
2014	44	Teruel	44008	Albalate del Arzobispo	13	0	13
2014	44	Teruel	44009	Albarracín	3	0	3
2014	44	Teruel	44010	Albentosa	4	0	4
2014	44	Teruel	44011	Alcaine	3	0	3
2014	44	Teruel	44012	Alcalá de la Selva	37	3	34
2014	44	Teruel	44013	Alcañiz	76	10	66
2014	44	Teruel	44014	Alcorisa	15	7	8
2014	44	Teruel	44016	Alfambra	2	0	2
2014	44	Teruel	44017	Aliaga	4	0	4
2014	44	Teruel	44018	Almohaja	1	0	1
2014	44	Teruel	44019	Alobras	0	0	0
2014	44	Teruel	44020	Alpeñés	0	0	0
2014	44	Teruel	44021	Allepuz	2	0	2
2014	44	Teruel	44022	Alloza	6	1	5
2014	44	Teruel	44023	Allueva	0	0	0
2014	44	Teruel	44024	Anadón	0	0	0
2014	44	Teruel	44025	Andorra	25	8	17
2014	44	Teruel	44026	Arcos de las Salinas	4	0	4
2014	44	Teruel	44027	Arens de Lledó	0	0	0
2014	44	Teruel	44028	Argente	1	0	1
2014	44	Teruel	44029	Ariño	2	0	2
2014	44	Teruel	44031	Azaila	0	0	0
2014	44	Teruel	44032	Bádenas	0	0	0
2014	44	Teruel	44033	Báguena	6	0	6
2014	44	Teruel	44034	Bañón	3	0	3
2014	44	Teruel	44035	Barrachina	0	0	0
2014	44	Teruel	44036	Bea	0	0	0
2014	44	Teruel	44037	Beceite	1	0	1
2014	44	Teruel	44038	Belmonte de San José	1	0	1
2014	44	Teruel	44039	Bello	4	0	4
2014	44	Teruel	44040	Berge	2	0	2
2014	44	Teruel	44041	Bezas	0	0	0
2014	44	Teruel	44042	Blancas	3	0	3
2014	44	Teruel	44043	Blesa	2	0	2
2014	44	Teruel	44044	Bordón	0	0	0
2014	44	Teruel	44045	Bronchales	12	6	6
2014	44	Teruel	44046	Bueña	1	0	1
2014	44	Teruel	44047	Burbáguena	2	0	2
2014	44	Teruel	44048	Cabra de Mora	1	0	1
2014	44	Teruel	44049	Calaceite	3	0	3
2014	44	Teruel	44050	Calamocha	46	15	31
2014	44	Teruel	44051	Calanda	23	5	18
2014	44	Teruel	44052	Calomarde	0	0	0
2014	44	Teruel	44053	Camañas	3	0	3
2014	44	Teruel	44054	Camarena de la Sierra	4	1	3
2014	44	Teruel	44055	Camarillas	1	0	1
2014	44	Teruel	44056	Caminreal	3	0	3
2014	44	Teruel	44059	Cantavieja	5	0	5
2014	44	Teruel	44060	Cañada de Benatanduz	1	0	1
2014	44	Teruel	44061	Cañada de Verich (La)	0	0	0
2014	44	Teruel	44062	Cañada Vellida	0	0	0
2014	44	Teruel	44063	Cañizar del Olivar	2	1	1
2014	44	Teruel	44064	Cascante del Río	2	0	2
2014	44	Teruel	44065	Castejón de Tornos	1	0	1
2014	44	Teruel	44066	Castel de Cabra	1	1	0
2014	44	Teruel	44067	Castelnou	3	0	3
2014	44	Teruel	44068	Castelserás	5	0	5
2014	44	Teruel	44070	Castellar (El)	0	0	0
2014	44	Teruel	44071	Castellote	7	1	6
2014	44	Teruel	44074	Cedrillas	11	8	3
2014	44	Teruel	44075	Celadas	1	0	1
2014	44	Teruel	44076	Cella	6	3	3
2014	44	Teruel	44077	Cerollera (La)	0	0	0
2014	44	Teruel	44080	Codoñera (La)	1	0	1
2014	44	Teruel	44082	Corbalán	0	0	0
2014	44	Teruel	44084	Cortes de Aragón	1	0	1
2014	44	Teruel	44085	Cosa	0	0	0
2014	44	Teruel	44086	Cretas	3	0	3
2014	44	Teruel	44087	Crivillén	0	0	0
2014	44	Teruel	44088	Cuba (La)	0	0	0
2014	44	Teruel	44089	Cubla	0	0	0
2014	44	Teruel	44090	Cucalón	0	0	0
2014	44	Teruel	44092	Cuervo (El)	2	1	1
2014	44	Teruel	44093	Cuevas de Almudén	0	0	0
2014	44	Teruel	44094	Cuevas Labradas	0	0	0
2014	44	Teruel	44096	Ejulve	0	0	0
2014	44	Teruel	44097	Escorihuela	1	0	1
2014	44	Teruel	44099	Escucha	2	0	2
2014	44	Teruel	44100	Estercuel	2	0	2
2014	44	Teruel	44101	Ferreruela de Huerva	5	0	5
2014	44	Teruel	44102	Fonfría	0	0	0
2014	44	Teruel	44103	Formiche Alto	0	0	0
2014	44	Teruel	44105	Fórnoles	1	0	1
2014	44	Teruel	44106	Fortanete	1	0	1
2014	44	Teruel	44107	Foz-Calanda	3	0	3
2014	44	Teruel	44108	Fresneda (La)	4	0	4
2014	44	Teruel	44109	Frías de Albarracín	1	0	1
2014	44	Teruel	44110	Fuenferrada	0	0	0
2014	44	Teruel	44111	Fuentes Calientes	1	0	1
2014	44	Teruel	44112	Fuentes Claras	7	2	5
2014	44	Teruel	44113	Fuentes de Rubielos	0	0	0
2014	44	Teruel	44114	Fuentespalda	1	0	1
2014	44	Teruel	44115	Galve	0	0	0
2014	44	Teruel	44116	Gargallo	1	0	1
2014	44	Teruel	44117	Gea de Albarracín	2	0	2
2014	44	Teruel	44118	Ginebrosa (La)	3	0	3
2014	44	Teruel	44119	Griegos	0	0	0
